ENTREZID	final_module_id	final_module_label	final_module_status	module_direction	module_direction_sign	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	primary_scoring_weight	optional_abs_logFC_weight	scoring_role	primary_scoring_rule	optional_sensitivity_rule	mapped_SYMBOL	mapped_ENSEMBL	ensembl_available_in_GSE161731	symbol_available_in_GSE161731
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000275659	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000276329	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000275486	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000277175	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000283954	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000283731	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000283827	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000278856	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000275717	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000273518	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000284426	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000277272	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000278079	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000273775	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000274948	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000274146	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000274920	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000278427	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000284589	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000284342	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000276501	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000275545	FALSE	FALSE
3811	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DL1		killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1		-0.661105541852123	0.00386772307750651	-0.285185726261361	-1.23529434522498	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.75101358784675	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DL1	ENSG00000274036	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000283719	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000283889	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000274465	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000274283	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000276534	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000284111	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000275037	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000275608	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000276498	FALSE	FALSE
3813	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	KIR3DS1		killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1		-1.44695151094844	0.00018564299168862	-1.06709352438738	-2.13995461109947	Tier_1_cross_site_FDR05_direction_concordant	1	1.643731865616	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	KIR3DS1	ENSG00000275434	FALSE	FALSE
3976	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	LIF		LIF interleukin 6 family cytokine		-2.44190803482997	2.6776788235494e-14	-2.49431160247701	-2.54647235515784	Tier_1_cross_site_FDR05_direction_concordant	1	2.77399900368657	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	LIF	ENSG00000128342	TRUE	FALSE
403313	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	PLPP6		phospholipid phosphatase 6		-0.87535792900774	1.81141911139586e-06	-0.932948905901171	-0.881835776794554	Tier_1_cross_site_FDR05_direction_concordant	1	0.880024969594311	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	PLPP6	ENSG00000205808	TRUE	FALSE
4063	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	LY9		lymphocyte antigen 9		-0.678194654559611	1.68305458174898e-05	-0.567661919503285	-0.89439158761144	Tier_1_cross_site_FDR05_direction_concordant	1	0.681810503429585	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	LY9	ENSG00000122224	TRUE	FALSE
4088	VIR_M2	Viral-higher cytokine and innate immune regulation programme	primary_discovery_module	higher_in_viral	-1	SMAD3		SMAD family member 3		-1.21900463571384	2.13121705600754e-13	-1.22818872347868	-1.3593384595316	Tier_1_cross_site_FDR05_direction_concordant	1	1.38478501103542	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	SMAD3	ENSG00000166949	TRUE	FALSE
4191	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	MDH2		malate dehydrogenase 2		0.889557533443158	4.2259004662702e-05	1.34372990347824	0.220607022777692	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.17276676262946	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	MDH2	ENSG00000146701	TRUE	FALSE
4210	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	MEFV		MEFV innate immunity regulator, pyrin		-0.872844370139584	0.000325664152624622	-1.29225877492516	-0.350277076181179	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.877498009486656	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	MEFV	ENSG00000103313	TRUE	FALSE
4343	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	MOV10		Mov10 RISC complex RNA helicase		-1.18185921181902	4.22852105178548e-12	-1.40186886524358	-0.967546742980358	Tier_1_cross_site_FDR05_direction_concordant	1	1.18816038843077	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	MOV10	ENSG00000155363	TRUE	FALSE
439996	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	IFIT1B		interferon induced protein with tetratricopeptide repeats 1B		-1.41980152856788	5.63495819552607e-06	-1.91693341088743	-0.727223990326018	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	1.42737131361137	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	IFIT1B	ENSG00000204010	TRUE	FALSE
4599	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	MX1		MX dynamin like GTPase 1		-2.71710581196084	7.89980125644239e-23	-3.23237424901121	-2.18653387118117	Tier_1_cross_site_FDR05_direction_concordant	1	2.73159227821905	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	MX1	ENSG00000157601	TRUE	FALSE
4599	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	primary_discovery_submodule	higher_in_viral	-1	MX1		MX dynamin like GTPase 1		-2.71710581196084	7.89980125644239e-23	-3.23237424901121	-2.18653387118117	Tier_1_cross_site_FDR05_direction_concordant	1	1.91592657744593	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	MX1	ENSG00000157601	TRUE	FALSE
4600	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	primary_discovery_submodule	higher_in_viral	-1	MX2		MX dynamin like GTPase 2		-1.17223386139246	3.96557085917629e-15	-1.39965904189348	-0.920637679068094	Tier_1_cross_site_FDR05_direction_concordant	1	1.17848371968103	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	MX2	ENSG00000183486	TRUE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000170906	TRUE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000274359	FALSE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000275724	FALSE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000277722	FALSE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000275605	FALSE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000276220	FALSE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000276766	FALSE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000273642	FALSE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000278365	FALSE	FALSE
4696	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA3		NADH:ubiquinone oxidoreductase subunit A3		0.547547173818523	0.000766103014087434	0.666404302924705	0.366683242193272	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.721870258285091	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA3	ENSG00000276061	FALSE	FALSE
4697	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFA4		NDUFA4 mitochondrial complex associated		1.43990870418483	6.83851168380457e-10	1.80560661979092	0.976466432194883	Tier_1_cross_site_FDR05_direction_concordant	1	1.8983337288512	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFA4	ENSG00000189043	TRUE	FALSE
4707	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFB1		NADH:ubiquinone oxidoreductase subunit B1		1.13040482082355	1.42028645004313e-13	1.33302678510374	0.907185513689181	Tier_1_cross_site_FDR05_direction_concordant	1	1.49029281675201	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFB1	ENSG00000183648	TRUE	FALSE
4709	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFB3		NADH:ubiquinone oxidoreductase subunit B3		0.741485853942643	3.04199410838174e-06	0.737152234652674	0.778148344490649	Tier_1_cross_site_FDR05_direction_concordant	1	0.977553369817447	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFB3	ENSG00000119013	TRUE	FALSE
4718	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFC2		NADH:ubiquinone oxidoreductase subunit C2		1.01958619210785	1.61824000924309e-07	1.06331966099925	1.02362076498133	Tier_1_cross_site_FDR05_direction_concordant	1	1.34419276189114	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFC2	ENSG00000151366	TRUE	FALSE
4724	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	primary_discovery_module	higher_in_bacterial	1	NDUFS4		NADH:ubiquinone oxidoreductase subunit S4		0.688832203336287	0.00111912727923689	0.830491122962114	0.515053945104625	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	1	0.908136329276826	module_gene	unweighted_mean_z_score	bounded_abs_logFC_weighted_mean_z_score	NDUFS4	ENSG00000164258	TRUE	FALSE
