requested_entrez	final_module_id	final_module_label	module_direction	requested_symbol	mapped	mapping_rule	rescued_by_entrez	accepted_probe_count	accepted_probe_ids	selected_probe_id	selected_platform_symbol	selected_platform_entrez	selected_probe_mean_expression	selected_probe_median_expression	selected_probe_expression_variance	selected_probe_expression_sd	median_tie_count	selection_rule	selection_reference_population	representative_probe_frozen
3669	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	ISG20	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1659913	ILMN_1659913	ISG20	3669	11.3561145184452	11.309976025	0.599590182075721	0.774332087721877	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
4599	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	MX1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1662358	ILMN_1662358	MX1	4599	11.9429128112123	12.143252325	2.0532208755754	1.43290644341331	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
4938	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	OAS1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	ILMN_1658247;ILMN_1672606;ILMN_1675640;ILMN_2410826	ILMN_2410826	OAS1	4938	8.31011757097945	8.2237200155	1.55753980755127	1.24801434589161	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
4939	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	OAS2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	ILMN_1674063;ILMN_1709333;ILMN_1736729;ILMN_2248970	ILMN_1674063	OAS2	4939	10.5910237955548	10.486420385	1.9031885666108	1.37956100503414	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
4940	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	OAS3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1745397;ILMN_2184262	ILMN_1745397	OAS3	4940	8.51031852344521	8.4242722685	2.55884997565846	1.599640577023	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
8638	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	OASL	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1674811;ILMN_1681721	ILMN_1674811	OASL	8638	8.598957092	8.5186575425	2.14563431137702	1.46479838591426	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5359	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	PLSCR1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1745242	ILMN_1745242	PLSCR1	5359	7.17017219406849	7.113262435	0.564765719973445	0.751508962004742	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5781	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	PTPN11	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1778236	ILMN_1778236	PTPN11	5781	7.46864946128767	7.4850692945	0.160774743229775	0.400967259548426	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
23586	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	RIGI	TRUE	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	ILMN_1797001	ILMN_1797001	DDX58	23586	7.38092479879452	7.192969963	0.732119560379745	0.855639854366161	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
8767	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	RIPK2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1758939	ILMN_1758939	RIPK2	8767	7.42001972656849	7.302266391	0.179610181108303	0.423804413743301	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
91543	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	RSAD2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1657871	ILMN_1657871	RSAD2	91543	8.44276418379452	8.450099675	3.15128340422005	1.77518545628902	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
6772	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	STAT1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1690105;ILMN_1691364;ILMN_1777325	ILMN_1691364	STAT1	6772	11.094814229137	11.26050709	1.00168461984168	1.00084195547633	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
6773	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	STAT2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1690921	ILMN_1690921	STAT2	6773	10.8708450278014	10.82075189	0.855719890402972	0.925051290687696	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10010	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TANK	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	ILMN_1715069;ILMN_1793849;ILMN_2292387;ILMN_2372773	ILMN_1715069	TANK	10010	8.75138145222603	8.769513781	0.300072563776839	0.547788794862435	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
7098	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TLR3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1689578;ILMN_2155708	ILMN_1689578	TLR3	7098	6.00421644478082	6.01482211	0.0115609525633215	0.107521870162872	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
51284	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TLR7	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1677827	ILMN_1677827	TLR7	51284	7.23247165105479	7.0698703315	0.465980632234464	0.682627740598391	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
9868	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TOMM70	TRUE	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	ILMN_1746426	ILMN_1746426	TOMM70A	9868	7.81611611572603	7.797408761	0.153176127482775	0.39137721891134	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
11277	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TREX1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1676997;ILMN_1770955	ILMN_1676997	TREX1	11277	5.96490941730822	5.967492194	0.0133182493268341	0.115404719690462	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
117854	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TRIM6	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1654786;ILMN_1656910	ILMN_1656910	TRIM6	117854	6.24535859008219	6.1550127505	0.105705350107858	0.325123592050559	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
26137	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	ZBTB20	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1689456	ILMN_1689456	ZBTB20	26137	7.70597466889726	7.655431318	0.173037112181984	0.415977297676188	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
56829	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	ZC3HAV1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1667068;ILMN_1724837;ILMN_1729973	ILMN_1667068	ZC3HAV1	56829	9.15170794823973	9.1213707265	0.213854877400186	0.462444458719299	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
57007	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ACKR3	TRUE	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	ILMN_1798360;ILMN_2371458	ILMN_1798360	CXCR7	57007	6.43301516713014	6.3785237495	0.0774575808801816	0.278312020725267	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
326	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	AIRE	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1670282;ILMN_1791236;ILMN_2261519	ILMN_2261519	AIRE	326	11.9835745270548	11.991846635	0.148579323601384	0.385459885852451	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
654	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	BMP6	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1747650	ILMN_1747650	BMP6	654	6.38681309345206	6.3153029055	0.0905311178253947	0.300883894260552	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
657	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	BMPR1A	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1706957;ILMN_2095577	ILMN_1706957	BMPR1A	657	6.08121790633562	6.093692378	0.00576655550592943	0.0759378397502157	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
11120	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	BTN2A1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1783392;ILMN_2364852	ILMN_2364852	BTN2A1	11120	8.41307286623288	8.4438183595	0.314638455800429	0.560926426370188	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10385	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	BTN2A2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1752758;ILMN_2256894	ILMN_1752758	BTN2A2	10385	6.25813356492466	6.2512318605	0.0124405754003831	0.111537327385871	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
54718	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	BTN2A3P	TRUE	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	ILMN_1721813	ILMN_1721813	BTN2A3	54718	5.80923574770548	5.7909341495	0.0134018492624584	0.115766356349582	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
11119	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	BTN3A1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1687888;ILMN_1802708	ILMN_1802708	BTN3A1	11119	8.14189685015069	8.1913783965	0.391862771596207	0.625989434093106	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
64170	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CARD9	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1712532	ILMN_1712532	CARD9	64170	7.50884254116438	7.5047268655	0.193423254803039	0.439799107324059	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
841	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CASP8	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	5	ILMN_1669565;ILMN_1673757;ILMN_1787749;ILMN_1809313;ILMN_2377733	ILMN_1673757	CASP8	841	6.50233340943151	6.435945578	0.0817564308746507	0.285930814839273	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
868	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CBLB	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1685580	ILMN_1685580	CBLB	868	8.20326484628082	8.211643281	0.411214670935026	0.641260220920514	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
56477	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCL28	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1701347;ILMN_1774087;ILMN_2228845	ILMN_1774087	CCL28	56477	6.20208450665753	6.1905413785	0.0138409680887194	0.117647643787368	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1230	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCR1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1678833	ILMN_1678833	CCR1	1230	8.51279156520548	8.504277685	0.689474464086939	0.830345990588826	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
729230	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCR2	FALSE	EXACT_SYMBOL_WITH_CONFLICTING_ENTREZ_NOT_ACCEPTED	FALSE	0	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1232	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCR3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1656684;ILMN_1763322	ILMN_1763322	CCR3	1232	7.02284654985617	6.9431633855	0.627024079522719	0.791848520566098	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1233	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCR4	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_2086143	ILMN_2086143	CCR4	1233	5.93611188350685	5.9583057685	0.0267439525914152	0.163535783825483	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1234	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCR5	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1653395;ILMN_2145033	ILMN_2145033	CCR5	1234	5.99365195691781	6.0148344385	0.0183150275371369	0.135333024562141	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1235	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCR6	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1690907;ILMN_1759635;ILMN_2387696	ILMN_2387696	CCR6	1235	13.1129131602055	13.13694687	0.0756476056065983	0.275041098031909	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1236	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCR7	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1715131	ILMN_1715131	CCR7	1236	10.1619044489178	10.18743138	0.832194396426812	0.912246894446242	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10803	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCR9	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1664316;ILMN_2337386	ILMN_2337386	CCR9	10803	6.12146288900685	6.1331452905	0.0456563383964988	0.213673438678042	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
9034	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CCRL2	FALSE	UNMAPPED	FALSE	0	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8763	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CD164	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1783852	ILMN_1783852	CD164	8763	6.49293741810274	6.46360656	0.0668792218072775	0.258610173441181	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
912	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CD1D	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1719433;ILMN_1892782	ILMN_1719433	CD1D	912	7.85834808134247	7.9028132765	0.364997871298303	0.604150536951101	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
941	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CD80	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1716736	ILMN_1716736	CD80	941	5.94391638138356	5.97178377	0.0198996938581603	0.141066274701504	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
10225	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CD96	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1711573;ILMN_2415786	ILMN_2415786	CD96	10225	8.21057127519178	8.2222081285	0.553956188200721	0.744282330974423	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1240	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CMKLR1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1673030	ILMN_1673030	CMKLR1	1240	6.2103209994589	6.1435028455	0.0744762824933935	0.272903430710194	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1380	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CR2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1684724;ILMN_1727753;ILMN_2369666	ILMN_2369666	CR2	1380	6.36182000204795	6.3610282685	0.05848251176341	0.241831577266928	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1514	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CTSL	TRUE	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	3	ILMN_1694757;ILMN_1812995;ILMN_2374036	ILMN_1812995	CTSL1	1514	7.49180048452055	7.433952966	0.651018931928879	0.806857442135152	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
643	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CXCR5	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1699669;ILMN_2337928;ILMN_2337931	ILMN_2337928	CXCR5	643	8.07759876315068	8.1087731785	0.568672854059551	0.754104007454907	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
57105	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CYSLTR2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1773204	ILMN_1773204	CYSLTR2	57105	5.89617682941096	5.9131507715	0.0203324806699342	0.142592007735126	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1672	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	DEFB1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1686573	ILMN_1686573	DEFB1	1672	6.13380502176712	6.0162290905	0.363290492320262	0.602735839585023	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1997	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ELF1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1664010	ILMN_1664010	ELF1	1997	9.81954629493836	9.79833636	0.376432409211298	0.61354087819093	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5167	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ENPP1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1700888	ILMN_1700888	ENPP1	5167	6.13188084734247	6.126395471	0.00922017434704047	0.0960217389294761	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
114625	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ERMAP	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1715013;ILMN_1785387	ILMN_1715013	ERMAP	114625	6.62025208758219	6.4854519745	0.199247618731765	0.446371615060551	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
2113	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ETS1	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1687538;ILMN_2122103	ILMN_1687538	ETS1	2113	10.5536173913082	10.721331895	0.723973876222041	0.850866544307649	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
5393	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	EXOSC9	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1721713;ILMN_2312719	ILMN_1721713	EXOSC9	5393	6.92710196244521	6.913298713	0.074944625655148	0.273760160825398	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
355	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	FAS	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1808132;ILMN_2319077	ILMN_2319077	FAS	355	6.36143185731507	6.318111765	0.0901362490336508	0.300226995844229	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
2213	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	FCGR2B	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ILMN_1660027;ILMN_1804174;ILMN_2382403	ILMN_1660027	FCGR2B	2213	6.43965191399315	6.4070250685	0.0753457569516505	0.27449181581907	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
2214	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	FCGR3A	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1703679;ILMN_2112580	ILMN_2112580	FCGR3A	2214	6.92102190629452	6.7910087615	0.432247768018214	0.657455525505881	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
2215	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	FCGR3B	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ILMN_1728639;ILMN_2134453	ILMN_1728639	FCGR3B	2215	10.7957786950685	10.95581347	1.21373458861921	1.10169623246121	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
2625	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	GATA3	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_2406656	ILMN_2406656	GATA3	2625	6.22840007293836	6.224132364	0.0238843820826699	0.154545728128182	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
1880	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	GPR183	TRUE	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	ILMN_1798706;ILMN_2168217	ILMN_1798706	EBI2	1880	7.946254025	7.896501239	0.483219471808006	0.69513989369623	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
23119	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	HIC2	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1652762	ILMN_1652762	HIC2	23119	6.51704603056164	6.496665492	0.0247216273264985	0.157231127091612	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
29851	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ICOS	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1669927	ILMN_1669927	ICOS	29851	7.23024718828082	7.19968846	0.394116764289346	0.627787196659302	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
23308	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	ICOSLG	TRUE	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ILMN_1675671	ILMN_1675671	ICOSLG	23308	6.19477618536301	6.1921685845	0.0176796798712734	0.132964957305575	1	Highest median expression across all 146 samples; lexicographically smallest probe ID for exact ties	All 146 GSE72810 samples	TRUE
