base_sample_id	final_module_id	final_module_label	final_module_direction	module_score	matched_genes_n	locked_genes_n	coverage_fraction	sample_group	projection_role
DefiniteViral_68	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.260589909499727	21	21	1	DefiniteViral	primary_viral
DefiniteViral_69	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.201439768574982	21	21	1	DefiniteViral	primary_viral
DefiniteViral_70	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.147115888926197	21	21	1	DefiniteViral	primary_viral
DefiniteViral_71	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.10119663333584	21	21	1	DefiniteViral	primary_viral
DefiniteViral_72	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.702471228952897	21	21	1	DefiniteViral	primary_viral
DefiniteViral_73	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.316608768489431	21	21	1	DefiniteViral	primary_viral
DefiniteViral_74	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.07411492858217	21	21	1	DefiniteViral	primary_viral
DefiniteViral_75	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.247022143199737	21	21	1	DefiniteViral	primary_viral
DefiniteViral_76	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.554160089409062	21	21	1	DefiniteViral	primary_viral
DefiniteViral_77	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.87314473729416	21	21	1	DefiniteViral	primary_viral
DefiniteViral_78	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.799058755226094	21	21	1	DefiniteViral	primary_viral
DefiniteViral_79	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0312683034364036	21	21	1	DefiniteViral	primary_viral
DefiniteViral_80	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.990524572522168	21	21	1	DefiniteViral	primary_viral
DefiniteViral_81	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.655028248549287	21	21	1	DefiniteViral	primary_viral
DefiniteViral_82	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.110045234485717	21	21	1	DefiniteViral	primary_viral
DefiniteViral_83	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.642784686776271	21	21	1	DefiniteViral	primary_viral
DefiniteViral_84	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.577626384043438	21	21	1	DefiniteViral	primary_viral
DefiniteViral_85	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.405735371966326	21	21	1	DefiniteViral	primary_viral
DefiniteViral_86	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.592768645332618	21	21	1	DefiniteViral	primary_viral
DefiniteViral_87	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.333608624326968	21	21	1	DefiniteViral	primary_viral
DefiniteViral_88	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.427724033127186	21	21	1	DefiniteViral	primary_viral
DefiniteViral_89	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.510672395339578	21	21	1	DefiniteViral	primary_viral
DefiniteViral_90	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.565505827887797	21	21	1	DefiniteViral	primary_viral
DefiniteViral_91	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0255122980696393	21	21	1	DefiniteViral	primary_viral
DefiniteViral_92	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.566961023950725	21	21	1	DefiniteViral	primary_viral
DefiniteViral_93	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.562475151867976	21	21	1	DefiniteViral	primary_viral
DefiniteViral_94	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.909532684584823	21	21	1	DefiniteViral	primary_viral
Control_01	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.18873190801937	21	21	1	Control	secondary_control_context
Control_02	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.365811352119166	21	21	1	Control	secondary_control_context
Control_03	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.43110594506315	21	21	1	Control	secondary_control_context
Control_04	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.431608833102561	21	21	1	Control	secondary_control_context
Control_05	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.11423909857471	21	21	1	Control	secondary_control_context
Control_06	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.931115451861663	21	21	1	Control	secondary_control_context
Control_07	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.145762650030194	21	21	1	Control	secondary_control_context
Control_08	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.758266193216646	21	21	1	Control	secondary_control_context
Control_09	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.263540431913617	21	21	1	Control	secondary_control_context
Control_10	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.287944730051936	21	21	1	Control	secondary_control_context
Control_11	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.559287250039633	21	21	1	Control	secondary_control_context
Control_12	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.368395936196028	21	21	1	Control	secondary_control_context
Control_13	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.282569338296483	21	21	1	Control	secondary_control_context
Control_14	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.732402442561831	21	21	1	Control	secondary_control_context
Control_15	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.416105744585818	21	21	1	Control	secondary_control_context
Control_16	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.372560616217425	21	21	1	Control	secondary_control_context
Control_17	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.58099228853476	21	21	1	Control	secondary_control_context
Control_18	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.682281439969541	21	21	1	Control	secondary_control_context
Control_19	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.15485607128494	21	21	1	Control	secondary_control_context
Control_20	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.3326730497671	21	21	1	Control	secondary_control_context
Control_21	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.620343831700915	21	21	1	Control	secondary_control_context
Control_22	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.596649278163515	21	21	1	Control	secondary_control_context
Control_23	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	1.67498724425344	21	21	1	Control	secondary_control_context
Control_24	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.421326799058491	21	21	1	Control	secondary_control_context
Control_25	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.365937734509319	21	21	1	Control	secondary_control_context
Control_26	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.63240261498091	21	21	1	Control	secondary_control_context
Control_27	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.122635573716862	21	21	1	Control	secondary_control_context
Control_28	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.619622651774419	21	21	1	Control	secondary_control_context
Control_29	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.02243874885207	21	21	1	Control	secondary_control_context
Control_30	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.595794148835077	21	21	1	Control	secondary_control_context
Control_31	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.08618591177671	21	21	1	Control	secondary_control_context
Control_32	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.35181777147614	21	21	1	Control	secondary_control_context
Control_33	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.043166880931499	21	21	1	Control	secondary_control_context
Control_34	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.626800015335666	21	21	1	Control	secondary_control_context
Control_35	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.228148383239193	21	21	1	Control	secondary_control_context
Control_36	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.560389524705746	21	21	1	Control	secondary_control_context
Control_37	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.657951875171182	21	21	1	Control	secondary_control_context
Control_38	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.819788156276968	21	21	1	Control	secondary_control_context
Control_39	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0440165630037743	21	21	1	Control	secondary_control_context
Control_40	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.378326579177966	21	21	1	Control	secondary_control_context
Control_41	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.676718347955525	21	21	1	Control	secondary_control_context
Control_42	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.697965253528766	21	21	1	Control	secondary_control_context
Control_43	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.323455888023192	21	21	1	Control	secondary_control_context
Control_44	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.636902125982575	21	21	1	Control	secondary_control_context
Control_45	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.340197515394272	21	21	1	Control	secondary_control_context
Control_46	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.5840030169042	21	21	1	Control	secondary_control_context
Control_47	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0381484728674058	21	21	1	Control	secondary_control_context
Control_48	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.479207132434404	21	21	1	Control	secondary_control_context
Control_49	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.632437835267267	21	21	1	Control	secondary_control_context
Control_50	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0241516460234971	21	21	1	Control	secondary_control_context
Control_51	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.652212906726009	21	21	1	Control	secondary_control_context
Control_52	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.100822102526403	21	21	1	Control	secondary_control_context
Control_53	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.593134681478581	21	21	1	Control	secondary_control_context
Control_54	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-1.44380612759022	21	21	1	Control	secondary_control_context
Control_55	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.824106520326357	21	21	1	Control	secondary_control_context
DefiniteBacterial_01	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.32218873032097	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_02	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.941035621048511	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_03	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0517286023967259	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_04	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.4786509277585	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_05	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.266747783462685	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_06	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.646310172898176	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_07	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.286242481924011	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_08	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.610668889179008	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_09	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0386027042272243	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_10	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.439662636224469	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_11	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.249452652660046	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_12	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.622281482288163	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_13	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.401899661974785	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_14	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.00652974223666993	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_15	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0779148714175119	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_16	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.601999285983884	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_17	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0860309940716951	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_18	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.650566356657845	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_19	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.140866014011656	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_20	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0156967415570683	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_21	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.126289778803249	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_22	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.198534265287491	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_23	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.987253072572839	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_24	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.241245752191025	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_25	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.606291722838839	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_26	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.165765943316595	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_27	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.325804243486868	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_28	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.190825534221422	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_29	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.53292701827413	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_30	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.305255537479657	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_31	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.197378274581037	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_32	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.365337975393648	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_33	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.453215437734411	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_34	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.269875228580712	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_35	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.558251781935452	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_36	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.138682654640333	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_37	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.53195927186579	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_38	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.108476753233204	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_39	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.267968130358799	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_40	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.40157766592001	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_41	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.626120012801819	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_42	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-1.06861108527093	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_43	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.464002693778108	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_44	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.461344401767906	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_45	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.511685889297669	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_46	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.175693253435949	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_47	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.466949495034549	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_48	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.368629254741973	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_49	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.436789430089451	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_50	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.356809196645101	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_51	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.278430747435786	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteBacterial_52	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.519908348827308	128	128	1	DefiniteBacterial	primary_bacterial
DefiniteViral_01	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.124352525023834	128	128	1	DefiniteViral	primary_viral
DefiniteViral_02	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.708471680021739	128	128	1	DefiniteViral	primary_viral
DefiniteViral_03	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0135212037826997	128	128	1	DefiniteViral	primary_viral
DefiniteViral_04	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.35860339581887	128	128	1	DefiniteViral	primary_viral
DefiniteViral_05	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.346316959732595	128	128	1	DefiniteViral	primary_viral
DefiniteViral_06	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.06338173874267	128	128	1	DefiniteViral	primary_viral
DefiniteViral_07	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.247629863175084	128	128	1	DefiniteViral	primary_viral
DefiniteViral_08	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.07945160799498	128	128	1	DefiniteViral	primary_viral
DefiniteViral_09	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.707874998715444	128	128	1	DefiniteViral	primary_viral
DefiniteViral_10	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.213425695394695	128	128	1	DefiniteViral	primary_viral
DefiniteViral_11	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.32168312546246	128	128	1	DefiniteViral	primary_viral
DefiniteViral_12	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.400822120517929	128	128	1	DefiniteViral	primary_viral
DefiniteViral_13	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.16802997530096	128	128	1	DefiniteViral	primary_viral
DefiniteViral_14	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.914733215768034	128	128	1	DefiniteViral	primary_viral
DefiniteViral_15	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.540130276477938	128	128	1	DefiniteViral	primary_viral
DefiniteViral_16	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.27446195644876	128	128	1	DefiniteViral	primary_viral
DefiniteViral_17	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0276237922094504	128	128	1	DefiniteViral	primary_viral
DefiniteViral_18	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.35762395885606	128	128	1	DefiniteViral	primary_viral
DefiniteViral_19	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.180800992027268	128	128	1	DefiniteViral	primary_viral
DefiniteViral_20	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.730942802404131	128	128	1	DefiniteViral	primary_viral
DefiniteViral_21	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.6319623298517	128	128	1	DefiniteViral	primary_viral
DefiniteViral_22	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.510904687674232	128	128	1	DefiniteViral	primary_viral
DefiniteViral_23	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.777234787944865	128	128	1	DefiniteViral	primary_viral
DefiniteViral_24	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.136184470932448	128	128	1	DefiniteViral	primary_viral
DefiniteViral_25	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.218954516009847	128	128	1	DefiniteViral	primary_viral
DefiniteViral_26	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.147608329826306	128	128	1	DefiniteViral	primary_viral
DefiniteViral_27	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.536645362820643	128	128	1	DefiniteViral	primary_viral
DefiniteViral_28	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0777371138962076	128	128	1	DefiniteViral	primary_viral
DefiniteViral_29	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.844914604927343	128	128	1	DefiniteViral	primary_viral
DefiniteViral_30	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.400063312051475	128	128	1	DefiniteViral	primary_viral
DefiniteViral_31	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.940385580031573	128	128	1	DefiniteViral	primary_viral
DefiniteViral_32	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.69674232046171	128	128	1	DefiniteViral	primary_viral
DefiniteViral_33	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.227888223111126	128	128	1	DefiniteViral	primary_viral
DefiniteViral_34	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	1.15336404964538	128	128	1	DefiniteViral	primary_viral
