feature_id	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_P.Value	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_P.Value	United_States_adj.P.Val	pooled_direction	Sri_Lanka_direction	United_States_direction	pooled_Sri_Lanka_concordant	pooled_United_States_concordant	Sri_Lanka_United_States_concordant	all_three_concordant
NM_012409	0.13221029913361	0.440746444477474	0.53182624249457	0.204825976749281	0.386863603577917	0.487065675952538	0.0658514820148335	0.806840680553436	0.870805522765299	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_012411	0.190741476778622	0.225371540391381	0.309709711831735	0.0828766288366417	0.690642805868043	0.759703287748473	0.327343414904568	0.200023675284017	0.328359133004089	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_012413	0.577465151816971	0.00270389279160777	0.00759522853733094	0.357871753557988	0.181952988673974	0.264876824901063	0.896382788394821	0.000855221397469853	0.00527888047160481	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_012415	-0.355428322070596	0.195526008421768	0.275646739209568	0.108062651338973	0.772352565444143	0.825960053276157	-0.919989895875016	0.0250211431152087	0.0681360218246766	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_012416	-0.608216212407479	0.0261366411695403	0.0518455352856215	-1.01021363658556	0.00435028057878052	0.0119081934430648	-0.0634674439829095	0.883709643520784	0.923997969403052	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_012419	-0.574292863348788	0.031846013638706	0.0612451607616579	0.0944446497452597	0.783471231513142	0.834592583308369	-1.58321344873808	0.000238976830231337	0.00207524864428854	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_012420	-2.09147312813928	7.81247876004169e-18	6.94407834320328e-16	-2.48962886231449	3.0753427826553e-15	2.54147852521998e-13	-1.6944507013634	7.9774364515359e-06	0.000169005033468503	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_012421	-0.0263457402069779	0.88390810238896	0.911810911418827	-0.238058293593134	0.324336827438727	0.423477979496449	0.314309520267015	0.26003888837277	0.398659848874437	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_012426	-0.438227316140773	0.0163240773957109	0.0350144338584281	-0.229010854547903	0.350641636925602	0.450300823316798	-0.881065537513597	0.00133106076474126	0.00736062053343353	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_012428	-0.292721539179952	0.164233857232734	0.238992766523291	-0.746205651332116	0.00692432035573276	0.0174341536943597	0.331410693901323	0.311197392406807	0.454048052144432	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_012431	0.543178232822126	0.00224169665006798	0.00649452286030851	0.832131632880362	0.000294170574903616	0.00131027111970989	0.210133994493042	0.474371378949945	0.611548585548892	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_012445	-0.480710833204345	0.00402221900790877	0.0106571751376745	-0.129254442266298	0.556076172548754	0.64488068279516	-1.08986681328444	3.83023580050407e-05	0.000546368657448509	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_012447	-0.163745568872753	0.460612617452233	0.551010392177725	0.275832561260974	0.345590365246235	0.445182719134264	-0.876837546465339	0.011667266973626	0.0381264170270499	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_012452	-0.382673951050352	0.153790172523868	0.226367090623746	0.178860055694888	0.616503537149286	0.698231643326783	-1.2387091891434	0.00197317028665771	0.00981383550431921	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_012454	0.0187765147208749	0.947645975496946	0.960225559303006	0.392017961771723	0.307091883235861	0.405435078745312	-0.605363442775125	0.162113552550469	0.281068935364296	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_012456	-0.710167993029829	6.70720421939913e-06	4.38787625723792e-05	-0.521664260626303	0.00948836350023364	0.0226144418592745	-1.07931645759859	5.05444402211316e-05	0.000666779854869664	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_012459	1.44564181443205	2.02244786316744e-13	8.35680471394329e-12	1.68629265773341	4.96088237156433e-10	1.57230882010959e-08	1.1948107283236	2.43545177907475e-05	0.000393112188294721	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_012460	-0.185640019902786	0.18634564744419	0.264857371435953	0.0612813060690259	0.757997909451838	0.814397775390959	-0.61529480422569	0.00265410308014311	0.0123497923452262	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_012472	0.0182254125795349	0.932252247958594	0.948713245823525	-0.211735388054728	0.447648601542067	0.545785794198609	0.332521861972515	0.346464368715899	0.490440324883159	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_012474	0.305973497402692	0.107688420970006	0.169085647283803	0.796429705040655	0.00190949947192285	0.00609838389316274	-0.513575311730564	0.0666389819913995	0.144797153503477	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_012479	-0.331325513550726	0.0543926470685524	0.096146239059924	-0.760849723252699	0.0010589195818177	0.00377156415258631	0.205441798606445	0.423062054665895	0.565184905228005	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_012481	-0.687285934041025	0.000294548742340198	0.0011534521828983	-0.210031311560325	0.408820193731914	0.508407662425579	-1.49613189197946	1.31113872465796e-07	9.31896949049234e-06	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_012482	0.157755244405268	0.47952457123022	0.568364363185751	-0.0614413896223902	0.82749440928163	0.870636610438937	0.516008007290152	0.167011731245605	0.287046030696188	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_012483	-0.424389522056358	0.0191785408579061	0.040141458777317	0.0392533896766728	0.865593020119032	0.900535546447512	-1.15730649723276	8.12611863866737e-05	0.00095540415434867	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_012484	1.10626234691815	0.000222431541951963	0.0009070979623771	1.84592709013583	1.79127974086147e-06	1.90856705047888e-05	0.0405588094216347	0.931983178768428	0.957078906120931	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_012485	0.949556852781235	0.00120841925242671	0.00385543949226111	1.6641512408815	1.4799127795001e-05	0.00011219399422753	-0.0691559423290541	0.879158657208759	0.921069410944416	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_012486	-0.450081653434705	0.0275076703324943	0.054134461164071	-0.395338932425972	0.151665329427446	0.227560576428802	-0.683082160296028	0.0255970410816888	0.0692807179040052	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013230	-0.00791129334832686	0.96842935006907	0.976043864847593	-0.384281521296158	0.143268776977161	0.217145302824269	0.507588972381093	0.107803582727046	0.208008774494523	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013233	0.118464113773946	0.580690909621112	0.661685231696918	0.60437444559425	0.0423509982285237	0.0785541455535124	-0.709916540838861	0.0147218359537481	0.0454495210310293	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013239	0.858722249364244	3.39489417743408e-08	4.17812237873872e-07	0.944765289153315	3.12479805134211e-06	3.05140801898393e-05	0.80717416215139	0.00183892759883209	0.00933772784370034	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013240	-0.674669972893915	0.00374679280040137	0.0100297295161594	-0.292072947080687	0.345094026809051	0.444772536067165	-1.31062681394562	0.000223816616427537	0.00198145573790807	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013246	-0.926727394991713	1.60231335815765e-05	9.33430377215115e-05	-0.732714749432274	0.00811599549459783	0.0198741023504912	-1.2461379397783	0.000403927508849079	0.00303689708626794	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013252	0.69427556534063	0.00557011018859817	0.0140544283074918	0.00270512720206542	0.993621846903893	0.995039082678506	1.69248284781823	1.94386203211185e-06	5.90795994284371e-05	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013254	-0.352605589479023	0.0405153579588669	0.0751987604472742	-0.794376898993119	0.000544026680487665	0.00217556280405375	0.262997441011064	0.317886688227999	0.46082155844552	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013256	-0.155375124841896	0.451256368059256	0.542103539599414	-0.290618271339458	0.292581251991858	0.39004116704234	0.0472407860865232	0.884864018501429	0.924656699343301	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013264	0.298055362836476	0.0473057463255886	0.0855163717586049	0.580405302223431	0.00331535232065564	0.00954559905856495	-0.0485293797301954	0.847194027763677	0.899225085763812	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013270	-0.102888712282404	0.777116198573062	0.828749898963508	-0.897715796382884	0.0569226525696426	0.10048513802986	1.16705105041149	0.0441852765022553	0.105980012565196	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013271	-0.117217077670506	0.676583485097294	0.744197179543547	0.241769464567673	0.488537148372051	0.584065903293439	-0.516984941925893	0.274255422507414	0.414262401414333	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_013277	0.0344154371220217	0.850552294242052	0.886755942201613	0.37401851247751	0.123564128599255	0.191711327219279	-0.525220031565073	0.0711606986309772	0.152158758924327	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013279	-0.378775016878368	0.171343825439548	0.247183521962455	0.258612408493668	0.469717268570989	0.566373788384856	-1.30862989077785	0.00307113681703866	0.0138457315608557	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_013282	0.60263627885909	0.024042332001161	0.0484602497169138	1.1810222237536	0.000479844399951808	0.00196045110411363	-0.258882600110702	0.555748829156655	0.682296422585587	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013283	-0.567381739578692	0.00285158768955529	0.00794335554076356	-0.918624573976528	0.000233877628083924	0.00109079260355653	-0.15992729360065	0.591514440130997	0.711346800251341	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013289	-0.625044672806228	0.00307861254661074	0.00845846576723015	-0.365338607390786	0.188841267307153	0.273020302895847	-1.04557112104795	0.00176898594566167	0.00906661966357963	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013293	-0.583471723108046	0.00830887921270796	0.0197421023375248	-0.829559409525024	0.00553580917808187	0.0145135523818364	-0.352317077605201	0.280283447148965	0.420888170861402	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013299	0.360043544700417	0.0367109251461797	0.0691189787232581	0.955638493150822	1.99067354198955e-05	0.000143723755112812	-0.483747718820886	0.079976829132899	0.166540671160855	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013300	0.443179742618801	0.141926554219064	0.21207330826562	0.81951339724958	0.0412411582631705	0.0768382638443401	-0.11540928611121	0.799971199875984	0.866090298925924	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013301	0.149007698632924	0.435078243267354	0.52632045651487	0.527029833704365	0.0386995757628915	0.0728357628159295	-0.427546381022068	0.145348408857287	0.25990905121038	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013302	-0.279477464026736	0.0502202508411326	0.0899878860829505	-0.0215949573503616	0.913911513941649	0.937298275247131	-0.761054064724756	0.00022351298996546	0.00198052117249412	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013304	-0.541791962325425	0.0850200912801152	0.1391876887288	-0.298998200938156	0.468695756445602	0.565517130205465	-0.831667961932704	0.0882835593904881	0.179106996935464	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013308	-0.8098768658224	6.13983646460575e-06	4.07535975624462e-05	-0.663920665751019	0.00562089721264165	0.0146867420114476	-1.12312238139802	5.06443129395816e-05	0.000667217137337742	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013309	-0.972490726198521	1.93596275568975e-05	0.000110148845379912	-1.04327449803634	0.000369713124524606	0.00158871782925819	-0.944702137375805	0.0114665389633479	0.0376179974947498	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013312	0.6266516294663	5.88171279331212e-05	0.000288234192975862	0.493500897795729	0.0174751577185332	0.0375669869088408	0.886546126129087	0.000417877133695979	0.00310904940356618	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013314	-1.71148600710545	8.05461407145328e-15	4.13036479012806e-13	-1.82174009865461	6.83108890143425e-11	2.66305939453769e-09	-1.64996389356691	8.18924510650668e-06	0.000171493940193746	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013320	-0.38299380085237	0.086628171358783	0.141322848438233	-0.339909776688094	0.265173326964541	0.359660994639801	-0.520035054664723	0.111646238190066	0.213543718206115	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013322	-0.493171571577596	0.0417098529777102	0.0769994468231506	-0.970424933476585	0.00204822269147873	0.00644164264929755	0.162051615533422	0.670867255767887	0.774724231903336	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013329	-0.159961625774171	0.441142636559771	0.532240081356109	-0.245717318670229	0.339791134977646	0.43946730313768	-0.10442154047036	0.772731861588737	0.846971816829978	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013330	-0.284497469945884	0.124168015874889	0.189893412057957	0.0130297559240766	0.95871934920191	0.969775340887613	-0.806419078453963	0.00377086060488278	0.01605224377119	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_013334	0.0417099449842256	0.799949741463703	0.84673414203094	0.406266953946331	0.0717221433507146	0.121801220140459	-0.559504317126463	0.0208696568431569	0.0592837599308595	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013337	0.20826662422522	0.149130951639011	0.22067957217173	0.427841438425277	0.0360634837913871	0.0686844100794068	-0.104025878345983	0.613659892715008	0.730032966177351	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013338	0.110462616128713	0.530143958237789	0.615449528112703	0.631737089541165	0.00518875457496725	0.0137698915531807	-0.624694090323277	0.0282950086719253	0.0749995862730064	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013339	0.352127732335696	0.134788759371357	0.203000255943051	0.180247308522599	0.56264092965379	0.650955815917254	0.635486177231115	0.0809927973721011	0.167974173456875	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013352	-0.0894326854478457	0.625440361066346	0.700816998037083	-0.617737077422036	0.0113168628438344	0.0261951319460468	0.673607417017511	0.016728901873936	0.0501666379632396	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013353	0.672814992159764	0.0132638778982999	0.0292656988181928	1.25939627797929	0.000320388895973009	0.00140483611720329	-0.220750055300178	0.610138353878989	0.726966844154457	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013355	0.077812861626804	0.723561881695903	0.78413970261387	0.47828831850601	0.101968210042226	0.163822480128091	-0.51821147835047	0.126841967739155	0.234772097437795	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013360	-0.678713158885698	0.0012628766633511	0.00399561309766789	-1.06554695099171	0.000151425823626384	0.000768425538366927	-0.230192339016314	0.472703928861056	0.610028126301366	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013361	-1.27750104687425	1.22598462244837e-06	9.80346519965811e-06	-1.2770390846499	0.00021896936947185	0.0010335540288099	-1.36603118026586	0.000952220885252005	0.00573944107418772	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013362	-1.11961795445718	5.04497565022715e-06	3.43295229768264e-05	-1.46171359355986	7.54060162551537e-07	9.17360206071903e-06	-0.669775245945523	0.123657783058088	0.230650040530343	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013363	2.52176678150186	3.97633954556481e-09	6.40796249570916e-08	1.84935617052108	0.000628751459899771	0.00244927149406105	3.59081341483776	2.73488228514437e-07	1.56232703882404e-05	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013364	-0.0595321661909223	0.7880892576813	0.83750449356333	0.332246155351481	0.263820588601764	0.358291450535225	-0.693920335785797	0.0371896650101107	0.0927261077842169	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_013368	0.278452501515278	0.108305494118228	0.169922458372201	0.168232480285821	0.476857660520291	0.57260140214622	0.429355034450318	0.099888124755855	0.196697775402948	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013376	0.0064098760667068	0.973729134618495	0.980129374420745	-0.18536859286893	0.470154369088985	0.566721724402845	0.281970571322728	0.358233751798709	0.501106302176847	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_013378	-0.59169889775124	0.0175671800718127	0.0372522568398029	-0.200602407539182	0.53784272208332	0.62854652012764	-1.23443569974921	0.00146957297873116	0.00794538794313178	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013382	0.395278270017652	0.0190954654140022	0.0399984648596952	0.477388034373616	0.054261816345965	0.0965378582957881	0.252258976224561	0.231041370114898	0.364248903846949	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013386	-0.763972786788586	0.0116931196949686	0.0263049157232482	-1.56083268009299	4.8290764419699e-05	0.000299462634923895	0.292215150577954	0.545438759658666	0.673846661379643	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013390	0.00267583340596696	0.985275215672779	0.988835200393431	-0.482500685368142	0.0172569292384952	0.0371577657020527	0.67943274790355	0.000814270196564067	0.00507624365993915	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_013396	-1.02063169103195	9.28273383376361e-10	1.79328948366176e-08	-1.35103257449076	4.22840924151113e-10	1.37950989267506e-08	-0.63471277376532	0.0195586937867334	0.0564843779120407	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013397	0.925807425473835	0.000144532864824757	0.000627074441091513	0.559296660608242	0.0749472104610692	0.126422845986076	1.41464687014771	0.000304309017003715	0.00247897190674432	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013398	-0.93262861961376	2.75585574755743e-08	3.49932438700959e-07	-1.13799361735304	6.40892613192634e-07	7.9636803761904e-06	-0.750437980371645	0.00297378367075025	0.0134775892149382	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013401	0.316683887446297	0.219220008428084	0.302900438617746	-0.00865525031905242	0.979224123493949	0.984194554515804	0.818711318761163	0.0485902979722324	0.113855579279048	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_013410	0.537554491087815	0.00910691722976045	0.021329106180815	0.117793158575664	0.674739104631262	0.746272942900156	1.19408131272581	0.000126753598136054	0.00131685465408984	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013417	-0.234848446406354	0.150187061812593	0.221948231363799	-0.0217437161306723	0.921432711055049	0.942209468677264	-0.597586653303703	0.0176850358411303	0.0523277159027614	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013431	-0.87507158266148	0.00907003392387833	0.0212576594918133	-0.659820759426353	0.120474799560023	0.187894838680566	-1.32095906729951	0.0167446407628737	0.0501923465205304	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013433	-0.00760304783727539	0.960274235155095	0.970121460338793	0.338721702444418	0.0974815980977118	0.157691052362383	-0.63168483870667	0.00732526177654708	0.026689362410123	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_013436	0.00605720677751176	0.971606465073141	0.978653119868937	0.161537630295335	0.491436655963929	0.586620608966374	-0.230491559748935	0.363233801070787	0.506294451325248	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013441	-0.930841981596878	1.94602205564459e-07	1.94010444121815e-06	-0.863843241397105	0.000322678063880184	0.00141177829786475	-1.14754657931827	4.34203374561878e-05	0.000598046369687534	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013444	-0.0106499561439679	0.953725269912342	0.965114186761976	-0.647840060096506	0.00919536036387282	0.0220435909420153	0.888030094123621	0.000692244859861801	0.00451834365286428	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013450	-0.380423537393189	0.0097714448039414	0.0226258104242242	-0.582312579558187	0.00362426408911357	0.0102578060455961	-0.0803403264106955	0.727176939952741	0.814997288843021	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013451	-0.296738945223128	0.211483046374512	0.294099815342735	-0.831093074859579	0.00572378244988264	0.0148923248192792	0.479416424383128	0.216059640679537	0.347177949055926	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013937	0.558826166978188	0.147548227383917	0.218789723396675	0.645426444660045	0.216303761172701	0.305024602996252	0.596464456263106	0.301188239591493	0.443292876331342	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_013943	-0.387771190791567	0.113677280875611	0.17685195956681	-0.975150283586325	0.00249059243128485	0.00756866099882476	0.495946041700047	0.18343532335555	0.308123889785624	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_013952	-0.489691295712759	0.127208294441361	0.193772464051549	-0.395939232121974	0.363253354572315	0.463665039449306	-0.731025627750077	0.124456666536428	0.231670525355865	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013953	-0.505604756481524	0.10493907221752	0.165432485044789	-0.366023599995354	0.391116909372676	0.491019903988961	-0.78154620879175	0.0874304022064925	0.177850459905779	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_013960	0.050351889200477	0.855773553901068	0.890504984883057	0.571193717955157	0.116858164934902	0.183211542845179	-0.613945685213104	0.172808621728045	0.294704496114878	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_013964	-0.0111789035046027	0.967766379593704	0.975768077917544	0.472492613509895	0.196890732789911	0.282428472605468	-0.623136404683267	0.161836833164409	0.280733352975541	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_013978	-0.0513599172930375	0.808158514445019	0.853030143578716	0.512454845760662	0.0570645527440409	0.10070007856067	-0.871502863275137	0.0121097615142385	0.0392390020290434	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_013979	-0.115612486783786	0.567862495757216	0.649937937574554	0.424358262486633	0.106904660209608	0.170248948839938	-0.907231368695601	0.00486827801639148	0.0196133545628149	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_013980	0.0202859588136856	0.921664593670678	0.940032617456163	0.672099898930017	0.0113824145305391	0.0263164055718211	-0.929118932731265	0.00499846102005865	0.0199688817299547	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_014005	-0.0290955466308568	0.845451333964134	0.882426868532369	-0.217177368364194	0.291815151385945	0.389312656654967	0.220837758526812	0.340124369326884	0.484000801349676	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_014009	-0.514486564590567	0.0127324603388523	0.0282615398797677	-0.0960744322916945	0.714710711224473	0.77919207990505	-1.19457752129586	0.000455030182435597	0.00332001044090825	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014011	0.0121064367567274	0.957212254798926	0.968152929941017	0.00793316431477558	0.978287793993696	0.983359893968105	0.00767692286777891	0.983390635556664	0.989930893360222	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_014016	-0.155205411576134	0.423676194703061	0.515740472205644	-0.503726166901997	0.0543156644630211	0.0966164701232731	0.322014842647237	0.269504403325525	0.409161316828301	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_014018	0.654825731317003	0.00250935028287456	0.00712342034169033	1.26922014757502	1.11924625428707e-05	8.90012160615789e-05	-0.186040786121195	0.563122600673858	0.687874962794802	1	1	-1	TRUE	FALSE	FALSE	FALSE
NM_014020	0.243996670837923	0.441534452568626	0.532616413349415	-0.0397859153538575	0.918461673010725	0.940425428396969	0.783761875748722	0.151855015892043	0.268165987968107	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_014021	-0.630137947432268	0.0050902331001027	0.0130361853974842	-0.448196051518854	0.130609916234536	0.200696712621936	-0.915574622895544	0.0104093016479625	0.0349112231523734	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014023	0.200031038947338	0.293304464649433	0.383862050161901	-0.249528077810506	0.327304497488565	0.426795504027764	0.86587221700898	0.00252204767482002	0.0118902478662719	1	-1	1	FALSE	TRUE	FALSE	FALSE
NM_014026	-0.127513474500325	0.521942175501497	0.60765639584669	0.333395710434404	0.215526425894324	0.304078517916091	-0.869579129934007	0.00292434857786531	0.0133099788822777	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_014028	-0.613221024616074	0.0077615114306434	0.0186520628576589	-1.06290425596182	0.000502049810415976	0.00203661139117832	-0.0333858290963065	0.923785414211719	0.951693347842822	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014033	-0.872120176487336	1.47492646451363e-05	8.69350261238083e-05	-1.18467004386981	1.26585187084681e-05	9.83136759808362e-05	-0.557911729950797	0.0614776818415816	0.13609609908676	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014034	-0.422319721647682	0.0303266780810037	0.0587546059902878	-0.284182857471016	0.277025815184905	0.372803934989767	-0.673323281003084	0.0243242785370314	0.0666293995976018	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014035	-0.691649361597396	0.0112605970735635	0.0254928689159813	-0.888305169228839	0.00786123593034321	0.0193592977922588	-0.533518511153739	0.261773493788847	0.400490215902934	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014037	-0.398282319047592	0.0766569556819475	0.127872421109623	-0.022921845729268	0.937037525690602	0.953437470174833	-1.01283346961817	0.00532044449067228	0.0209332223822457	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014039	-0.162606070992933	0.33525284203754	0.426997935798546	-0.324455909672929	0.160837249572766	0.23915123823091	0.0825449546423988	0.749897209031639	0.829984477002006	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_014043	-0.0621518532391535	0.725031193429149	0.785136389289016	-0.626294816742897	0.00876770191794341	0.0211744077595641	0.700584188807708	0.00646665066216798	0.0242411521260914	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_014050	-0.633425729338953	0.00256241000160177	0.00724422358241926	-0.416305103170823	0.137590918520919	0.209811725467012	-0.980970325797255	0.00252419310069437	0.0118929600354811	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014051	-1.06581314102219	0.000331115970842287	0.0012788698920191	-0.587047063142183	0.124709103921928	0.193188022411668	-1.84056525303138	9.53953406981356e-05	0.00107060124501797	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014056	0.274340777739223	0.194465996532299	0.274365112144582	0.0609987613629958	0.828912960327017	0.871762215690998	0.588282674918425	0.0694788154388906	0.149409336555094	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_014059	-0.159135077246999	0.386366894398481	0.478093770639477	0.003215523692126	0.989365646469443	0.992044300012153	-0.361382594741197	0.218266882290142	0.349629105239932	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_014061	-0.413194066758515	0.0308593452450756	0.0595998112560374	-0.145263564254374	0.576251283374361	0.662743654966004	-0.930292604827882	0.000996415341689757	0.00593781597689316	-1	-1	-1	TRUE	TRUE	TRUE	TRUE
NM_014067	-0.12630213107324	0.665508824722677	0.735000559757068	0.657269581786937	0.0808418412943683	0.134875780766336	-1.41372598414973	0.001895542023736	0.00954164231882612	-1	1	-1	FALSE	TRUE	FALSE	FALSE
NM_014071	-0.396214711826635	0.00899210907384024	0.0211170959802408	-0.831035850834665	5.78136250616753e-05	0.000347289958248295	0.185887121619001	0.41214777377876	0.554232337802677	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_014078	0.814783290342086	0.000533418605588095	0.00191519371102425	1.35644956007476	1.19796924878048e-05	9.4064338462351e-05	0.108149339703897	0.763069246577105	0.839649070827814	1	1	1	TRUE	TRUE	TRUE	TRUE
NM_014106	-0.557940311983358	0.0227796243493328	0.0463165623589168	-1.06462275510072	0.000584300859351504	0.00230709435067537	0.134879924263355	0.737134166266734	0.821827750650486	-1	-1	1	TRUE	FALSE	FALSE	FALSE
NM_014109	0.00293920728688503	0.991283105937925	0.993319512759423	0.396390723893561	0.263859017124996	0.358291450535225	-0.655393620204465	0.110733573602552	0.212305698253037	1	1	-1	TRUE	FALSE	FALSE	FALSE
