feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	site	contrast	logFC_direction
NM_001001555	2.15165426589275	1.02582091391472	5.65810012708222	1.71344299483396e-07	1.12720876492383e-05	7.0454152686139	United_States	bacterial_vs_viral	higher_in_bacterial
NM_139013	1.29445900294399	3.3274604672116	5.65657466879374	1.72477300936454e-07	1.13094214473054e-05	7.03915714101706	United_States	bacterial_vs_viral	higher_in_bacterial
NM_000804	1.92187317731601	5.20719234423117	5.65550337496472	1.73277377395905e-07	1.13247525181069e-05	7.03476267502506	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001144997	2.5012226380286	-0.123811603647025	5.65151619454156	1.76287294610417e-07	1.14839400811522e-05	7.01841061106909	United_States	bacterial_vs_viral	higher_in_bacterial
NM_021170	-2.91488751561633	1.29277853881892	-5.64827573793378	1.80840214443312e-07	1.17422839241942e-05	6.99508941393683	United_States	bacterial_vs_viral	higher_in_viral
NM_001366899	-2.20254401914141	-0.355987118173633	-5.642599719552	1.83205404484636e-07	1.18573620850752e-05	6.98186226671965	United_States	bacterial_vs_viral	higher_in_viral
NM_001286236	1.11248637688976	2.71240667322887	5.64104323758831	1.84440087243907e-07	1.18987654993255e-05	6.97548507148652	United_States	bacterial_vs_viral	higher_in_bacterial
NM_017570	1.85474223568417	3.51007210464333	5.63840356107707	1.86552726228349e-07	1.19963600380732e-05	6.96467171572467	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001293179	-1.87426570780359	0.471444239419466	-5.63704722125661	1.87647485061545e-07	1.20280835055957e-05	6.95911643498285	United_States	bacterial_vs_viral	higher_in_viral
NM_001193338	-1.12562164494921	4.89410766927302	-5.63484614493683	1.89437509174921e-07	1.21040279424577e-05	6.95010262938807	United_States	bacterial_vs_viral	higher_in_viral
NM_001304527	-1.44768402012351	1.10816733072589	-5.63350737172942	1.90534457168561e-07	1.21353458882613e-05	6.94462092070398	United_States	bacterial_vs_viral	higher_in_viral
NM_001145398	-1.77668772579761	0.19590018342302	-5.63091319720654	1.92677826531555e-07	1.22329011200145e-05	6.93400062054081	United_States	bacterial_vs_viral	higher_in_viral
NM_002535	-2.14584641807247	6.83458790579513	-5.62834104198229	1.94826377378977e-07	1.23301668392474e-05	6.9234727395348	United_States	bacterial_vs_viral	higher_in_viral
NM_001139488	-1.72788801118184	-0.471482808113334	-5.62353561240584	1.98903634349308e-07	1.25484977392802e-05	6.90381009892735	United_States	bacterial_vs_viral	higher_in_viral
NM_139014	1.13109671651532	6.13929609979327	5.62257163520586	1.99731572436058e-07	1.25611060287695e-05	6.89986669450242	United_States	bacterial_vs_viral	higher_in_bacterial
NM_017866	1.24905270406533	2.37768300377269	5.62031234051998	2.01685313554061e-07	1.26191227487842e-05	6.89062570097336	United_States	bacterial_vs_viral	higher_in_bacterial
NM_173799	-1.64348719488732	3.16038827881119	-5.6190552824378	2.02780476895885e-07	1.26191227487842e-05	6.88548482688348	United_States	bacterial_vs_viral	higher_in_viral
NM_004925	-1.3790178346409	3.86988037021762	-5.61884119255744	2.02967575535445e-07	1.26191227487842e-05	6.8846093374634	United_States	bacterial_vs_viral	higher_in_viral
NM_032412	1.48420268240139	7.65408481833408	5.61764891471055	2.04012642777794e-07	1.26191227487842e-05	6.87973397903687	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001831	1.13992659665736	5.99892331574053	5.61696533022573	2.04614206481809e-07	1.26191227487842e-05	6.87693894566721	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001135146	1.74396948113703	1.30836110488484	5.61676163219828	2.04793800154347e-07	1.26191227487842e-05	6.87610609832092	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001257411	-1.46105780615455	1.88360460626619	-5.61644757377062	2.05070998217655e-07	1.26191227487842e-05	6.87482205531447	United_States	bacterial_vs_viral	higher_in_viral
NM_003865	-3.85586527952833	-1.33144250097587	-5.63098497565976	2.06143368176901e-07	1.26462000618707e-05	6.87516339011875	United_States	bacterial_vs_viral	higher_in_viral
NM_001257410	-1.50511246360974	1.87853270744282	-5.61370267539275	2.07509468844358e-07	1.26660993228051e-05	6.86360085178892	United_States	bacterial_vs_viral	higher_in_viral
NM_001322974	1.37537657355675	0.936720552609921	5.61345105871911	2.07734415614785e-07	1.26660993228051e-05	6.86257236729553	United_States	bacterial_vs_viral	higher_in_bacterial
NM_032361	-1.20805673626402	3.30526909452232	-5.61258189837664	2.08513293715084e-07	1.26749463860425e-05	6.85901983764807	United_States	bacterial_vs_viral	higher_in_viral
NM_001145104	-1.29866160668999	2.45157650882256	-5.61069511033873	2.10213978060047e-07	1.27358652892677e-05	6.8513088424274	United_States	bacterial_vs_viral	higher_in_viral
NM_002870	1.42040685445639	1.42286954320321	5.60971763339939	2.11100389870912e-07	1.27358652892677e-05	6.84731453640635	United_States	bacterial_vs_viral	higher_in_bacterial
NM_000130	1.47809629827558	5.59018583802699	5.60935965500255	2.11425935098599e-07	1.27358652892677e-05	6.8458517963966	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001024401	-1.32762443778565	3.76815523987888	-5.60469012202178	2.15717826615413e-07	1.29553778212662e-05	6.82677561350559	United_States	bacterial_vs_viral	higher_in_viral
NM_006257	-1.45427853007153	1.053413363482	-5.59845029913966	2.21586789252768e-07	1.32680065816351e-05	6.80129618609316	United_States	bacterial_vs_viral	higher_in_viral
NM_001242413	-1.45010335247639	0.898971031122716	-5.59347179901605	2.2638158333097e-07	1.35146426418987e-05	6.78097686991048	United_States	bacterial_vs_viral	higher_in_viral
NM_001040624	-1.58569764675103	-0.478177304887116	-5.5880529405026	2.31716285663803e-07	1.37919464196143e-05	6.75887005503472	United_States	bacterial_vs_viral	higher_in_viral
NM_145755	-2.1900554417313	-0.396633114611638	-5.58602578113099	2.337435208161e-07	1.38713254385792e-05	6.75060266673873	United_States	bacterial_vs_viral	higher_in_viral
NM_001367934	-1.22109973210738	3.80331532168829	-5.57988200676899	2.39994462886103e-07	1.42001457492875e-05	6.72555518702361	United_States	bacterial_vs_viral	higher_in_viral
NR_038335	1.11975890320434	5.84353134201255	5.57610410604944	2.43919434593077e-07	1.43744112429272e-05	6.71015965160291	United_States	bacterial_vs_viral	higher_in_bacterial
NM_198457	-1.79111379317021	0.711471880595146	-5.57566737541481	2.44377209990262e-07	1.43744112429272e-05	6.7083802277749	United_States	bacterial_vs_viral	higher_in_viral
NR_123723	-1.17366723333771	2.07009405983154	-5.57197949758933	2.48276573102448e-07	1.45609477579937e-05	6.69335692765286	United_States	bacterial_vs_viral	higher_in_viral
NM_001349977	-1.64156046104123	-0.392015169148477	-5.56877369900524	2.5171578332809e-07	1.47194852361944e-05	6.68030134295697	United_States	bacterial_vs_viral	higher_in_viral
NM_001171993	2.57023609253639	-1.40175301236077	5.56639293285372	2.54300107499406e-07	1.4827253206649e-05	6.67060802713719	United_States	bacterial_vs_viral	higher_in_bacterial
NM_024318	1.24854657253984	6.03286347179263	5.56501989696622	2.55802361213461e-07	1.48714866915931e-05	6.66501860079105	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001284515	-1.46835644353262	1.90458563565767	-5.56343325059155	2.57549178805246e-07	1.49296406577569e-05	6.65856042237861	United_States	bacterial_vs_viral	higher_in_viral
NM_001144996	2.56332808875043	-0.0780833711372913	5.55706352022879	2.64680541878125e-07	1.52986883150885e-05	6.63264241234227	United_States	bacterial_vs_viral	higher_in_bacterial
NM_002150	2.54345492520907	-1.41020100680778	5.55426153279446	2.67878606093749e-07	1.5438917127576e-05	6.62124583632492	United_States	bacterial_vs_viral	higher_in_bacterial
NM_015376	-1.67277146924539	-0.633226108520645	-5.55284944991171	2.69504635482648e-07	1.54879977155675e-05	6.6155034943086	United_States	bacterial_vs_viral	higher_in_viral
NM_001349980	-1.6106160419919	-0.427322575744395	-5.55031190771858	2.72451021931546e-07	1.56124584172177e-05	6.60518615534043	United_States	bacterial_vs_viral	higher_in_viral
NM_013363	3.59081341483776	-1.93055531053106	5.54942502968765	2.73488228514437e-07	1.56232703882404e-05	6.6015807530361	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001322967	1.35823976692228	1.33509786253506	5.54881653487492	2.74202105418889e-07	1.56232703882404e-05	6.59910721557728	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001330760	-1.45773388846472	3.71371821076531	-5.54467269069144	2.79112463984377e-07	1.58578697932487e-05	6.58226592942118	United_States	bacterial_vs_viral	higher_in_viral
NM_014747	-1.73965325652444	1.11284897174967	-5.54104257832693	2.83484894458595e-07	1.60606640347803e-05	6.56751753117849	United_States	bacterial_vs_viral	higher_in_viral
NM_002903	2.93428343719415	-1.03227417705392	5.53537822568582	2.90442145088117e-07	1.64083402814047e-05	6.54451376791692	United_States	bacterial_vs_viral	higher_in_bacterial
NM_153045	-1.50652529820931	3.74822279688281	-5.53294347630053	2.93483861627938e-07	1.65334753484426e-05	6.53462939643976	United_States	bacterial_vs_viral	higher_in_viral
NM_016653	1.72654535400252	2.17857221822122	5.53020695074249	2.96939899978435e-07	1.66811827518784e-05	6.52352241801576	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001197240	-1.68856493490267	1.35199211057889	-5.52919251121339	2.98231184202828e-07	1.67067939856369e-05	6.51940569964597	United_States	bacterial_vs_viral	higher_in_viral
NM_001363698	-1.42875021276571	1.09115060776524	-5.52792686795664	2.99849953529784e-07	1.67505564822406e-05	6.51427007999386	United_States	bacterial_vs_viral	higher_in_viral
NM_001348396	1.19648251777695	2.93859899389303	5.5272391112739	3.00733212486555e-07	1.6753101717322e-05	6.51147959868208	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001201466	1.67461668591205	2.64028984351039	5.52600520990696	3.02324266240327e-07	1.67949527792786e-05	6.50647363045705	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001197239	-1.64347692360515	1.15757638383871	-5.5217482069436	3.07877110920023e-07	1.70224945355061e-05	6.4892070333413	United_States	bacterial_vs_viral	higher_in_viral
NM_032590	-1.10398169419186	2.67606101302146	-5.52156178214659	3.08122557220521e-07	1.70224945355061e-05	6.48845103374836	United_States	bacterial_vs_viral	higher_in_viral
NM_001008530	-1.57673906689724	-0.182293206524963	-5.52025173978971	3.09852777519686e-07	1.70709247868215e-05	6.48313883156488	United_States	bacterial_vs_viral	higher_in_viral
NR_104131	1.89430854491839	4.60500776397241	5.51133028998769	3.21891775713929e-07	1.76608719553586e-05	6.44697881048724	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001289937	-1.57724183194377	-0.432508436336036	-5.51101391209527	3.22327029536772e-07	1.76608719553586e-05	6.44569700516567	United_States	bacterial_vs_viral	higher_in_viral
NM_183229	-1.47883943935332	1.86543824081736	-5.50964941945341	3.24210840821957e-07	1.77155535672085e-05	6.44016917326151	United_States	bacterial_vs_viral	higher_in_viral
NM_024429	-1.52189566287569	1.17562487645924	-5.50799186643417	3.26513782452217e-07	1.77927769353185e-05	6.43345499395795	United_States	bacterial_vs_viral	higher_in_viral
NM_006803	-1.15779161074888	1.62287585368771	-5.50253626527025	3.3420748765097e-07	1.81458330565126e-05	6.41136319250167	United_States	bacterial_vs_viral	higher_in_viral
NM_001318386	1.31126500205801	2.90853188305317	5.50175774665784	3.35319784610789e-07	1.81458330565126e-05	6.40821154743139	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001258292	-1.2723427077561	0.858321780823312	-5.5014819486728	3.35714697280347e-07	1.81458330565126e-05	6.40709509804206	United_States	bacterial_vs_viral	higher_in_viral
NM_183228	-1.44644591523578	1.87727407155733	-5.49868966455697	3.39738722126547e-07	1.83138401719914e-05	6.39579328025668	United_States	bacterial_vs_viral	higher_in_viral
NM_001661	-2.25340455539454	-1.43823310001981	-5.49732650613505	3.41720349178532e-07	1.83346905888232e-05	6.3902768934534	United_States	bacterial_vs_viral	higher_in_viral
NM_004802	-3.64860785332592	1.22949177658546	-5.5137708151896	3.41959077435425e-07	1.83346905888232e-05	6.39541836157351	United_States	bacterial_vs_viral	higher_in_viral
NM_001277185	-1.71169967835936	2.08055306362138	-5.49220398439037	3.49268830235123e-07	1.86765436788027e-05	6.36955322388775	United_States	bacterial_vs_viral	higher_in_viral
NM_001322966	1.34314838734008	1.40108963074629	5.48828356026368	3.55156162439774e-07	1.88902576272133e-05	6.35369916081338	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001010934	2.14899287965091	-1.1830928673007	5.48826398248572	3.55185805395116e-07	1.88902576272133e-05	6.35362000288305	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001161562	-1.20502479115171	0.3730966582708	-5.48766153793199	3.56099161231033e-07	1.88902576272133e-05	6.35118423427338	United_States	bacterial_vs_viral	higher_in_viral
NM_001284514	-1.44246740841802	1.88919652533757	-5.48505073430644	3.60084048736095e-07	1.89881994570107e-05	6.34062990366469	United_States	bacterial_vs_viral	higher_in_viral
NM_001258321	1.29413816542021	2.94228336240049	5.48460690030907	3.60765810952984e-07	1.89881994570107e-05	6.3388359234861	United_States	bacterial_vs_viral	higher_in_bacterial
NM_014914	-2.13379972598247	-1.84498508691266	-5.48458867763902	3.60793829374672e-07	1.89881994570107e-05	6.33876226884883	United_States	bacterial_vs_viral	higher_in_viral
NM_001308360	1.30445806485188	7.4876894581959	5.48146064563862	3.65635119431701e-07	1.9172236063796e-05	6.32612078614698	United_States	bacterial_vs_viral	higher_in_bacterial
NM_006034	1.27090357314586	2.93073798060998	5.48064725816456	3.66904409383325e-07	1.9172236063796e-05	6.32283418108739	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001134194	1.48857263577801	1.99591440942505	5.48047953438993	3.67166678955641e-07	1.9172236063796e-05	6.32215649972681	United_States	bacterial_vs_viral	higher_in_bacterial
NM_004131	-1.40148674788184	5.8648867054856	-5.47693390720594	3.72754195167617e-07	1.93401309740398e-05	6.30783292091508	United_States	bacterial_vs_viral	higher_in_viral
NM_012250	-2.14269659512718	-0.0253480092304645	-5.47689311402978	3.72818963430071e-07	1.93401309740398e-05	6.30766815173276	United_States	bacterial_vs_viral	higher_in_viral
NM_001254758	1.18465391531879	2.87640925243454	5.47660093092942	3.73283191958566e-07	1.93401309740398e-05	6.30648800215566	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001037131	-2.19236506797275	-1.83373636896124	-5.47334644237785	3.78492487126424e-07	1.9559357235249e-05	6.29334497514137	United_States	bacterial_vs_viral	higher_in_viral
NR_134612	1.29082832314041	2.997372259782	5.47211914225397	3.80475418455499e-07	1.96111543651843e-05	6.28838960867072	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001001550	2.06324748804698	0.931554948070078	5.47123503903018	3.81910160050643e-07	1.96345020330407e-05	6.28482027913092	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001017986	1.1158842604801	5.4635140226317	5.46848401956529	3.86408594150562e-07	1.98148345497874e-05	6.27371559704354	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001318384	1.3048182584012	2.85057500250704	5.46466984347233	3.92731546342311e-07	2.00875657168795e-05	6.25832397269797	United_States	bacterial_vs_viral	higher_in_bacterial
NM_012387	1.28490082924516	7.42540162402293	5.46209906113822	3.97050377766917e-07	2.025665945143e-05	6.24795290127582	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001318387	1.27979990351457	2.84825409583881	5.45948140872954	4.01495789694805e-07	2.04313340918738e-05	6.23739522710162	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001322965	1.3316916789342	1.37386781722419	5.45833974314253	4.03449864694501e-07	2.04699861107319e-05	6.23279137694627	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001322294	-1.22903886202413	-0.340261354523468	-5.45715065210222	4.05495026221184e-07	2.04699861107319e-05	6.22799678715138	United_States	bacterial_vs_viral	higher_in_viral
NM_001350814	2.15311947857184	0.808931225716184	5.45665863051282	4.0634424221069e-07	2.04699861107319e-05	6.22601303516725	United_States	bacterial_vs_viral	higher_in_bacterial
NM_194323	-3.57628803170653	1.3548749910952	-5.47236386923621	4.07317341159594e-07	2.04699861107319e-05	6.22950829634848	United_States	bacterial_vs_viral	higher_in_viral
NM_001699	-2.55117185068319	-1.0892689713756	-5.45606388073294	4.07373092258177e-07	2.04699861107319e-05	6.22361521793837	United_States	bacterial_vs_viral	higher_in_viral
NR_045494	1.10105657544693	5.87988705518486	5.45258495746736	4.13442598024593e-07	2.0707313698029e-05	6.20959204600372	United_States	bacterial_vs_viral	higher_in_bacterial
NM_183230	-1.45380315675555	1.85854658482418	-5.45217310343014	4.14166982309695e-07	2.0707313698029e-05	6.20793219956488	United_States	bacterial_vs_viral	higher_in_viral
NM_020354	1.91779090006562	0.998406581217086	5.45105862588358	4.16133411861802e-07	2.07537458948234e-05	6.20344096491758	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001287489	-3.58321456505936	1.24402504795933	-5.46518318170372	4.19836312209036e-07	2.08863343479316e-05	6.20079730249387	United_States	bacterial_vs_viral	higher_in_viral
NM_001257408	-1.45832909617298	1.89430208695852	-5.44781488441419	4.21909036840666e-07	2.09373668183039e-05	6.19037160037079	United_States	bacterial_vs_viral	higher_in_viral
NM_032050	-1.22762226188394	1.45901233270435	-5.44445407488427	4.27975986854411e-07	2.11858706957954e-05	6.17683463321951	United_States	bacterial_vs_viral	higher_in_viral
NM_001318385	1.26876444494394	2.89008614650619	5.43963015319703	4.36833883083557e-07	2.15709650068841e-05	6.15741167452761	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001346011	-1.37712713438001	5.77045124829474	-5.43832911095274	4.39253524945454e-07	2.16370227718821e-05	6.15217464686227	United_States	bacterial_vs_viral	higher_in_viral
NR_145671	1.19264449288142	3.0178776768442	5.43549165346542	4.44576208186038e-07	2.18454043919228e-05	6.14075531975563	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001145716	1.37354732516549	0.950797059469098	5.43355132129348	4.48252351327176e-07	2.19578732085809e-05	6.13294817724696	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001305275	-2.4865746078872	1.21727613781276	-5.43312661668431	4.49060960163487e-07	2.19578732085809e-05	6.13123951639482	United_States	bacterial_vs_viral	higher_in_viral
NM_145663	-1.65224165708657	-0.462952432568676	-5.43122572323162	4.52697687599488e-07	2.20817098885419e-05	6.12359270640774	United_States	bacterial_vs_viral	higher_in_viral
NM_170776	1.26134558784338	7.63823514046311	5.42990241003909	4.55246434359616e-07	2.21520035054938e-05	6.11827014305277	United_States	bacterial_vs_viral	higher_in_bacterial
NM_144666	-1.18019191151298	2.51085599915359	-5.42052691598745	4.73711163527973e-07	2.29423040743633e-05	6.08057906994233	United_States	bacterial_vs_viral	higher_in_viral
NM_001278599	-2.49664137030774	-1.2398753961846	-5.42049150933978	4.73782268249016e-07	2.29423040743633e-05	6.08043679097773	United_States	bacterial_vs_viral	higher_in_viral
NM_001256045	1.15589257643482	3.10679440167694	5.4189342774717	4.76919917200581e-07	2.30183779390175e-05	6.07417963148371	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001040633	-1.28912445176828	1.29137326847983	-5.41857079264394	4.77655224995863e-07	2.30183779390175e-05	6.07271923192568	United_States	bacterial_vs_viral	higher_in_viral
NM_001136190	-1.33821004110916	0.518052482787499	-5.41514175568658	4.84646864608849e-07	2.32991650127701e-05	6.05894455514328	United_States	bacterial_vs_viral	higher_in_viral
NM_032045	1.57080678135929	1.57923268226297	5.41038437074706	4.94513285114971e-07	2.36710435296413e-05	6.03984105525044	United_States	bacterial_vs_viral	higher_in_bacterial
NM_006759	1.11997495942173	5.12463667256844	5.41027159389889	4.94749547246866e-07	2.36710435296413e-05	6.03938829682103	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001352265	-1.32771689652274	5.55367294341726	-5.40638107465185	5.02968073556335e-07	2.40068222029908e-05	6.02377216545621	United_States	bacterial_vs_viral	higher_in_viral
NM_001322297	-1.21753425141093	-0.351799414740649	-5.40298693117621	5.10247184707012e-07	2.42815010519797e-05	6.01015304534452	United_States	bacterial_vs_viral	higher_in_viral
NM_003955	1.29340009372361	6.79887691905159	5.40241628647626	5.11481089123269e-07	2.42815010519797e-05	6.00786373580541	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001099	1.58075703282684	1.67721706688177	5.40170467117905	5.13023911089612e-07	2.42815010519797e-05	6.00500905158693	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001349975	-1.63816937745434	-0.475440963349267	-5.40139303908635	5.13700981812845e-07	2.42815010519797e-05	6.00375898174871	United_States	bacterial_vs_viral	higher_in_viral
NM_001329434	-1.23333940338218	3.43394182926231	-5.40089101017484	5.14793561980068e-07	2.42815010519797e-05	6.00174523725223	United_States	bacterial_vs_viral	higher_in_viral
NM_006278	1.16043477030051	2.82500546470663	5.39885510827821	5.1924774197457e-07	2.4433966098234e-05	5.99357976864676	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001322299	-1.25483410111845	-0.295770300851357	-5.3973305113988	5.22607985760515e-07	2.4464002120341e-05	5.98746602567517	United_States	bacterial_vs_viral	higher_in_viral
NM_001318388	1.26576986328933	2.90678571066586	5.39675218801776	5.23888188750049e-07	2.4464002120341e-05	5.98514713497118	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001282644	-1.37346091752309	1.05238018770776	-5.3964405200819	5.24579384726488e-07	2.4464002120341e-05	5.98389749873867	United_States	bacterial_vs_viral	higher_in_viral
NM_003064	2.21496311985405	5.38769409312496	5.39635054818309	5.24779084435536e-07	2.4464002120341e-05	5.98353676212363	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001353923	-1.11902477799372	-1.16003803791131	-5.39472702168099	5.28395454649005e-07	2.45753039477336e-05	5.97702785664467	United_States	bacterial_vs_viral	higher_in_viral
NM_144975	-1.30687618092353	4.69995537170874	-5.39174468615046	5.35102273419383e-07	2.48294904086177e-05	5.96507390237	United_States	bacterial_vs_viral	higher_in_viral
NM_001257413	-1.44764495630098	1.86548435971863	-5.39030525354391	5.38369110501762e-07	2.49232496317702e-05	5.95930548627568	United_States	bacterial_vs_viral	higher_in_viral
NM_001254757	1.18461476379176	3.02638348280926	5.38883693505078	5.41721635269257e-07	2.49919389013727e-05	5.95342211334889	United_States	bacterial_vs_viral	higher_in_bacterial
NM_018349	1.14318743536626	5.33511298434051	5.38855823513961	5.4236027982748e-07	2.49919389013727e-05	5.95230548823182	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001001549	2.00023327901466	0.871953424100274	5.3880173411799	5.43601851197416e-07	2.49919389013727e-05	5.95013845280262	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001134374	2.43365051857654	-0.676390249934844	5.38694845862498	5.46063564555481e-07	2.50153971666057e-05	5.94585640911258	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001302746	-2.16257742685463	0.644418306159582	-5.3867102083364	5.46613758778273e-07	2.50153971666057e-05	5.94490201463163	United_States	bacterial_vs_viral	higher_in_viral
NM_001258324	1.26913344123462	2.88603700749738	5.38554337852568	5.49316185481891e-07	2.50816766973798e-05	5.94022817966333	United_States	bacterial_vs_viral	higher_in_bacterial
NM_014952	-1.14943251635563	2.03990138197403	-5.37895481238386	5.64822979179157e-07	2.56369017312233e-05	5.91384673512457	United_States	bacterial_vs_viral	higher_in_viral
NM_001080401	1.99215092235378	2.08586561250387	5.37883646063501	5.65105415097151e-07	2.56369017312233e-05	5.91337298934557	United_States	bacterial_vs_viral	higher_in_bacterial
NR_038974	2.0045046321784	2.32024093944181	5.37874576354172	5.65321949270937e-07	2.56369017312233e-05	5.91300994492354	United_States	bacterial_vs_viral	higher_in_bacterial
NR_047683	-1.67847077074977	-0.865764708005513	-5.37567038326475	5.72712542513354e-07	2.57812426607008e-05	5.90070157723378	United_States	bacterial_vs_viral	higher_in_viral
NM_006714	1.75605441670343	1.92336255474127	5.37564084772884	5.72783977609766e-07	2.57812426607008e-05	5.9005833866315	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001318389	1.28193092233225	2.83952317598035	5.37486768283798	5.74657073827954e-07	2.57812426607008e-05	5.89748957564568	United_States	bacterial_vs_viral	higher_in_bacterial
NM_003325	-1.30094763200636	4.30443368082039	-5.37459986762559	5.75307290398833e-07	2.57812426607008e-05	5.89641796856705	United_States	bacterial_vs_viral	higher_in_viral
NM_001348400	1.17460745358257	2.90597989280626	5.37433564776235	5.75949484185466e-07	2.57812426607008e-05	5.89536077406489	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001159643	1.11146327311978	5.24000773188253	5.37421638507778	5.76239585445934e-07	2.57812426607008e-05	5.89488358975342	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001142523	1.38250166515183	5.44296275245983	5.37077587306435	5.84670379991134e-07	2.61000511817917e-05	5.88112000119969	United_States	bacterial_vs_viral	higher_in_bacterial
NM_022351	3.09800554242851	-3.32945813683823	5.37012007832682	5.86291024901893e-07	2.6114107365285e-05	5.87849703617457	United_States	bacterial_vs_viral	higher_in_bacterial
NM_007199	1.37804885333042	5.4557352898706	5.36697372520933	5.94127909501219e-07	2.64043645824775e-05	5.86591491236715	United_States	bacterial_vs_viral	higher_in_bacterial
NM_022154	1.64211703007848	1.3320835457043	5.36634248808386	5.95712496800785e-07	2.64160847528135e-05	5.86339107484165	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001197238	-1.7098292833146	0.0919757803846205	-5.36468684216431	5.9988833881253e-07	2.64966172928153e-05	5.85677212198732	United_States	bacterial_vs_viral	higher_in_viral
NM_000601	2.06722153568214	0.497248800980267	5.36457226150173	6.00178390601796e-07	2.64966172928153e-05	5.85631408902762	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001254759	1.1494360503714	2.79366308242895	5.36083339420403	6.09718772385427e-07	2.68585148214453e-05	5.84137080326238	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001258323	1.2560287870979	2.89197981811778	5.35981531457138	6.123422087464e-07	2.69147952367456e-05	5.83730272063636	United_States	bacterial_vs_viral	higher_in_bacterial
NR_046236	-2.82520109969849	4.16847224446657	-5.37160290641828	6.1765244052703e-07	2.69697905712412e-05	5.83418761785026	United_States	bacterial_vs_viral	higher_in_viral
NR_002812	-1.27684223739777	4.3710474590089	-5.35767113397907	6.17903648253945e-07	2.69697905712412e-05	5.82873620643531	United_States	bacterial_vs_viral	higher_in_viral
NM_005101	-2.58393731392258	9.19289447471605	-5.36638060193534	6.19090980571056e-07	2.69697905712412e-05	5.83027794004475	United_States	bacterial_vs_viral	higher_in_viral
NM_006187	-2.51661378257054	8.13433291591163	-5.36178995993184	6.19920608759593e-07	2.69697905712412e-05	5.82744443273224	United_States	bacterial_vs_viral	higher_in_viral
NM_001304442	2.99944279261697	2.32195329921543	5.371626516766	6.21153495494244e-07	2.69697905712412e-05	5.82933218257232	United_States	bacterial_vs_viral	higher_in_bacterial
NM_170672	-1.67574900251916	-0.645962353337314	-5.35622411607708	6.21684756904955e-07	2.69697905712412e-05	5.82295601074229	United_States	bacterial_vs_viral	higher_in_viral
NM_001329096	2.20795309875169	0.895315037104846	5.35500429256802	6.24889793571229e-07	2.7050153639894e-05	5.8180839741754	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001258320	1.26334158960553	2.85138428910006	5.35442317612464	6.26422338661782e-07	2.70579273237516e-05	5.81576316475903	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001350816	1.99672102181002	0.971397411343244	5.35216829485363	6.32403936703777e-07	2.7257427435644e-05	5.80675904350186	United_States	bacterial_vs_viral	higher_in_bacterial
NM_001253827	2.2198897533395	0.791279697352737	5.34890667375983	6.41155232756623e-07	2.75596001594265e-05	5.79373826488103	United_States	bacterial_vs_viral	higher_in_bacterial
