scoring_population	final_module_id	final_module_label	final_module_direction	deletion_order	deleted_gene_1	deleted_gene_2	available_gene_count	retained_gene_count	n_bacterial	n_viral	mean_bacterial	mean_viral	median_bacterial	median_viral	median_difference_bacterial_minus_viral	full_module_median_difference	effect_change_from_full	abs_effect_change_from_full	wilcox_W	wilcox_p	nominal_p_lt_0_05	full_module_wilcox_p	full_module_nominal_p_lt_0_05	same_nominal_significance_state_as_full	expected_direction_match	effect_sign_preserved_vs_full	pearson_correlation_with_full_scores	spearman_correlation_with_full_scores	mean_abs_score_deviation	max_abs_score_deviation
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL17	24	22	52	94	0.0859064933838696	-0.0622025527674942	-0.0724101384020851	-0.259297280609377	0.186887142207292	0.206714010970064	-0.0198268687627724	0.0198268687627724	2862	0.0879760410138447	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.99902480662029	0.9976385399734	0.0319044249133382	0.144423511712822
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL23	24	22	52	94	0.0890194739110081	-0.0640396837292378	-0.0709154470532681	-0.261825898074528	0.19091045102126	0.206714010970064	-0.0158035599488039	0.0158035599488039	2864	0.0864653128515104	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.99887723046678	0.997507019358652	0.0356186565830566	0.131111807563306
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL26	24	22	52	94	0.0900414424252349	-0.0636392111572743	-0.0727615446799068	-0.259631581211784	0.186870036531877	0.206714010970064	-0.0198439744381872	0.0198439744381872	2870	0.0820584728968168	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998953592593651	0.997480419683759	0.0347415714855192	0.102037251724249
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL26L1	24	22	52	94	0.0852648909648642	-0.0677097168570518	-0.0723887797000063	-0.270044902912592	0.197656123212586	0.206714010970064	-0.00905788775747821	0.00905788775747821	2865	0.0857178435393054	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998842611618116	0.997408009457662	0.0345899105924494	0.156574384808819
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL27	24	22	52	94	0.0806185599098502	-0.0583846779790573	-0.0838459245529281	-0.258335960018222	0.174490035465294	0.206714010970064	-0.0322239755047704	0.0322239755047704	2834	0.111441745203384	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998793797747534	0.997320821634402	0.0347804826077577	0.187541401265682
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL29	24	22	52	94	0.0973351608718036	-0.062486566194247	-0.0779975256302238	-0.266773882976034	0.18877635734581	0.206714010970064	-0.017937653624254	0.017937653624254	2886	0.0711918957438702	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998244151155455	0.996205113048618	0.0439438837686938	0.155479453913594
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL31	24	22	52	94	0.0867784392410927	-0.0634045769953959	-0.0709648681992929	-0.259208221764649	0.188243353565356	0.206714010970064	-0.018470657404708	0.018470657404708	2860	0.0895079837700488	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998904673806358	0.997533619033545	0.0341075781249494	0.147170705099159
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL34	24	22	52	94	0.0847554505853129	-0.0652402493102366	-0.0711906260053106	-0.244122564585824	0.172931938580513	0.206714010970064	-0.0337820723895508	0.0337820723895508	2858	0.0910613352581281	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998697792393334	0.99714349046845	0.0366654252953488	0.172467642631109
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPL9	24	22	52	94	0.0863340077467657	-0.0616953861667861	-0.0752930159648799	-0.258067947985034	0.182774932020154	0.206714010970064	-0.0239390789499105	0.0239390789499105	2856	0.0926362894489573	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998808765078796	0.997255800206886	0.0345235923380804	0.192887845425044
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPLP0	24	22	52	94	0.0902442269661769	-0.0629587149395387	-0.0992868203967319	-0.276128762067949	0.176841941671217	0.206714010970064	-0.0298720692988467	0.0298720692988467	2878	0.0764679003216988	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998287403708489	0.996949903945618	0.0417937294446259	0.240074545917135
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPS15A	24	22	52	94	0.0858563286754735	-0.0620552185014252	-0.0795401907562153	-0.259091550487513	0.179551359731298	0.206714010970064	-0.0271626512387659	0.0271626512387659	2856	0.0926362894489573	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998606326695058	0.997035614009162	0.0366343141427826	0.201984371454091
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPS24	24	22	52	94	0.0877484417206557	-0.0637465172415172	-0.0739239081470912	-0.259794359150204	0.185870451003113	0.206714010970064	-0.0208435599669514	0.0208435599669514	2863	0.0872180372474744	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998930432344648	0.997542485591843	0.0338213641544133	0.152612037948138
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPS27	24	22	52	94	0.0851944344831861	-0.061321456764463	-0.0842569322445258	-0.260075925866274	0.175818993621749	0.206714010970064	-0.0308950173483156	0.0308950173483156	2856	0.0926362894489573	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998486714246863	0.997057780404906	0.0381445061398226	0.231318114762782
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPS3A	24	22	52	94	0.0844476263692553	-0.0604537967159591	-0.0725033767941966	-0.253709655824321	0.181206279030124	0.206714010970064	-0.0255077319399399	0.0255077319399399	2851	0.0966694576883291	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.99893635601356	0.997487808482341	0.0338523052120709	0.156299498066971
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPS4Y1	24	22	52	94	0.104524781818889	-0.0713896968617162	-0.0963873540090645	-0.298189294827283	0.201801940818219	0.206714010970064	-0.0049120701518453	0.0049120701518453	2903	0.0609684301340829	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.997258889246092	0.994566277523275	0.0576965598015006	0.362637759688433
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPS7	24	22	52	94	0.0887665079322749	-0.063897179240957	-0.0737910092179752	-0.258236840347357	0.184445831129382	0.206714010970064	-0.0222681798406822	0.0222681798406822	2863	0.0872180372474744	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998931842410499	0.997628195655386	0.0346706544372354	0.126821574506353
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	RPS9	24	22	52	94	0.0834012964388726	-0.059628153775132	-0.0881651193794853	-0.252721559973035	0.16455644059355	0.206714010970064	-0.042157570376514	0.042157570376514	2842	0.104282083519742	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998461423653702	0.996932170829023	0.0401009472373842	0.1838712804177
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	EIF4EBP2	UBA52	24	22	52	94	0.122560197879654	-0.0683665583254603	-0.0288657568322943	-0.24776485945027	0.218899102617976	0.206714010970064	0.0121850916479115	0.0121850916479115	2940	0.0428745520026241	TRUE	0.0799243564652853	FALSE	FALSE	TRUE	TRUE	0.99716291510555	0.993115117481897	0.0653577546588086	0.232048028861542
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	MRPL22	24	22	52	94	0.0898263184770823	-0.0749190064224065	-0.0469379170803052	-0.249261419497137	0.202323502416832	0.206714010970064	-0.00439050855323225	0.00439050855323225	2877	0.0771492643863217	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999249787215803	0.998544406679474	0.0234421055647608	0.174041685999523
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	MRPS11	24	22	52	94	0.0963163112458036	-0.0804840872703145	-0.0558859508930209	-0.286364505859468	0.230478554966447	0.206714010970064	0.023764543996383	0.023764543996383	2901	0.0621042029109615	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.998759398227553	0.997496675040638	0.0308535535634857	0.187230588369791
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	MRPS18C	24	22	52	94	0.0884472778757088	-0.0749354647264966	-0.043068901689928	-0.244535291491218	0.20146638980129	0.206714010970064	-0.00524762116877442	0.00524762116877442	2879	0.0757914513224846	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999108015085298	0.998341953598345	0.0258048083698734	0.132335463480028
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	RPL15	24	22	52	94	0.092698424234726	-0.0668670248429585	-0.0465389310295921	-0.260523888191577	0.213984957161985	0.206714010970064	0.00727094619192112	0.00727094619192112	2876	0.077835567767349	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999805777736658	0.999329097088813	0.0135592155315166	0.0805377692849174
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	RPL17	24	22	52	94	0.0885735925127417	-0.0681713229791073	-0.0409298862106633	-0.235530499007285	0.194600612796621	0.206714010970064	-0.0121133981734427	0.0121133981734427	2870	0.0820584728968168	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999657316292755	0.999095611053643	0.0177909683264045	0.0836885333316002
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	RPL23	24	22	52	94	0.0916865730398802	-0.0700084539408509	-0.0327298344804248	-0.244007381648516	0.211277547168091	0.206714010970064	0.00456353619802707	0.00456353619802707	2879	0.0757914513224846	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999444777971712	0.999434018028669	0.0191549208543501	0.157337149308724
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	RPL26	24	22	52	94	0.0927085415541069	-0.0696079813688874	-0.0298239934606668	-0.242349594674937	0.212525601214271	0.206714010970064	0.00581159024420644	0.00581159024420644	2880	0.0751198931490439	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999471587634452	0.999374907640018	0.0195385481348864	0.120468509316236
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	RPL26L1	24	22	52	94	0.0879319900937363	-0.073678487068665	-0.0453784223799187	-0.250345887643362	0.204967465263443	0.206714010970064	-0.00174654570662081	0.00174654570662081	2871	0.0813420238546387	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999276163496312	0.998757204078617	0.0225470843786856	0.148159696675796
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	RPL27	24	22	52	94	0.0832856590387222	-0.0643534481906704	-0.0518982675835775	-0.235012239382931	0.183113971799353	0.206714010970064	-0.0236000391707109	0.0236000391707109	2846	0.10084187295693	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999718184463756	0.999011378749815	0.0167990204466669	0.0842486373177187
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	RPL29	24	22	52	94	0.100002260000676	-0.0684553364058601	-0.0400283180911655	-0.26948926972799	0.229460951636824	0.206714010970064	0.0227469406667602	0.0227469406667602	2890	0.068667984466429	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999661985003945	0.9988828136545	0.0167565471589115	0.0733089580704385
main_all_projected_reference	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	leave_two	MRPL13	RPL31	24	22	52	94	0.0894455383699647	-0.0693733472070091	-0.0340586945279771	-0.239105473028585	0.205046778500608	0.206714010970064	-0.00166723246945644	0.00166723246945644	2867	0.0842385729940499	FALSE	0.0799243564652853	FALSE	TRUE	TRUE	TRUE	0.999520544986598	0.99916802127974	0.0198420429929535	0.112440692336261
