direction_set	GO_1	TERM_1	GO_2	TERM_2	jaccard_overlap	shared_gene_count	union_gene_count
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0045087	innate immune response	0	0	95
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0060337	type I interferon-mediated signaling pathway	0	0	23
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0030509	BMP signaling pathway	0.0689655172413793	2	29
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0019722	calcium-mediated signaling	0	0	35
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0030183	B cell differentiation	0	0	32
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0030501	positive regulation of bone mineralization	0.0833333333333333	2	24
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0070371	ERK1 and ERK2 cascade	0	0	26
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0	0	50
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0006366	transcription by RNA polymerase II	0.0175438596491228	1	57
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0032743	positive regulation of interleukin-2 production	0	0	25
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	21
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	23
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0007165	signal transduction	0	0	175
viral_higher_site_aware_eligible	GO:0001756	somitogenesis	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.032258064516129	1	31
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0030890	positive regulation of B cell proliferation	0.024390243902439	1	41
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0006468	protein phosphorylation	0.01	1	100
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0060907	positive regulation of macrophage cytokine production	0	0	35
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0032728	positive regulation of interferon-beta production	0	0	40
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0045087	innate immune response	0.0188679245283019	2	106
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0060337	type I interferon-mediated signaling pathway	0	0	36
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0030509	BMP signaling pathway	0	0	44
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0019722	calcium-mediated signaling	0.0212765957446809	1	47
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0030183	B cell differentiation	0.0465116279069768	2	43
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0030501	positive regulation of bone mineralization	0.0263157894736842	1	38
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0070371	ERK1 and ERK2 cascade	0	0	39
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0	0	63
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0006366	transcription by RNA polymerase II	0	0	71
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0032743	positive regulation of interleukin-2 production	0	0	38
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	34
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	36
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0007165	signal transduction	0.0162162162162162	3	185
viral_higher_site_aware_eligible	GO:0009617	response to bacterium	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0227272727272727	1	44
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0006468	protein phosphorylation	0.0111111111111111	1	90
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0060907	positive regulation of macrophage cytokine production	0	0	25
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0032728	positive regulation of interferon-beta production	0	0	30
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0045087	innate immune response	0	0	98
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0060337	type I interferon-mediated signaling pathway	0	0	26
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0030509	BMP signaling pathway	0	0	34
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0019722	calcium-mediated signaling	0	0	38
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0030183	B cell differentiation	0.0606060606060606	2	33
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0030501	positive regulation of bone mineralization	0.0357142857142857	1	28
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0070371	ERK1 and ERK2 cascade	0	0	29
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.0392156862745098	2	51
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0006366	transcription by RNA polymerase II	0.0166666666666667	1	60
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0032743	positive regulation of interleukin-2 production	0	0	28
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	24
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	26
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0007165	signal transduction	0.0113636363636364	2	176
viral_higher_site_aware_eligible	GO:0030890	positive regulation of B cell proliferation	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0294117647058824	1	34
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0060907	positive regulation of macrophage cytokine production	0	0	84
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0032728	positive regulation of interferon-beta production	0	0	89
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0045087	innate immune response	0.0194805194805195	3	154
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0060337	type I interferon-mediated signaling pathway	0	0	85
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0030509	BMP signaling pathway	0.0568181818181818	5	88
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0019722	calcium-mediated signaling	0.0104166666666667	1	96
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0030183	B cell differentiation	0	0	94
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0030501	positive regulation of bone mineralization	0.0602409638554217	5	83
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0070371	ERK1 and ERK2 cascade	0	0	88
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.0275229357798165	3	109
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0006366	transcription by RNA polymerase II	0.00840336134453782	1	119
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0032743	positive regulation of interleukin-2 production	0.0116279069767442	1	86
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	83
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0045943	positive regulation of transcription by RNA polymerase I	0.0240963855421687	2	83
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0007165	signal transduction	0.107476635514019	23	214
viral_higher_site_aware_eligible	GO:0006468	protein phosphorylation	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.010752688172043	1	93
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0032728	positive regulation of interferon-beta production	0.15	3	20
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0045087	innate immune response	0.0581395348837209	5	86
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0060337	type I interferon-mediated signaling pathway	0	0	19
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0030509	BMP signaling pathway	0	0	27
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0019722	calcium-mediated signaling	0	0	31
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0030183	B cell differentiation	0	0	28
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0030501	positive regulation of bone mineralization	0.0476190476190476	1	21
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0070371	ERK1 and ERK2 cascade	0.1	2	20
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.0952380952380952	4	42
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0006366	transcription by RNA polymerase II	0	0	54
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0032743	positive regulation of interleukin-2 production	0.05	1	20
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	17
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	19
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0007165	signal transduction	0.0118343195266272	2	169
viral_higher_site_aware_eligible	GO:0060907	positive regulation of macrophage cytokine production	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0	0	28
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0045087	innate immune response	0.103448275862069	9	87
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0060337	type I interferon-mediated signaling pathway	0.142857142857143	3	21
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0030509	BMP signaling pathway	0	0	32
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0019722	calcium-mediated signaling	0	0	36
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0030183	B cell differentiation	0	0	33
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0030501	positive regulation of bone mineralization	0.0384615384615385	1	26
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0070371	ERK1 and ERK2 cascade	0.0384615384615385	1	26
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.0408163265306122	2	49
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0006366	transcription by RNA polymerase II	0	0	59
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0032743	positive regulation of interleukin-2 production	0.04	1	25
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	22
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	24
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0007165	signal transduction	0.0114942528735632	2	174
viral_higher_site_aware_eligible	GO:0032728	positive regulation of interferon-beta production	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0	0	33
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0060337	type I interferon-mediated signaling pathway	0.0337078651685393	3	89
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0030509	BMP signaling pathway	0	0	100
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0019722	calcium-mediated signaling	0	0	104
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0030183	B cell differentiation	0.01	1	100
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0030501	positive regulation of bone mineralization	0.0106382978723404	1	94
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0070371	ERK1 and ERK2 cascade	0.021505376344086	2	93
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.122641509433962	13	106
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0006366	transcription by RNA polymerase II	0.016	2	125
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0032743	positive regulation of interleukin-2 production	0.0217391304347826	2	92
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0045945	positive regulation of transcription by RNA polymerase III	0.0112359550561798	1	89
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0045943	positive regulation of transcription by RNA polymerase I	0.010989010989011	1	91
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0007165	signal transduction	0.0427350427350427	10	234
viral_higher_site_aware_eligible	GO:0045087	innate immune response	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0306122448979592	3	98
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0030509	BMP signaling pathway	0	0	28
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0019722	calcium-mediated signaling	0	0	32
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0030183	B cell differentiation	0	0	29
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0030501	positive regulation of bone mineralization	0	0	23
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0070371	ERK1 and ERK2 cascade	0	0	23
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0	0	47
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0006366	transcription by RNA polymerase II	0	0	55
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0032743	positive regulation of interleukin-2 production	0	0	22
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	18
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	20
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0007165	signal transduction	0.00584795321637427	1	171
viral_higher_site_aware_eligible	GO:0060337	type I interferon-mediated signaling pathway	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0	0	29
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0019722	calcium-mediated signaling	0	0	40
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0030183	B cell differentiation	0	0	37
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0030501	positive regulation of bone mineralization	0.24	6	25
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0070371	ERK1 and ERK2 cascade	0	0	31
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0	0	55
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0006366	transcription by RNA polymerase II	0.0161290322580645	1	62
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0032743	positive regulation of interleukin-2 production	0	0	30
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	26
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	28
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0007165	signal transduction	0.0112359550561798	2	178
viral_higher_site_aware_eligible	GO:0030509	BMP signaling pathway	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0277777777777778	1	36
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0030183	B cell differentiation	0	0	41
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0030501	positive regulation of bone mineralization	0	0	35
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0070371	ERK1 and ERK2 cascade	0	0	35
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.0172413793103448	1	58
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0006366	transcription by RNA polymerase II	0	0	67
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0032743	positive regulation of interleukin-2 production	0.0625	2	32
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	30
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0045943	positive regulation of transcription by RNA polymerase I	0.032258064516129	1	31
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0007165	signal transduction	0.0165745856353591	3	181
viral_higher_site_aware_eligible	GO:0019722	calcium-mediated signaling	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.025	1	40
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0030501	positive regulation of bone mineralization	0	0	32
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0070371	ERK1 and ERK2 cascade	0	0	32
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0	0	56
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0006366	transcription by RNA polymerase II	0.032258064516129	2	62
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0032743	positive regulation of interleukin-2 production	0	0	31
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	27
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	29
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0007165	signal transduction	0.00555555555555556	1	180
viral_higher_site_aware_eligible	GO:0030183	B cell differentiation	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.027027027027027	1	37
viral_higher_site_aware_eligible	GO:0030501	positive regulation of bone mineralization	GO:0070371	ERK1 and ERK2 cascade	0	0	26
viral_higher_site_aware_eligible	GO:0030501	positive regulation of bone mineralization	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0	0	50
viral_higher_site_aware_eligible	GO:0030501	positive regulation of bone mineralization	GO:0006366	transcription by RNA polymerase II	0	0	58
viral_higher_site_aware_eligible	GO:0030501	positive regulation of bone mineralization	GO:0032743	positive regulation of interleukin-2 production	0	0	25
viral_higher_site_aware_eligible	GO:0030501	positive regulation of bone mineralization	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	21
viral_higher_site_aware_eligible	GO:0030501	positive regulation of bone mineralization	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	23
viral_higher_site_aware_eligible	GO:0030501	positive regulation of bone mineralization	GO:0007165	signal transduction	0.00574712643678161	1	174
viral_higher_site_aware_eligible	GO:0030501	positive regulation of bone mineralization	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0	0	32
viral_higher_site_aware_eligible	GO:0070371	ERK1 and ERK2 cascade	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	0.0638297872340426	3	47
viral_higher_site_aware_eligible	GO:0070371	ERK1 and ERK2 cascade	GO:0006366	transcription by RNA polymerase II	0	0	58
viral_higher_site_aware_eligible	GO:0070371	ERK1 and ERK2 cascade	GO:0032743	positive regulation of interleukin-2 production	0.0416666666666667	1	24
viral_higher_site_aware_eligible	GO:0070371	ERK1 and ERK2 cascade	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	21
viral_higher_site_aware_eligible	GO:0070371	ERK1 and ERK2 cascade	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	23
viral_higher_site_aware_eligible	GO:0070371	ERK1 and ERK2 cascade	GO:0007165	signal transduction	0.00574712643678161	1	174
viral_higher_site_aware_eligible	GO:0070371	ERK1 and ERK2 cascade	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0666666666666667	2	30
viral_higher_site_aware_eligible	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	GO:0006366	transcription by RNA polymerase II	0.0123456790123457	1	81
viral_higher_site_aware_eligible	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	GO:0032743	positive regulation of interleukin-2 production	0.0652173913043478	3	46
viral_higher_site_aware_eligible	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	GO:0045945	positive regulation of transcription by RNA polymerase III	0.0227272727272727	1	44
viral_higher_site_aware_eligible	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	GO:0045943	positive regulation of transcription by RNA polymerase I	0.0217391304347826	1	46
viral_higher_site_aware_eligible	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	GO:0007165	signal transduction	0.0257731958762887	5	194
viral_higher_site_aware_eligible	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0181818181818182	1	55
viral_higher_site_aware_eligible	GO:0006366	transcription by RNA polymerase II	GO:0032743	positive regulation of interleukin-2 production	0.0178571428571429	1	56
viral_higher_site_aware_eligible	GO:0006366	transcription by RNA polymerase II	GO:0045945	positive regulation of transcription by RNA polymerase III	0.06	3	50
viral_higher_site_aware_eligible	GO:0006366	transcription by RNA polymerase II	GO:0045943	positive regulation of transcription by RNA polymerase I	0.0576923076923077	3	52
viral_higher_site_aware_eligible	GO:0006366	transcription by RNA polymerase II	GO:0007165	signal transduction	0.0147058823529412	3	204
viral_higher_site_aware_eligible	GO:0006366	transcription by RNA polymerase II	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0491803278688525	3	61
viral_higher_site_aware_eligible	GO:0032743	positive regulation of interleukin-2 production	GO:0045945	positive regulation of transcription by RNA polymerase III	0	0	20
viral_higher_site_aware_eligible	GO:0032743	positive regulation of interleukin-2 production	GO:0045943	positive regulation of transcription by RNA polymerase I	0	0	22
viral_higher_site_aware_eligible	GO:0032743	positive regulation of interleukin-2 production	GO:0007165	signal transduction	0.0175438596491228	3	171
viral_higher_site_aware_eligible	GO:0032743	positive regulation of interleukin-2 production	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0333333333333333	1	30
viral_higher_site_aware_eligible	GO:0045945	positive regulation of transcription by RNA polymerase III	GO:0045943	positive regulation of transcription by RNA polymerase I	0.384615384615385	5	13
viral_higher_site_aware_eligible	GO:0045945	positive regulation of transcription by RNA polymerase III	GO:0007165	signal transduction	0.00591715976331361	1	169
viral_higher_site_aware_eligible	GO:0045945	positive regulation of transcription by RNA polymerase III	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0	0	27
viral_higher_site_aware_eligible	GO:0045943	positive regulation of transcription by RNA polymerase I	GO:0007165	signal transduction	0.0117647058823529	2	170
viral_higher_site_aware_eligible	GO:0045943	positive regulation of transcription by RNA polymerase I	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0357142857142857	1	28
viral_higher_site_aware_eligible	GO:0007165	signal transduction	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.0284090909090909	5	176
