GO	TERM	query_genes	universe_genes	term_genes_in_universe	overlap_genes	p_value	overlap_gene_ids	p_adj_BH	gene_ratio	background_ratio	enrichment_ratio	direction_set	overlap_symbols
GO:0032922	circadian regulation of gene expression	2854	9100	32	16	0.0211626110401392	10499;10514;10743;1407;1454;1958;196;23411;4862;5371;6095;6097;8204;8473;8553;9575	0.29403580751064	0.00560616678346181	0.00351648351648352	1.59425367904695	viral_higher_site_aware_eligible	NCOA2;MYBBP1A;RAI1;CRY1;CSNK1E;EGR1;AHR;SIRT1;NPAS2;PML;RORA;RORC;NRIP1;OGT;BHLHE40;CLOCK
GO:0032481	positive regulation of type I interferon production	2854	9100	13	8	0.0238933349372068	10010;10146;1654;353376;3665;56829;79132;85364	0.317244873817208	0.0028030833917309	0.00142857142857143	1.96215837421163	viral_higher_site_aware_eligible	TANK;G3BP1;DDX3X;TICAM2;IRF7;ZC3HAV1;DHX58;ZCCHC3
GO:0032727	positive regulation of interferon-alpha production	2854	9100	13	8	0.0238933349372068	1654;23586;3665;51284;64135;6772;7098;8767	0.317244873817208	0.0028030833917309	0.00142857142857143	1.96215837421163	viral_higher_site_aware_eligible	DDX3X;RIGI;IRF7;TLR7;IFIH1;STAT1;TLR3;RIPK2
GO:0002376	immune system process	2854	9100	20	11	0.0239075307110343	10379;10521;114803;342510;3662;3664;3665;84955;91607;9214;9711	0.317244873817208	0.00385423966362999	0.0021978021978022	1.75367904695165	viral_higher_site_aware_eligible	IRF9;DDX17;MYSM1;CD300E;IRF4;IRF6;IRF7;NUDCD1;SLFN11;FCMR;RUBCN
GO:0018108	peptidyl-tyrosine phosphorylation	2854	9100	20	11	0.0239075307110343	1195;1859;2043;2048;2064;2241;2324;5155;5159;640;6714	0.317244873817208	0.00385423966362999	0.0021978021978022	1.75367904695165	viral_higher_site_aware_eligible	CLK1;DYRK1A;EPHA4;EPHB2;ERBB2;FER;FLT4;PDGFB;PDGFRB;BLK;SRC
GO:0032760	positive regulation of tumor necrosis factor production	2854	9100	48	22	0.0246096523343432	10125;10417;10564;2048;2214;23586;26137;3965;4938;4939;4940;5295;5781;6348;64127;64135;64170;64581;7098;729230;8767;9590	0.317610850451732	0.00770847932725999	0.00527472527472528	1.46139920579304	viral_higher_site_aware_eligible	RASGRP1;SPON2;ARFGEF2;EPHB2;FCGR3A;RIGI;ZBTB20;LGALS9;OAS1;OAS2;OAS3;PIK3R1;PTPN11;CCL3;NOD2;IFIH1;CARD9;CLEC7A;TLR3;CCR2;RIPK2;AKAP12
GO:0001819	positive regulation of cytokine production	2854	9100	35	17	0.0246170300113377	10984;11119;114899;150;192683;2069;3600;3702;5610;56253;57162;5734;64170;6714;7292;7294;940	0.317610850451732	0.00595655220742817	0.00384615384615385	1.54870357393132	viral_higher_site_aware_eligible	KCNQ1OT1;BTN3A1;C1QTNF3;ADRA2A;SCAMP5;EREG;IL15;ITK;EIF2AK2;CRTAM;PELI1;PTGER4;CARD9;SRC;TNFSF4;TXK;CD28
GO:0043087	regulation of GTPase activity	2854	9100	25	13	0.0252143925007487	1124;201176;2043;221472;259173;51735;5361;55558;55785;57679;7410;91584;94134	0.317610850451732	0.00455501051156272	0.00274725274725275	1.65802382620883	viral_higher_site_aware_eligible	CHN2;ARHGAP27;EPHA4;FGD2;ALS2CL;RAPGEF6;PLXNA1;PLXNA3;FGD6;ALS2;VAV2;PLXNA4;ARHGAP12
GO:0042110	T cell activation	2854	9100	30	15	0.0252797797988677	10125;23308;3662;3702;3902;4063;4088;50943;64343;64581;841;84941;916;940;941	0.317610850451732	0.00525578135949545	0.0032967032967033	1.59425367904695	viral_higher_site_aware_eligible	RASGRP1;ICOSLG;IRF4;ITK;LAG3;LY9;SMAD3;FOXP3;AZI2;CLEC7A;CASP8;HSH2D;CD3E;CD28;CD80
GO:0043484	regulation of RNA splicing	2854	9100	30	15	0.0252797797988677	117143;1195;23076;23450;27097;2926;3187;389677;4154;58155;6314;64863;81669;8464;8850	0.317610850451732	0.00525578135949545	0.0032967032967033	1.59425367904695	viral_higher_site_aware_eligible	TADA1;CLK1;RRP1B;SF3B3;TAF5L;GRSF1;HNRNPH1;RBM12B;MBNL1;PTBP2;ATXN7;METTL4;CCNL2;SUPT3H;KAT2B
GO:0007411	axon guidance	2854	9100	51	23	0.0269268034624455	1945;1947;2043;2047;2048;23032;25894;2625;3800;54910;55558;5588;56920;5800;59352;6259;6477;6585;6654;7204;91624;9252;9638	0.334678923437004	0.00805886475122635	0.00560439560439561	1.43795429874823	viral_higher_site_aware_eligible	EFNA4;EFNB1;EPHA4;EPHB1;EPHB2;USP33;PLEKHG4;GATA3;KIF5C;SEMA4C;PLXNA3;PRKCQ;SEMA3G;PTPRO;LGR6;RYK;SIAH1;SLIT1;SOS1;TRIO;NEXN;RPS6KA5;FEZ1
GO:0002437	inflammatory response to antigenic stimulus	2854	9100	11	7	0.0276102216269135	10125;10800;11277;3557;3559;3568;9240	0.334678923437004	0.00245269796776454	0.00120879120879121	2.02905013696885	viral_higher_site_aware_eligible	RASGRP1;CYSLTR1;TREX1;IL1RN;IL2RA;IL5RA;PNMA1
GO:0051302	regulation of cell division	2854	9100	11	7	0.0276102216269135	26009;28514;51562;55689;57325;6871;8850	0.334678923437004	0.00245269796776454	0.00120879120879121	2.02905013696885	viral_higher_site_aware_eligible	ZZZ3;DLL1;MBIP;YEATS2;KAT14;TADA2A;KAT2B
GO:0048008	platelet-derived growth factor receptor signaling pathway	2854	9100	18	10	0.0285104062940529	2241;4643;5154;5155;5159;55512;5781;59338;6714;7763	0.334678923437004	0.00350385423966363	0.00197802197802198	1.77139297671884	viral_higher_site_aware_eligible	FER;MYO1E;PDGFA;PDGFB;PDGFRB;SMPD3;PTPN11;PLEKHA1;SRC;ZFAND5
GO:0050679	positive regulation of epithelial cell proliferation	2854	9100	18	10	0.0285104062940529	2064;4609;538;57343;64127;6489;654;657;860;9241	0.334678923437004	0.00350385423966363	0.00197802197802198	1.77139297671884	viral_higher_site_aware_eligible	ERBB2;MYC;ATP7A;ZNF304;NOD2;ST8SIA1;BMP6;BMPR1A;RUNX2;NOG
GO:0051604	protein maturation	2854	9100	18	10	0.0285104062940529	220869;23173;23555;3002;51360;60496;836;840;841;843	0.334678923437004	0.00350385423966363	0.00197802197802198	1.77139297671884	viral_higher_site_aware_eligible	ZNG1E;METAP1;TSPAN15;GZMB;MBTPS2;AASDHPPT;CASP3;CASP7;CASP8;CASP10
GO:0046777	protein autophosphorylation	2854	9100	62	27	0.0286219909120554	11040;150094;1612;1859;2043;2047;2064;2241;23043;23178;2324;2869;5159;51765;545;5610;6714;6789;6872;7294;7444;814;817;84451;8550;9451;9706	0.334678923437004	0.0094604064470918	0.00681318681318681	1.38854352691186	viral_higher_site_aware_eligible	PIM2;SIK1;DAPK1;DYRK1A;EPHA4;EPHB1;ERBB2;FER;TNIK;PASK;FLT4;GRK5;PDGFRB;STK26;ATR;EIF2AK2;SRC;STK4;TAF1;TXK;VRK2;CAMK4;CAMK2D;MAP3K21;MAPKAPK5;EIF2AK3;ULK2
GO:0042552	myelination	2854	9100	28	14	0.0302456789901545	152189;2064;23205;256987;27242;4118;4664;57463;7122;7572;81846;8455;94101;9444	0.346797542595849	0.00490539593552908	0.00307692307692308	1.59425367904695	viral_higher_site_aware_eligible	CMTM8;ERBB2;ACSBG1;SERINC5;TNFRSF21;MAL;NAB1;AMIGO1;CLDN5;ZNF24;SBF2;ATRN;ORMDL1;QKI
GO:0071363	cellular response to growth factor stimulus	2854	9100	28	14	0.0302456789901545	2064;5155;6198;657;659;6715;7050;8725;90;92;93;9314;9497;9638	0.346797542595849	0.00490539593552908	0.00307692307692308	1.59425367904695	viral_higher_site_aware_eligible	ERBB2;PDGFB;RPS6KB1;BMPR1A;BMPR2;SRD5A1;TGIF1;URI1;ACVR1;ACVR2A;ACVR2B;KLF4;SLC4A7;FEZ1
GO:0018105	peptidyl-serine phosphorylation	2854	9100	76	32	0.0306820579357542	10000;1017;10769;1452;1454;1456;1859;23515;253260;388228;545;5567;5581;5583;5586;5588;6198;6446;6789;6872;7444;814;817;8445;84930;8536;8550;8658;9113;9252;9451;9706	0.348418369443517	0.0112123335669236	0.00835164835164835	1.34252941393428	viral_higher_site_aware_eligible	AKT3;CDK2;PLK2;CSNK1A1;CSNK1E;CSNK1G3;DYRK1A;MORC3;RICTOR;SBK1;ATR;PRKACB;PRKCE;PRKCH;PKN2;PRKCQ;RPS6KB1;SGK1;STK4;TAF1;VRK2;CAMK4;CAMK2D;DYRK2;MASTL;CAMK1;MAPKAPK5;TNKS;LATS1;RPS6KA5;EIF2AK3;ULK2
GO:0070098	chemokine-mediated signaling pathway	2854	9100	41	19	0.0312600134890321	10803;1230;1232;1233;1234;1235;1240;2296;3576;3627;57007;6347;6348;6355;6373;6374;643;729230;9034	0.351600723148066	0.0066573230553609	0.00450549450549451	1.477600970824	viral_higher_site_aware_eligible	CCR9;CCR1;CCR3;CCR4;CCR5;CCR6;CMKLR1;FOXC1;CXCL8;CXCL10;ACKR3;CCL2;CCL3;CCL8;CXCL11;CXCL5;CXCR5;CCR2;CCRL2
GO:0051091	positive regulation of DNA-binding transcription factor activity	2854	9100	36	17	0.033319695077834	10346;10475;11043;133522;133746;1386;22954;23586;3728;4088;4591;51360;55906;64581;7158;85363;9830	0.371231697046433	0.00595655220742817	0.00395604395604396	1.50568403021101	viral_higher_site_aware_eligible	TRIM22;TRIM38;MID2;PPARGC1B;JMY;ATF2;TRIM32;RIGI;JUP;SMAD3;TRIM37;MBTPS2;ZC4H2;CLEC7A;TP53BP1;TRIM5;TRIM14
GO:0031954	positive regulation of protein autophosphorylation	2854	9100	16	9	0.0340306245160913	10111;1654;4361;5154;5155;5618;57826;5911;5912	0.372131181050962	0.00315346881569727	0.00175824175824176	1.79353538892782	viral_higher_site_aware_eligible	RAD50;DDX3X;MRE11;PDGFA;PDGFB;PRLR;RAP2C;RAP2A;RAP2B
GO:0045494	photoreceptor cell maintenance	2854	9100	16	9	0.0340306245160913	10518;166379;2074;261734;583;585;79738;9657;9696	0.372131181050962	0.00315346881569727	0.00175824175824176	1.79353538892782	viral_higher_site_aware_eligible	CIB2;BBS12;ERCC6;NPHP4;BBS2;BBS4;BBS10;IQCB1;CROCC
GO:0031397	negative regulation of protein ubiquitination	2854	9100	31	15	0.0350893787496278	1407;23251;23376;2729;339745;4092;54552;5581;56271;575;59343;7375;8473;9474;9636	0.378885734956426	0.00525578135949545	0.00340659340659341	1.54282614101318	viral_higher_site_aware_eligible	CRY1;MINAR1;UFL1;GCLC;SPOPL;SMAD7;GNL3L;PRKCE;BEX4;ADGRB1;SENP2;USP4;OGT;ATG5;ISG15
GO:0007507	heart development	2854	9100	63	27	0.0354929482393919	1026;203286;2064;2296;23118;23509;2767;3675;4208;4824;5125;5155;5311;5463;54880;55717;56950;57493;5781;7403;80173;836;840;841;8850;90;93	0.378885734956426	0.0094604064470918	0.00692307692307692	1.36650315346882	viral_higher_site_aware_eligible	CDKN1A;ANKS6;ERBB2;FOXC1;TAB2;POFUT1;GNA11;ITGA3;MEF2C;NKX3-1;PCSK5;PDGFB;PKD2;POU6F1;BCOR;WDR11;SMYD2;HEG1;PTPN11;KDM6A;IFT74;CASP3;CASP7;CASP8;KAT2B;ACVR1;ACVR2B
GO:0007162	negative regulation of cell adhesion	2854	9100	21	11	0.0362460292634439	2043;2048;3339;4192;5140;5361;55558;7045;79872;8763;91584	0.378885734956426	0.00385423966362999	0.00230769230769231	1.67017052090633	viral_higher_site_aware_eligible	EPHA4;EPHB2;HSPG2;MDK;PDE3B;PLXNA1;PLXNA3;TGFBI;CBLL1;CD164;PLXNA4
GO:0007259	receptor signaling pathway via JAK-STAT	2854	9100	21	11	0.0362460292634439	23529;3601;5311;5618;6347;6772;6773;729230;8651;8835;9306	0.378885734956426	0.00385423966362999	0.00230769230769231	1.67017052090633	viral_higher_site_aware_eligible	CLCF1;IL15RA;PKD2;PRLR;CCL2;STAT1;STAT2;CCR2;SOCS1;SOCS2;SOCS6
GO:0007565	female pregnancy	2854	9100	26	13	0.0362524030906656	139596;150;1636;2353;2354;3620;3965;412;538;596;7372;81539;952	0.378885734956426	0.00455501051156272	0.00285714285714286	1.59425367904695	viral_higher_site_aware_eligible	UPRT;ADRA2A;ACE;FOS;FOSB;IDO1;LGALS9;STS;ATP7A;BCL2;UMPS;SLC38A1;CD38
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	2854	9100	39	18	0.0371061606970966	1839;1950;253260;3600;374;3976;5155;55024;5621;5781;64127;654;6714;7157;8767;90;916;941	0.384406805116413	0.00630693763139453	0.00428571428571429	1.47161878065872	viral_higher_site_aware_eligible	HBEGF;EGF;RICTOR;IL15;AREG;LIF;PDGFB;BANK1;PRNP;PTPN11;NOD2;BMP6;SRC;TP53;RIPK2;ACVR1;CD3E;CD80
GO:0007010	cytoskeleton organization	2854	9100	58	25	0.0391141540071589	10174;114793;157922;161176;1808;221472;22885;23043;23094;253260;27252;288;353238;375790;4192;4739;54014;55615;55785;6347;6348;7368;8506;9203;9578	0.396769163622915	0.00875963559915908	0.00637362637362637	1.37435661986806	viral_higher_site_aware_eligible	SORBS3;FMNL2;CAMSAP1;SYNE3;DPYSL2;FGD2;ABLIM3;TNIK;SIPA1L3;RICTOR;KLHL20;ANK3;PADI6;AGRN;MDK;NEDD9;BRWD1;PRR5;FGD6;CCL2;CCL3;UGT8;CNTNAP1;ZMYM3;CDC42BPB
GO:0001954	positive regulation of cell-matrix adhesion	2854	9100	14	8	0.0406512013534062	1021;1236;1435;27185;3728;56477;7402;916	0.396769163622915	0.0028030833917309	0.00153846153846154	1.82200420462509	viral_higher_site_aware_eligible	CDK6;CCR7;CSF1;DISC1;JUP;CCL28;UTRN;CD3E
GO:0007528	neuromuscular junction development	2854	9100	14	8	0.0406512013534062	2064;288;375790;55906;57679;782;80208;8496	0.396769163622915	0.0028030833917309	0.00153846153846154	1.82200420462509	viral_higher_site_aware_eligible	ERBB2;ANK3;AGRN;ZC4H2;ALS2;CACNB1;SPG11;PPFIBP1
GO:0030032	lamellipodium assembly	2854	9100	14	8	0.0406512013534062	1901;221178;22885;3688;55604;5800;64805;7410	0.396769163622915	0.0028030833917309	0.00153846153846154	1.82200420462509	viral_higher_site_aware_eligible	S1PR1;SPATA13;ABLIM3;ITGB1;CARMIL1;PTPRO;P2RY12;VAV2
GO:0030488	tRNA methylation	2854	9100	14	8	0.0406512013534062	127253;152992;221078;25821;54482;6894;91801;9836	0.396769163622915	0.0028030833917309	0.00153846153846154	1.82200420462509	viral_higher_site_aware_eligible	TYW3;TRMT44;NSUN6;MTO1;TRMT13;TARBP1;ALKBH8;LCMT2
GO:0042254	ribosome biogenesis	2854	9100	14	8	0.0406512013534062	10514;54552;54700;64794;7514;84864;92345;9816	0.396769163622915	0.0028030833917309	0.00153846153846154	1.82200420462509	viral_higher_site_aware_eligible	MYBBP1A;GNL3L;RRN3;DDX31;XPO1;RIOX2;NAF1;URB2
GO:2000353	positive regulation of endothelial cell apoptotic process	2854	9100	14	8	0.0406512013534062	11126;196527;27250;356;3676;6347;958;959	0.396769163622915	0.0028030833917309	0.00153846153846154	1.82200420462509	viral_higher_site_aware_eligible	CD160;ANO6;PDCD4;FASLG;ITGA4;CCL2;CD40;CD40LG
GO:0006282	regulation of DNA repair	2854	9100	29	14	0.0419883361337774	117143;23450;27097;54891;55086;6314;6873;6874;6877;7528;84142;8464;8505;8850	0.403156300601554	0.00490539593552908	0.00318681318681319	1.53927941425223	viral_higher_site_aware_eligible	TADA1;SF3B3;TAF5L;INO80D;RADX;ATXN7;TAF2;TAF4;TAF5;YY1;ABRAXAS1;SUPT3H;PARG;KAT2B
GO:0097190	apoptotic signaling pathway	2854	9100	29	14	0.0419883361337774	1612;2537;3429;356;5027;55106;648;836;841;8718;916;940;952;9994	0.403156300601554	0.00490539593552908	0.00318681318681319	1.53927941425223	viral_higher_site_aware_eligible	DAPK1;IFI6;IFI27;FASLG;P2RX7;SLFN12;BMI1;CASP3;CASP8;TNFRSF25;CD3E;CD28;CD38;CASP8AP2
GO:0051092	positive regulation of NF-kappaB transcription factor activity	2854	9100	64	27	0.0435323437430836	10346;10475;10892;11043;117854;121268;219790;2241;22954;338699;353376;3965;4591;5583;5588;5610;64127;64170;64581;84851;85363;8767;9252;9575;958;959;9830	0.405482947134215	0.0094604064470918	0.00703296703296703	1.34515154169587	viral_higher_site_aware_eligible	TRIM22;TRIM38;MALT1;MID2;TRIM6;RHEBL1;RTKN2;FER;TRIM32;ANKRD42;TICAM2;LGALS9;TRIM37;PRKCH;PRKCQ;EIF2AK2;NOD2;CARD9;CLEC7A;TRIM52;TRIM5;RIPK2;RPS6KA5;CLOCK;CD40;CD40LG;TRIM14
GO:1902895	positive regulation of miRNA transcription	2854	9100	24	12	0.0435424614570533	1958;2113;2353;2624;2625;4088;4609;5155;657;688;7157;9314	0.405482947134215	0.00420462508759636	0.00263736263736264	1.59425367904695	viral_higher_site_aware_eligible	EGR1;ETS1;FOS;GATA2;GATA3;SMAD3;MYC;PDGFB;BMPR1A;KLF5;TP53;KLF4
GO:0007032	endosome organization	2854	9100	19	10	0.0436040087096066	10564;144717;149371;23325;257364;51361;55300;57679;65977;79666	0.405482947134215	0.00350385423966363	0.00208791208791209	1.67816176741784	viral_higher_site_aware_eligible	ARFGEF2;PHETA1;EXOC8;WASHC4;SNX33;HOOK1;PI4K2B;ALS2;PLEKHA3;PLEKHF2
GO:0007611	learning or memory	2854	9100	19	10	0.0436040087096066	2048;2628;29767;4208;4739;4891;5621;6714;7067;836	0.405482947134215	0.00350385423966363	0.00208791208791209	1.67816176741784	viral_higher_site_aware_eligible	EPHB2;GATM;TMOD2;MEF2C;NEDD9;SLC11A2;PRNP;SRC;THRA;CASP3
GO:0030334	regulation of cell migration	2854	9100	37	17	0.0440814660028482	114803;154796;221178;23586;3796;3852;388;5361;55171;55558;55619;56271;6446;7148;7262;91584;91624	0.406720401166904	0.00595655220742817	0.00406593406593407	1.46498986723233	viral_higher_site_aware_eligible	MYSM1;AMOT;SPATA13;RIGI;KIF2A;KRT5;RHOB;PLXNA1;TBCCD1;PLXNA3;DOCK10;BEX4;SGK1;TNXB;PHLDA2;PLXNA4;NEXN
GO:0032496	response to lipopolysaccharide	2854	9100	67	28	0.0455963657068264	10225;10949;11221;117854;1236;1267;1636;2241;23118;2353;2643;356;3595;3620;3965;4049;5027;50943;55914;57162;5734;5739;5743;6198;717;836;841;9590	0.417436495346992	0.00981079187105816	0.00736263736263736	1.33251053771089	viral_higher_site_aware_eligible	CD96;HNRNPA0;DUSP10;TRIM6;CCR7;CNP;ACE;FER;TAB2;FOS;GCH1;FASLG;IL12RB2;IDO1;LGALS9;LTA;P2RX7;FOXP3;ERBIN;PELI1;PTGER4;PTGIR;PTGS2;RPS6KB1;C2;CASP3;CASP8;AKAP12
GO:0050727	regulation of inflammatory response	2854	9100	32	15	0.0473777031991766	11274;11277;23376;253260;25875;329;330;5743;64127;7292;729230;79648;79918;81030;9975	0.42185879374812	0.00525578135949545	0.00351648351648352	1.49461282410652	viral_higher_site_aware_eligible	USP18;TREX1;UFL1;RICTOR;LETMD1;BIRC2;BIRC3;PTGS2;NOD2;TNFSF4;CCR2;MCPH1;SETD6;ZBP1;NR1D2
GO:0001649	osteoblast differentiation	2854	9100	48	21	0.0474044962685633	10514;10984;23376;25840;27316;30812;3486;4208;51176;51741;57560;57665;6348;654;657;659;7290;8313;860;9188;9241	0.42185879374812	0.00735809390329362	0.00527472527472528	1.39497196916608	viral_higher_site_aware_eligible	MYBBP1A;KCNQ1OT1;UFL1;TMT1A;RBMX;SOX8;IGFBP3;MEF2C;LEF1;WWOX;IFT80;RDH14;CCL3;BMP6;BMPR1A;BMPR2;HIRA;AXIN2;RUNX2;DDX21;NOG
GO:0007179	transforming growth factor beta receptor signaling pathway	2854	9100	40	18	0.0482075776357457	201163;23411;2353;2530;25805;2651;3693;4088;4092;51701;5371;657;6714;7049;7122;7157;90;9392	0.42185879374812	0.00630693763139453	0.0043956043956044	1.43482831114226	viral_higher_site_aware_eligible	FLCN;SIRT1;FOS;FUT8;BAMBI;GCNT2;ITGB5;SMAD3;SMAD7;NLK;PML;BMPR1A;SRC;TGFBR3;CLDN5;TP53;ACVR1;TGFBRAP1
GO:0046034	ATP metabolic process	2854	9100	12	7	0.0485798441572771	114789;26289;368;481;4907;5167;5169	0.42185879374812	0.00245269796776454	0.00131868131868132	1.85996262555478	viral_higher_site_aware_eligible	SLC25A25;AK5;ABCC6;ATP1B1;NT5E;ENPP1;ENPP3
GO:0048706	embryonic skeletal system development	2854	9100	12	7	0.0485798441572771	202018;5125;55959;64131;6670;92;9241	0.42185879374812	0.00245269796776454	0.00131868131868132	1.85996262555478	viral_higher_site_aware_eligible	TAPT1;PCSK5;SULF2;XYLT1;SP3;ACVR2A;NOG
GO:0060218	hematopoietic stem cell differentiation	2854	9100	12	7	0.0485798441572771	10019;1021;1636;23376;3214;596;7157	0.42185879374812	0.00245269796776454	0.00131868131868132	1.85996262555478	viral_higher_site_aware_eligible	SH2B3;CDK6;ACE;UFL1;HOXB4;BCL2;TP53
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	2854	9100	12	7	0.0485798441572771	201163;4824;5366;5414;6477;7157;8575	0.42185879374812	0.00245269796776454	0.00131868131868132	1.85996262555478	viral_higher_site_aware_eligible	FLCN;NKX3-1;PMAIP1;SEPTIN4;SIAH1;TP53;PRKRA
GO:0001701	in utero embryonic development	2854	9100	87	35	0.0490737572892866	115;1386;154796;201163;203286;2296;2530;26005;26128;2625;30812;321;3688;4088;4154;4436;4643;4863;538;54700;57493;57534;57669;60625;648;65110;657;7157;7763;7779;79621;85451;90;9241;9997	0.422603671402735	0.0122634898388227	0.00956043956043956	1.28273284521019	viral_higher_site_aware_eligible	ADCY9;ATF2;AMOT;FLCN;ANKS6;FOXC1;FUT8;C2CD3;KIFBP;GATA3;SOX8;APBA2;ITGB1;SMAD3;MBNL1;MSH2;MYO1E;NPAT;ATP7A;RRN3;HEG1;MIB1;EPB41L5;DHX35;BMI1;UPF3A;BMPR1A;TP53;ZFAND5;SLC30A1;RNASEH2B;UNK;ACVR1;NOG;SCO2
GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	2854	9100	27	13	0.0503334346107132	10913;1654;219790;23328;27250;3430;3965;4306;51284;54542;5610;64127;7098	0.422603671402735	0.00455501051156272	0.00296703296703297	1.53520724648966	viral_higher_site_aware_eligible	EDAR;DDX3X;RTKN2;SASH1;PDCD4;IFI35;LGALS9;NR3C2;TLR7;RC3H2;EIF2AK2;NOD2;TLR3
GO:0007265	Ras protein signal transduction	2854	9100	43	19	0.0520886940728435	10125;10146;1017;1026;10769;1435;150;153020;23179;25780;51735;55103;57698;5924;6654;7157;8550;9693;9908	0.422603671402735	0.0066573230553609	0.00472527472527473	1.40887534427405	viral_higher_site_aware_eligible	RASGRP1;G3BP1;CDK2;CDKN1A;PLK2;CSF1;ADRA2A;RASGEF1B;RGL1;RASGRP3;RAPGEF6;RALGPS2;SHTN1;RASGRF2;SOS1;TP53;MAPKAPK5;RAPGEF2;G3BP2
GO:0007613	memory	2854	9100	22	11	0.0524252281783158	10769;1385;338811;342371;3675;4130;5641;5743;80208;84896;8850	0.422603671402735	0.00385423966362999	0.00241758241758242	1.59425367904695	viral_higher_site_aware_eligible	PLK2;CREB1;TAFA2;ATXN1L;ITGA3;MAP1A;LGMN;PTGS2;SPG11;ATAD1;KAT2B
GO:0010977	negative regulation of neuron projection development	2854	9100	22	11	0.0524252281783158	152559;157285;2043;22891;23251;3601;5800;5802;6695;81618;952	0.422603671402735	0.00385423966362999	0.00241758241758242	1.59425367904695	viral_higher_site_aware_eligible	PAQR3;PRAG1;EPHA4;ZNF365;MINAR1;IL15RA;PTPRO;PTPRS;SPOCK1;ITM2C;CD38
GO:0031295	T cell costimulation	2854	9100	22	11	0.0524252281783158	10673;11126;115650;1947;29851;5781;6714;916;940;941;959	0.422603671402735	0.00385423966362999	0.00241758241758242	1.59425367904695	viral_higher_site_aware_eligible	TNFSF13B;CD160;TNFRSF13C;EFNB1;ICOS;PTPN11;SRC;CD3E;CD28;CD80;CD40LG
GO:0032735	positive regulation of interleukin-12 production	2854	9100	22	11	0.0524252281783158	1236;3620;3965;4192;64127;64581;7098;7292;8767;958;959	0.422603671402735	0.00385423966362999	0.00241758241758242	1.59425367904695	viral_higher_site_aware_eligible	CCR7;IDO1;LGALS9;MDK;NOD2;CLEC7A;TLR3;TNFSF4;RIPK2;CD40;CD40LG
GO:0001782	B cell homeostasis	2854	9100	17	9	0.0526018117664708	10673;3575;4208;50943;54542;55619;596;6654;836	0.422603671402735	0.00315346881569727	0.00186813186813187	1.68803330722618	viral_higher_site_aware_eligible	TNFSF13B;IL7R;MEF2C;FOXP3;RC3H2;DOCK10;BCL2;SOS1;CASP3
GO:0002230	positive regulation of defense response to virus by host	2854	9100	17	9	0.0526018117664708	10346;117854;151636;200316;23586;246778;6772;83666;9868	0.422603671402735	0.00315346881569727	0.00186813186813187	1.68803330722618	viral_higher_site_aware_eligible	TRIM22;TRIM6;DTX3L;APOBEC3F;RIGI;IL27;STAT1;PARP9;TOMM70
GO:0033077	T cell differentiation in thymus	2854	9100	17	9	0.0526018117664708	1021;22890;3575;596;64919;678;7157;9093;9935	0.422603671402735	0.00315346881569727	0.00186813186813187	1.68803330722618	viral_higher_site_aware_eligible	CDK6;ZBTB1;IL7R;BCL2;BCL11B;ZFP36L2;TP53;DNAJA3;MAFB
GO:0050673	epithelial cell proliferation	2854	9100	17	9	0.0526018117664708	1950;201163;5813;60485;6489;657;6789;860;9241	0.422603671402735	0.00315346881569727	0.00186813186813187	1.68803330722618	viral_higher_site_aware_eligible	EGF;FLCN;PURA;SAV1;ST8SIA1;BMPR1A;STK4;RUNX2;NOG
GO:0090263	positive regulation of canonical Wnt signaling pathway	2854	9100	46	20	0.0557326863161549	139285;1454;1456;1654;1950;25805;25960;3728;4088;55959;59352;63977;64750;65981;6714;79809;80351;84327;8434;8658	0.425667315243363	0.00700770847932726	0.00505494505494506	1.38630754699735	viral_higher_site_aware_eligible	AMER1;CSNK1E;CSNK1G3;DDX3X;EGF;BAMBI;ADGRA2;JUP;SMAD3;SULF2;LGR6;PRDM15;SMURF2;CAPRIN2;SRC;TTC21B;TNKS2;ZBED3;RECK;TNKS
GO:0098586	cellular response to virus	2854	9100	30	14	0.0566083229268231	117854;1386;1654;23076;2332;2537;3627;3965;4088;4938;51284;64135;7098;9868	0.425667315243363	0.00490539593552908	0.0032967032967033	1.48797010044382	viral_higher_site_aware_eligible	TRIM6;ATF2;DDX3X;RRP1B;FMR1;IFI6;CXCL10;LGALS9;SMAD3;OAS1;TLR7;IFIH1;TLR3;TOMM70
GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	2854	9100	10	6	0.0580291598257252	1876;4863;5128;5129;571;8462	0.425667315243363	0.00210231254379818	0.0010989010989011	1.91310441485634	viral_higher_site_aware_eligible	E2F6;NPAT;CDK17;CDK18;BACH1;KLF11
GO:0002407	dendritic cell chemotaxis	2854	9100	10	6	0.0580291598257252	1230;1234;1235;1236;1880;729230	0.425667315243363	0.00210231254379818	0.0010989010989011	1.91310441485634	viral_higher_site_aware_eligible	CCR1;CCR5;CCR6;CCR7;GPR183;CCR2
GO:0006378	mRNA polyadenylation	2854	9100	10	6	0.0580291598257252	22828;2926;51585;55149;55339;64282	0.425667315243363	0.00210231254379818	0.0010989010989011	1.91310441485634	viral_higher_site_aware_eligible	SCAF8;GRSF1;PCF11;MTPAP;WDR33;TENT4B
