SYMBOL_UPPER	SYMBOL	ENTREZID	ARRAY_ID	ID_REF	median_expression
PEMT	PEMT	10400	1780411	ILMN_1745806	224.9845
PENK	PENK	5179	6220019	ILMN_1726711	8.669607
PEPD	PEPD	5184	5670400	ILMN_1717674	786.79975
PER1	PER1	5187	6840743	ILMN_1653125	8.143573
PER2	PER2	8864	6040286	ILMN_1738095	231.6676
PER3	PER3	8863	5290538	ILMN_1660986	26.846725
PER3P1	PER3P1	168741	610327	ILMN_3248570	-2.2605755
PERM1	PERM1	84808	770181	ILMN_1784186	12.068185
PERP	PERP	64065	7040021	ILMN_3202109	26.99731
PES1	PES1	23481	1500066	ILMN_1656372	119.92585
PET100	PET100	100131801	5260360	ILMN_3209832	1280.3
PET117	PET117	100303755	1070551	ILMN_1690386	111.99645
PEX1	PEX1	5189	130647	ILMN_1748109	43.075755
PEX10	PEX10	5192	5910301	ILMN_1760933	124.4216
PEX11A	PEX11A	8800	6280685	ILMN_1690695	28.824935
PEX11B	PEX11B	8799	940021	ILMN_1678546	705.1836
PEX11G	PEX11G	92960	5270139	ILMN_1710000	51.92178
PEX12	PEX12	5193	4890561	ILMN_1664448	-3.394198
PEX13	PEX13	5194	4810008	ILMN_1683916	82.22216
PEX14	PEX14	5195	1170482	ILMN_1763634	78.459345
PEX16	PEX16	9409	1110072	ILMN_1701466	689.3874
PEX19	PEX19	5824	2750025	ILMN_1658759	245.744
PEX2	PEX2	5828	1090288	ILMN_1743299	209.5222
PEX26	PEX26	55670	2680528	ILMN_2130409	11.713645
PEX3	PEX3	8504	6860066	ILMN_2057389	-14.18303
PEX5	PEX5	5830	6650189	ILMN_1660232	546.3512
PEX5L	PEX5L	51555	10672	ILMN_2183891	7.9007915
PEX6	PEX6	5190	3440086	ILMN_1683279	217.28125
PEX7	PEX7	5191	4040017	ILMN_1729650	55.25653
PF4	PF4	5196	3610328	ILMN_1767037	36.070525
PF4V1	PF4V1	5197	1410278	ILMN_1745522	62.77529
PFAS	PFAS	5198	3840092	ILMN_1755862	136.87865
PFDN1	PFDN1	5201	6180170	ILMN_1717855	472.7787
PFDN2	PFDN2	5202	6510035	ILMN_1678754	73.669145
PFDN4	PFDN4	5203	7200471	ILMN_1801762	-6.987856
PFDN5	PFDN5	5204	1170619	ILMN_1755536	2659.2885
PFDN6	PFDN6	10471	780475	ILMN_1661490	50.02895
PFKFB1	PFKFB1	5207	1470544	ILMN_1741600	-3.307178
PFKFB2	PFKFB2	5208	7040181	ILMN_1723436	42.138635
PFKFB3	PFKFB3	5209	4120053	ILMN_2186061	1428.501
PFKFB4	PFKFB4	5210	7400653	ILMN_1653292	1846.258
PFKL	PFKL	5211	5570242	ILMN_1713037	269.45265
PFKM	PFKM	5213	7100072	ILMN_2043809	60.62042
PFKP	PFKP	5214	2360452	ILMN_1805737	298.67155
PFN1	PFN1	5216	6940066	ILMN_2151817	29475.35
PFN1P2	PFN1P2	767846	240626	ILMN_3236752	30.01157
PFN2	PFN2	5217	6130538	ILMN_1775448	14.540105
PFN3	PFN3	345456	2750594	ILMN_1718018	-7.4288685
PFN4	PFN4	375189	1990440	ILMN_1792383	18.71621
PGA3	PGA3	643834	1510332	ILMN_1687842	26.375295
PGA4	PGA4	643847	1510332	ILMN_1687842	26.375295
PGA5	PGA5	5222	1510332	ILMN_1687842	26.375295
PGAM1	PGAM1	5223	4180278	ILMN_3201115	4593.4
PGAM2	PGAM2	5224	1400181	ILMN_1668072	-11.886515
PGAM4	PGAM4	441531	6110168	ILMN_1706841	1283.5075
PGAM5	PGAM5	192111	1050021	ILMN_1788254	129.7347
PGAP1	PGAP1	80055	2640653	ILMN_2185665	21.080615
PGAP2	PGAP2	27315	3710612	ILMN_1755405	420.2023
PGAP3	PGAP3	93210	2000441	ILMN_1805636	187.13985
PGAP4	PGAP4	84302	3450113	ILMN_1809323	-4.2140605
PGAP6	PGAP6	58986	270129	ILMN_1741371	622.16355
PGBD1	PGBD1	84547	4010386	ILMN_1791949	7.526194
PGBD2	PGBD2	267002	780373	ILMN_1735075	40.622875
PGBD3	PGBD3	267004	2120709	ILMN_1737416	10.003101
PGBD4	PGBD4	161779	450400	ILMN_2169736	26.726525
PGBD5	PGBD5	79605	3850129	ILMN_1733831	-13.633945
PGC	PGC	5225	770739	ILMN_1795484	0.064702195
PGD	PGD	5226	2900594	ILMN_1794165	2390.5175
PGF	PGF	5228	1940438	ILMN_1809813	1.9251525
PGGHG	PGGHG	80162	4070239	ILMN_1794707	630.6486
PGGT1B	PGGT1B	5229	130735	ILMN_2156786	31.64254
PGK1	PGK1	5230	6110400	ILMN_1755749	4218.1485
PGK2	PGK2	5232	1400452	ILMN_1692554	2.0632625
PGLS	PGLS	25796	4640079	ILMN_1797005	1229.1235
PGLYRP1	PGLYRP1	8993	6250615	ILMN_1704870	1980.8195
PGLYRP2	PGLYRP2	114770	240601	ILMN_3307921	34.98451
PGLYRP3	PGLYRP3	114771	6330040	ILMN_2046750	9.145844
PGLYRP4	PGLYRP4	57115	730167	ILMN_1781389	34.02882
PGM1	PGM1	5236	2070291	ILMN_1800659	911.907
PGM2	PGM2	55276	4830504	ILMN_1673543	215.33845
PGM2L1	PGM2L1	283209	7210093	ILMN_1716265	73.656335
PGM3	PGM3	5238	2480224	ILMN_1693620	59.32835
PGM5	PGM5	5239	4480112	ILMN_1781388	36.6026
PGM5-AS1	PGM5-AS1	572558	7330209	ILMN_3247400	113.4717
PGM5P2	PGM5P2	595135	1410142	ILMN_2069399	3.0778565
PGP	PGP	283871	4230301	ILMN_1836744	56.06218
PGPEP1	PGPEP1	54858	3170450	ILMN_2101650	223.92875
PGPEP1L	PGPEP1L	145814	1690543	ILMN_1679780	7.311532
PGR	PGR	5241	6040445	ILMN_1811014	-5.9376645
PGRMC1	PGRMC1	10857	2970521	ILMN_1684771	794.8801
PGRMC2	PGRMC2	10424	1690326	ILMN_2195236	543.2741
PGS1	PGS1	9489	610358	ILMN_2075051	1880.5085
PHACTR1	PHACTR1	221692	3170139	ILMN_1736982	81.02728
PHACTR2	PHACTR2	9749	6980113	ILMN_1790533	309.85625
PHACTR3	PHACTR3	116154	3170259	ILMN_1799424	-0.8182255
PHACTR4	PHACTR4	65979	1940064	ILMN_1736548	407.43005
PHAF1	PHAF1	80262	4670520	ILMN_1711703	64.65051
PHAX	PHAX	51808	4260364	ILMN_1728074	160.10795
PHB1	PHB1	5245	4280204	ILMN_1692651	386.9872
PHB2	PHB2	11331	4060722	ILMN_1696087	985.1908
PHC1	PHC1	1911	4730209	ILMN_1796710	74.007205
PHC2	PHC2	1912	1500524	ILMN_1808047	503.39565
PHC3	PHC3	80012	240524	ILMN_2179873	82.194785
PHETA1	PHETA1	144717	5890605	ILMN_1743316	54.00031
PHETA2	PHETA2	150368	6020632	ILMN_1806487	1.6419685
PHEX	PHEX	5251	2350612	ILMN_1668242	6.014717
PHF1	PHF1	5252	7610273	ILMN_1746968	211.08185
PHF10	PHF10	55274	6020167	ILMN_1690138	97.92215
PHF11	PHF11	51131	6100521	ILMN_1776723	1773.3095
PHF12	PHF12	57649	4570292	ILMN_1730799	184.9707
PHF13	PHF13	148479	3060022	ILMN_1761560	249.31655
PHF14	PHF14	9678	6940386	ILMN_1653438	129.5279
PHF19	PHF19	26147	2570091	ILMN_1713249	234.81815
PHF2	PHF2	5253	2760494	ILMN_1720476	298.1758
PHF20	PHF20	51230	4210241	ILMN_1813657	172.4446
PHF20L1	PHF20L1	51105	580184	ILMN_1732985	505.3127
PHF21A	PHF21A	51317	6580164	ILMN_1699496	2588.5415
PHF21B	PHF21B	112885	6350672	ILMN_1790154	15.809445
PHF23	PHF23	79142	6980092	ILMN_1746135	366.5938
PHF24	PHF24	23349	2100162	ILMN_3246625	-3.696292
PHF2P1	PHF2P1	266695	2350372	ILMN_3242371	-10.328795
PHF3	PHF3	23469	6400048	ILMN_1798164	870.69075
PHF5A	PHF5A	84844	450598	ILMN_2112402	506.1774
PHF6	PHF6	84295	2690349	ILMN_1766110	33.82348
PHF7	PHF7	51533	10037	ILMN_2375156	22.08452
PHF8	PHF8	23133	7100079	ILMN_1711318	28.314725
PHGDH	PHGDH	26227	240086	ILMN_1704537	556.0311
PHGR1	PHGR1	644844	5960328	ILMN_1661078	17.292355
PHIP	PHIP	55023	7000377	ILMN_1788689	1163.116
PHKA1	PHKA1	5255	4590050	ILMN_1812503	24.115155
PHKA2	PHKA2	5256	1050059	ILMN_1814074	673.8193
PHKB	PHKB	5257	1740682	ILMN_1800447	363.5259
PHKG1	PHKG1	5260	3830056	ILMN_2113102	5.727785
PHKG2	PHKG2	5261	3310358	ILMN_1669607	141.1325
PHLDA1	PHLDA1	22822	5670367	ILMN_3251550	16.93064
PHLDA2	PHLDA2	7262	4810128	ILMN_1671557	-8.3943595
PHLDA3	PHLDA3	23612	3520743	ILMN_1659106	-4.897753
PHLDB1	PHLDB1	23187	5130093	ILMN_1666819	104.95235
PHLDB2	PHLDB2	90102	610301	ILMN_1719792	0.8275843
PHLDB3	PHLDB3	653583	4760093	ILMN_3307944	72.06823
PHLPP1	PHLPP1	23239	2850162	ILMN_1814661	25.073385
PHLPP2	PHLPP2	23035	6560193	ILMN_2083567	5.2444045
PHOSPHO1	PHOSPHO1	162466	830132	ILMN_1688240	167.2492
PHOSPHO2	PHOSPHO2	493911	5810086	ILMN_1728380	42.286265
PHOSPHO2-KLHL23	PHOSPHO2-KLHL23	100526832	460441	ILMN_1732550	-5.8871165
PHOX2A	PHOX2A	401	150446	ILMN_1670681	2.607634
PHOX2B	PHOX2B	8929	5130181	ILMN_1736619	7.212614
PHPT1	PHPT1	29085	5390411	ILMN_1676611	466.8911
PHRF1	PHRF1	57661	1340047	ILMN_3245476	802.19915
PHTF1	PHTF1	10745	6900521	ILMN_1803464	251.4299
PHTF2	PHTF2	57157	940066	ILMN_2161508	2.370368
PHYH	PHYH	5264	5860187	ILMN_1773073	135.3076
PHYHD1	PHYHD1	254295	2970114	ILMN_2183692	-9.1956525
PHYHIP	PHYHIP	9796	1400343	ILMN_1713387	-14.30294
PHYHIPL	PHYHIPL	84457	870048	ILMN_1678710	-8.6693875
PHYKPL	PHYKPL	85007	870139	ILMN_1673529	357.19215
PI15	PI15	51050	4490626	ILMN_2071446	21.65492
PI16	PI16	221476	1410673	ILMN_1766264	43.80814
PI3	PI3	5266	1050168	ILMN_1693192	364.0685
PI4K2A	PI4K2A	55361	4180376	ILMN_1750549	41.070265
PI4K2B	PI4K2B	55300	770047	ILMN_1815134	182.57255
PI4KA	PI4KA	5297	4920273	ILMN_1655177	877.0865
PI4KAP1	PI4KAP1	728233	1240136	ILMN_1655126	201.37695
PI4KAP2	PI4KAP2	375133	2360414	ILMN_1656184	71.16077
PI4KB	PI4KB	5298	4830129	ILMN_1666597	342.9746
PIANP	PIANP	196500	5670170	ILMN_1706186	5.7284385
PIAS1	PIAS1	8554	1820019	ILMN_1780598	1580.172
PIAS2	PIAS2	9063	2320735	ILMN_1694799	75.68731
PIAS3	PIAS3	10401	4570201	ILMN_1814966	34.54828
PIAS4	PIAS4	51588	1470315	ILMN_1802905	1657.376
PIBF1	PIBF1	10464	6370707	ILMN_1758111	36.74744
PICALM	PICALM	8301	5820463	ILMN_1715273	1220.7855
PICK1	PICK1	9463	7040243	ILMN_2373982	152.26885
PICSAR	PICSAR	378825	7510240	ILMN_3243783	-0.87835595
PID1	PID1	55022	1410114	ILMN_1671891	38.60857
PIDD1	PIDD1	55367	290736	ILMN_2406552	28.50376
PIERCE1	PIERCE1	138162	2470528	ILMN_2329569	0.45271115
PIEZO1	PIEZO1	9780	4590390	ILMN_1752249	643.09605
PIEZO2	PIEZO2	63895	2510753	ILMN_1665686	26.23008
PIF1	PIF1	80119	4810646	ILMN_2155272	29.314905
PIGA	PIGA	5277	6650687	ILMN_1705985	165.9323
PIGB	PIGB	9488	2030739	ILMN_1733311	341.8669
PIGC	PIGC	5279	580601	ILMN_1723632	493.62065
PIGF	PIGF	5281	1450072	ILMN_1808938	228.9274
PIGG	PIGG	54872	2940682	ILMN_1769751	70.31906
PIGH	PIGH	5283	1580544	ILMN_1798395	143.2316
PIGK	PIGK	10026	6180300	ILMN_1772743	162.95035
PIGL	PIGL	9487	6110367	ILMN_1760332	21.58263
PIGM	PIGM	93183	1230719	ILMN_1799860	472.95955
PIGN	PIGN	23556	3890653	ILMN_2352724	128.08735
PIGO	PIGO	84720	3890196	ILMN_2379931	113.69365
PIGP	PIGP	51227	5810630	ILMN_1764871	268.0638
PIGQ	PIGQ	9091	6040767	ILMN_1701413	274.31215
PIGR	PIGR	5284	50600	ILMN_1685387	-4.764402
PIGS	PIGS	94005	2030520	ILMN_1691291	295.2602
PIGT	PIGT	51604	3840689	ILMN_1738759	367.86015
PIGU	PIGU	128869	3180554	ILMN_1738263	302.50645
PIGV	PIGV	55650	2070279	ILMN_1762993	135.50735
PIGW	PIGW	284098	5080647	ILMN_1743397	23.9058
PIGX	PIGX	54965	3310093	ILMN_1769508	402.1837
PIGY	PIGY	84992	2320093	ILMN_1672366	1401.815
PIGZ	PIGZ	80235	580743	ILMN_1790352	-3.2104785
PIH1D1	PIH1D1	55011	5910202	ILMN_1675131	156.1189
PIH1D2	PIH1D2	120379	2490500	ILMN_1769453	-5.109169
PIK3AP1	PIK3AP1	118788	5220189	ILMN_1652787	644.5948
PIK3C2A	PIK3C2A	5286	5270379	ILMN_3251440	64.10079
PIK3C2B	PIK3C2B	5287	4610180	ILMN_2117323	141.22
PIK3C2G	PIK3C2G	5288	7400435	ILMN_1738993	1.816733
PIK3C3	PIK3C3	5289	6560121	ILMN_1687896	102.2666
PIK3CA	PIK3CA	5290	4880367	ILMN_1705468	91.678805
PIK3CB	PIK3CB	5291	4480523	ILMN_1763347	38.02527
PIK3CD	PIK3CD	5293	3360717	ILMN_1766275	875.29305
PIK3CD-AS1	PIK3CD-AS1	644997	3360048	ILMN_1703119	21.872715
PIK3CG	PIK3CG	5294	3130136	ILMN_1770433	600.006
PIK3IP1	PIK3IP1	113791	5390730	ILMN_1719986	1815.8125
PIK3R1	PIK3R1	5295	1470753	ILMN_1760303	412.3543
PIK3R2	PIK3R2	5296	2140097	ILMN_1726565	725.24185
PIK3R3	PIK3R3	8503	3850017	ILMN_1692895	8.429225
PIK3R4	PIK3R4	30849	3800521	ILMN_1715832	48.918135
PIK3R5	PIK3R5	23533	1570048	ILMN_1681067	36.87334
PIK3R6	PIK3R6	146850	1240025	ILMN_1783645	45.34959
PIKFYVE	PIKFYVE	200576	5570608	ILMN_1671108	19.33981
PILRA	PILRA	29992	650040	ILMN_2362858	1507.4775
PILRB	PILRB	29990	1570039	ILMN_1768754	661.76565
PIM1	PIM1	5292	3130301	ILMN_1815023	1920.6875
PIM2	PIM2	11040	6200168	ILMN_1748283	2078.3285
PIM3	PIM3	415116	2190452	ILMN_1707748	364.3339
PIMREG	PIMREG	54478	5870193	ILMN_1728972	12.08132
PIN1	PIN1	5300	4640168	ILMN_1776375	1409.9765
PIN1P1	PIN1P1	5301	4610064	ILMN_3237693	-6.800662
PIN4	PIN4	5303	730475	ILMN_2134855	82.17968
PIN4P1	PIN4P1	728758	6650360	ILMN_1726667	73.85959
PINK1	PINK1	65018	2490259	ILMN_1666924	385.15785
PINLYP	PINLYP	390940	2640082	ILMN_3293681	41.228595
PINX1	PINX1	54984	1240452	ILMN_1790309	131.08635
PIP	PIP	5304	4010519	ILMN_2092077	-3.9552555
PIP4K2A	PIP4K2A	5305	5960021	ILMN_1911042	6614.796
PIP4K2B	PIP4K2B	8396	270546	ILMN_1741017	70.299845
PIP4K2C	PIP4K2C	79837	1580431	ILMN_1787308	109.51515
PIP4P1	PIP4P1	90809	5220152	ILMN_1770742	388.10305
PIP4P2	PIP4P2	55529	5960653	ILMN_1752117	165.2928
PIP5K1A	PIP5K1A	8394	990398	ILMN_1769869	38.849525
PIP5K1B	PIP5K1B	8395	5690019	ILMN_1734478	143.5947
PIP5K1C	PIP5K1C	23396	2570008	ILMN_1668514	186.06305
PIP5KL1	PIP5KL1	138429	4830546	ILMN_2103774	12.246525
PIPOX	PIPOX	51268	5130438	ILMN_1739050	-7.9313625
PIPSL	PIPSL	266971	4640070	ILMN_1676763	259.43965
PIR	PIR	8544	2120037	ILMN_1761247	5.5744185
PIR-FIGF	PIR-FIGF	100532742	2120037	ILMN_1761247	5.5744185
PIRT	PIRT	644139	650647	ILMN_3239213	-10.62344
PISD	PISD	23761	1440278	ILMN_1793934	526.7611
PISRT1	PISRT1	140464	6660678	ILMN_3309709	5.3202005
PITHD1	PITHD1	57095	270133	ILMN_1784207	1452.0055
PITPNA	PITPNA	5306	6590243	ILMN_1715804	32.445525
PITPNB	PITPNB	23760	1980687	ILMN_1809245	136.22865
PITPNC1	PITPNC1	26207	1230630	ILMN_1670638	274.4408
PITPNM1	PITPNM1	9600	6960215	ILMN_1653220	1343.7945
PITPNM2	PITPNM2	57605	1820576	ILMN_1725187	9.651327
PITPNM3	PITPNM3	83394	290187	ILMN_1751635	-11.615365
PITRM1	PITRM1	10531	1510072	ILMN_1698072	266.9703
PITX1	PITX1	5307	2000373	ILMN_1674386	-8.972451
PITX2	PITX2	5308	3440671	ILMN_1796847	19.903655
PITX3	PITX3	5309	4200564	ILMN_1666526	3.4284935
PIWIL1	PIWIL1	9271	4290612	ILMN_1701220	-3.0032405
PIWIL2	PIWIL2	55124	7200440	ILMN_1772147	1.696916
PIWIL3	PIWIL3	440822	2060719	ILMN_1735693	-15.28064
PIWIL4	PIWIL4	143689	4540333	ILMN_1769606	39.31505
PJA1	PJA1	64219	3610274	ILMN_2373566	62.46343
PJA2	PJA2	9867	520431	ILMN_1688702	2278.744
PJVK	PJVK	494513	630202	ILMN_1914857	16.35936
PKD1	PKD1	5310	3940138	ILMN_2339028	33.774695
PKD1L1	PKD1L1	168507	7560156	ILMN_2110422	9.0492725
PKD1L1-AS1	PKD1L1-AS1	80099	4860521	ILMN_1695301	-19.621765
PKD1L2	PKD1L2	114780	6480181	ILMN_2274586	0.12234049
PKD1L3	PKD1L3	342372	670719	ILMN_1702401	-11.16196
PKD1P1	PKD1P1	339044	7320170	ILMN_1676986	210.6131
PKD2	PKD2	5311	70161	ILMN_2052891	59.154225
PKD2L1	PKD2L1	9033	2760463	ILMN_1789361	15.534435
PKD2L2	PKD2L2	27039	1030315	ILMN_1768262	1.580819
PKDCC	PKDCC	91461	3990494	ILMN_3234837	16.78537
PKDREJ	PKDREJ	10343	6550408	ILMN_1673234	13.69525
PKHD1	PKHD1	5314	1010689	ILMN_1720034	-3.6630855
PKHD1L1	PKHD1L1	93035	150300	ILMN_1717886	12.779595
PKIA	PKIA	5569	510435	ILMN_2337974	153.5659
PKIB	PKIB	5570	3610615	ILMN_2337263	1.8446375
PKIG	PKIG	11142	6270088	ILMN_1702911	16.73991
PKLR	PKLR	5313	5720646	ILMN_1725172	25.21613
PKM	PKM	5315	160170	ILMN_2366634	1149.6325
PKMYT1	PKMYT1	9088	2510678	ILMN_1766658	12.82707
PKN1	PKN1	5585	2360474	ILMN_2367707	469.892
PKN2	PKN2	5586	4490242	ILMN_1706825	316.95045
PKN3	PKN3	29941	4730170	ILMN_1797184	15.19072
PKNOX1	PKNOX1	5316	2100537	ILMN_1745365	195.65275
PKNOX2	PKNOX2	63876	870575	ILMN_1807689	-3.7106655
PKP1	PKP1	5317	1260170	ILMN_1721284	10.788405
PKP2	PKP2	5318	2260646	ILMN_2386973	38.552295
PKP3	PKP3	11187	3420040	ILMN_1726112	10.38628
PKP4	PKP4	8502	5890440	ILMN_1749410	85.38926
PLA1A	PLA1A	51365	3400307	ILMN_1792506	-0.96724385
PLA2G10	PLA2G10	8399	6040706	ILMN_1696403	18.043375
PLA2G12A	PLA2G12A	81579	3310541	ILMN_1714956	14.00961
PLA2G12B	PLA2G12B	84647	4120392	ILMN_1808487	6.941108
PLA2G15	PLA2G15	23659	6480037	ILMN_1756910	91.429085
PLA2G1B	PLA2G1B	5319	3450605	ILMN_1721549	-8.7655745
PLA2G2A	PLA2G2A	5320	4860152	ILMN_1740586	-4.6777935
PLA2G2C	PLA2G2C	391013	110541	ILMN_1656867	1.6591445
PLA2G2D	PLA2G2D	26279	5570070	ILMN_2233050	753.07325
PLA2G2E	PLA2G2E	30814	5870110	ILMN_1710590	-9.2574745
PLA2G2F	PLA2G2F	64600	4050561	ILMN_1724799	4.2324105
PLA2G3	PLA2G3	50487	50626	ILMN_1746769	-6.502256
PLA2G4A	PLA2G4A	5321	4730360	ILMN_1803561	0.48959105
PLA2G4B	PLA2G4B	100137049	2350722	ILMN_1697629	308.17845
PLA2G4C	PLA2G4C	8605	1990672	ILMN_1810191	45.27713
PLA2G4D	PLA2G4D	283748	2230754	ILMN_2217270	-13.82167
PLA2G4E	PLA2G4E	123745	3370427	ILMN_1810595	12.882535
PLA2G4F	PLA2G4F	255189	3360064	ILMN_1744211	-8.657712
PLA2G5	PLA2G5	5322	4480468	ILMN_1807171	-1.7763835
PLA2G6	PLA2G6	8398	4640682	ILMN_1697654	50.494695
PLA2G7	PLA2G7	7941	3390438	ILMN_1701195	62.410045
PLA2R1	PLA2R1	22925	50739	ILMN_1704424	-2.4789105
PLAA	PLAA	9373	5090411	ILMN_1810387	116.55915
PLAAT1	PLAAT1	57110	2350037	ILMN_1655867	8.1637545
PLAAT2	PLAAT2	54979	4250059	ILMN_1809259	39.715305
PLAAT3	PLAAT3	11145	2510593	ILMN_1667711	152.65055
PLAAT4	PLAAT4	5920	2650564	ILMN_1701613	2309.216
PLAAT5	PLAAT5	117245	1050286	ILMN_1674349	0.174169695
PLAC1	PLAC1	10761	1050609	ILMN_1754207	6.787693
PLAC4	PLAC4	191585	4050504	ILMN_1654466	5.8636535
PLAC8	PLAC8	51316	2490372	ILMN_2093343	7596.1885
PLAC8L1	PLAC8L1	153770	3360626	ILMN_1655341	-1.3125785
PLAC9	PLAC9	219348	6270768	ILMN_1790859	-5.8427845
PLAC9P1	PLAC9P1	389033	6290138	ILMN_1679632	3.3956075
PLAG1	PLAG1	5324	6770497	ILMN_1696270	70.09576
PLAGL1	PLAGL1	5325	670603	ILMN_1815121	86.18465
PLAGL2	PLAGL2	5326	4180209	ILMN_1786601	435.46105
PLAT	PLAT	5327	3710044	ILMN_1738742	3.001926
PLAU	PLAU	5328	5360670	ILMN_1656057	15.329345
PLAUR	PLAUR	5329	6220671	ILMN_2374340	482.9983
PLB1	PLB1	151056	3830470	ILMN_1736929	39.872515
PLBD1	PLBD1	79887	2140288	ILMN_1707286	5491.359
PLBD2	PLBD2	196463	4640608	ILMN_1734184	52.22216
PLCB1	PLCB1	23236	1940735	ILMN_1708432	17.077095
PLCB2	PLCB2	5330	2060451	ILMN_1724066	449.3614
PLCB3	PLCB3	5331	4860524	ILMN_1714041	1.675842
PLCB4	PLCB4	5332	2850110	ILMN_1736426	12.81667
PLCD1	PLCD1	5333	1580324	ILMN_1769394	78.32595
PLCD3	PLCD3	113026	7380241	ILMN_1722798	6.064293
PLCD4	PLCD4	84812	6940608	ILMN_1808379	-3.273876
PLCE1	PLCE1	51196	6220687	ILMN_1784447	-5.701457
PLCG1	PLCG1	5335	2260131	ILMN_1740160	251.71245
PLCG2	PLCG2	5336	2480424	ILMN_1815719	1981.3835
PLCH1	PLCH1	23007	5910521	ILMN_2043060	-4.0123315
PLCH2	PLCH2	9651	650452	ILMN_2061565	64.08513
PLCL1	PLCL1	5334	4780307	ILMN_1718852	24.26701
PLCL2	PLCL2	23228	670711	ILMN_1737025	1173.6955
PLCXD1	PLCXD1	55344	3850064	ILMN_1747451	205.43865
PLCXD2	PLCXD2	257068	2680280	ILMN_1670365	-14.84591
PLCXD3	PLCXD3	345557	3440598	ILMN_1798841	1.112632
PLCZ1	PLCZ1	89869	3180538	ILMN_1757769	5.076546
PLD1	PLD1	5337	5050689	ILMN_1719696	67.30595
PLD2	PLD2	5338	7210543	ILMN_1697880	39.815115
PLD3	PLD3	23646	6380093	ILMN_1666976	646.97005
PLD4	PLD4	122618	1580014	ILMN_1695490	31.507645
PLD5	PLD5	200150	6420470	ILMN_1706051	-8.6745805
PLD6	PLD6	201164	1340707	ILMN_3240586	264.9715
PLEC	PLEC	5339	1050500	ILMN_1744268	121.5215
PLEK	PLEK	5341	4810020	ILMN_1795762	4363.8245
PLEK2	PLEK2	26499	5270148	ILMN_1811470	104.1266
PLEKHA1	PLEKHA1	59338	3930541	ILMN_2394250	575.14665
PLEKHA2	PLEKHA2	59339	2970437	ILMN_1796339	1020.3985
PLEKHA3	PLEKHA3	65977	6860020	ILMN_1797576	54.9967
PLEKHA4	PLEKHA4	57664	2490577	ILMN_1755173	21.305175
PLEKHA5	PLEKHA5	54477	4230204	ILMN_2096083	-6.014627
PLEKHA6	PLEKHA6	22874	2760356	ILMN_3272227	5.3109355
PLEKHA7	PLEKHA7	144100	730072	ILMN_1702899	5.732713
PLEKHA8	PLEKHA8	84725	2260543	ILMN_1663185	4.633477
PLEKHA8P1	PLEKHA8P1	51054	3930215	ILMN_1706610	188.00645
PLEKHB1	PLEKHB1	58473	2690133	ILMN_1783231	74.511885
PLEKHB2	PLEKHB2	55041	1470341	ILMN_2297710	624.16535
PLEKHD1	PLEKHD1	400224	3450500	ILMN_1694359	-6.1826555
PLEKHF1	PLEKHF1	79156	2470161	ILMN_1708041	200.4172
PLEKHF2	PLEKHF2	79666	3890152	ILMN_1766115	43.96918
PLEKHG1	PLEKHG1	57480	4920670	ILMN_1805606	54.646765
PLEKHG2	PLEKHG2	64857	1690170	ILMN_1657836	21.345095
PLEKHG3	PLEKHG3	26030	4010397	ILMN_1780671	347.06165
PLEKHG4	PLEKHG4	25894	2640014	ILMN_1736242	44.707705
PLEKHG4B	PLEKHG4B	153478	7320347	ILMN_1702020	-15.466395
PLEKHG5	PLEKHG5	57449	2940209	ILMN_2358801	17.17551
PLEKHG6	PLEKHG6	55200	3520259	ILMN_3304396	345.20185
PLEKHG7	PLEKHG7	440107	3460632	ILMN_1664499	13.427905
PLEKHH1	PLEKHH1	57475	2490068	ILMN_1699254	-3.350839
PLEKHH2	PLEKHH2	130271	1780019	ILMN_1806752	-5.020331
PLEKHH3	PLEKHH3	79990	1070709	ILMN_1804652	10.942935
PLEKHJ1	PLEKHJ1	55111	5130039	ILMN_1697701	80.56833
PLEKHM1	PLEKHM1	9842	7550437	ILMN_1709549	216.6847
PLEKHM2	PLEKHM2	23207	3390092	ILMN_1683980	965.3939
PLEKHM3	PLEKHM3	389072	4040598	ILMN_1695369	11.294125
PLEKHN1	PLEKHN1	84069	7560725	ILMN_1711422	45.407325
PLEKHO1	PLEKHO1	51177	3450280	ILMN_1694213	892.6406
PLEKHO2	PLEKHO2	80301	3990546	ILMN_1689968	826.91575
PLEKHS1	PLEKHS1	79949	4290307	ILMN_1757099	-8.1160665
PLET1	PLET1	349633	5700521	ILMN_1799053	-3.1685535
PLG	PLG	5340	3310367	ILMN_1698587	-6.182841
PLGLA	PLGLA	285189	1260367	ILMN_1767277	0.49576405
PLGLB1	PLGLB1	5343	6020706	ILMN_2094416	175.33925
PLGLB2	PLGLB2	5342	6420347	ILMN_1751811	33.479055
PLGRKT	PLGRKT	55848	6520661	ILMN_1709043	598.8382
PLIN1	PLIN1	5346	3800524	ILMN_1665562	-3.1395365
PLIN2	PLIN2	123	460204	ILMN_2138765	936.0025
PLIN3	PLIN3	10226	620008	ILMN_1660021	3223.633
PLIN4	PLIN4	729359	2810692	ILMN_1852022	42.83821
PLIN5	PLIN5	440503	1940402	ILMN_2209993	952.61915
PLK1	PLK1	5347	6130215	ILMN_1736176	32.351265
PLK2	PLK2	10769	1740746	ILMN_1717706	-1.4788835
