ID_REF	ARRAY_ID
ILMN_1755251	3120068
ILMN_1808494	730722
ILMN_1757461	6560678
ILMN_1718525	3710343
ILMN_1731862	770193
ILMN_2235707	1170609
ILMN_2335557	2510711
ILMN_1793695	5050121
ILMN_1663213	5420292
ILMN_1709177	6200376
ILMN_1699160	7560632
ILMN_2165993	7610170
ILMN_2118129	840187
ILMN_2076600	1580576
ILMN_2076602	6450129
ILMN_2207720	540347
ILMN_1751708	6380315
ILMN_1680453	1110669
ILMN_2366041	2650762
ILMN_2407482	360445
ILMN_1718334	6350086
ILMN_1715674	6110731
ILMN_1776516	6560546
ILMN_1700432	4830239
ILMN_1714945	6330204
ILMN_1789505	3990646
ILMN_1736103	6330037
ILMN_1815500	6180133
ILMN_1805192	2690324
ILMN_3239181	2970347
ILMN_1798373	50324
ILMN_1788240	3190403
ILMN_1772383	6380156
ILMN_1751034	1190739
ILMN_1718769	4610070
ILMN_1672741	4850470
ILMN_1651848	6420291
ILMN_1714372	4590687
ILMN_2317739	4920180
ILMN_1724207	6020398
ILMN_1775883	4120646
ILMN_2397750	4280228
ILMN_1717877	5560338
ILMN_1715133	6760671
ILMN_1747241	4070289
ILMN_1754491	6960563
ILMN_1664165	5860678
ILMN_1691376	5720735
ILMN_1764729	4670343
ILMN_1658925	6040437
ILMN_2399523	6560056
ILMN_3238036	2100441
ILMN_1793384	1740543
ILMN_1683178	3940189
ILMN_1739667	460632
ILMN_1784141	3870075
ILMN_1702320	2100253
ILMN_3244738	4850468
ILMN_1672350	840278
ILMN_1769575	1400689
ILMN_1786920	730068
ILMN_1798224	1660546
ILMN_1685690	5870739
ILMN_1764177	2320286
ILMN_1682727	3520463
ILMN_2121774	3370215
ILMN_3249142	6550066
ILMN_1747205	1410543
ILMN_3238369	5420433
ILMN_1722532	1240504
ILMN_1677589	2340278
ILMN_1764970	2490687
ILMN_2410742	6960523
ILMN_1736650	670392
ILMN_1720531	1580348
ILMN_1681979	5420746
ILMN_1661770	5340328
ILMN_1692896	4210300
ILMN_1657838	3890040
ILMN_1666068	4060477
ILMN_2412024	4220743
ILMN_3236838	7160446
ILMN_1687921	7160246
ILMN_3249366	7650315
ILMN_3251620	2030286
ILMN_1762080	2630554
ILMN_1668535	1500711
ILMN_2169025	2650092
ILMN_1693985	5490025
ILMN_1802434	1300088
ILMN_1676247	4040722
ILMN_1717519	6250128
ILMN_1688801	290703
ILMN_1758829	7100129
ILMN_1661307	1410368
ILMN_1839422	5340689
ILMN_1696503	6590440
ILMN_1739726	6020037
ILMN_2206716	70044
ILMN_1687275	2000167
ILMN_1811535	4280187
ILMN_1661372	4900360
ILMN_1806023	6510367
ILMN_2086077	7550500
ILMN_1810214	620280
ILMN_2366864	110634
ILMN_1741970	2570551
ILMN_1733811	4880370
ILMN_1774565	3400609
ILMN_1750373	6620008
ILMN_1804661	620241
ILMN_2241750	4260259
ILMN_1812233	6660403
ILMN_1706031	610202
ILMN_1777727	2850131
ILMN_1773427	7000397
ILMN_1716089	3120400
ILMN_3241744	770608
ILMN_3241554	3060364
ILMN_1777584	5340291
ILMN_1782247	4830301
ILMN_3243142	7200703
ILMN_2414366	990692
ILMN_1724138	1410411
ILMN_1759789	6130521
ILMN_2198393	4070026
ILMN_1663234	1820438
ILMN_1722533	2470600
ILMN_1786895	6510653
ILMN_1745826	3060482
ILMN_1656200	5130372
ILMN_1735735	3190022
ILMN_1684755	1450202
ILMN_2218604	4060100
ILMN_1690866	6960487
ILMN_1784630	5050093
ILMN_1713523	3190402
ILMN_1784540	4920372
ILMN_1769382	1740661
ILMN_1743662	5910274
ILMN_1668000	2060544
ILMN_1687524	5700017
ILMN_1687092	6330176
ILMN_1754048	3310458
ILMN_2049063	150039
ILMN_1658104	7200731
ILMN_1730303	5050025
ILMN_2044293	7210280
ILMN_1716272	6370523
ILMN_1802109	510703
ILMN_1778928	6040100
ILMN_3245098	1170037
ILMN_1711585	630402
ILMN_1779480	1940327
ILMN_1669669	3290360
ILMN_1711958	4610563
ILMN_1839052	4670168
ILMN_1670954	1690309
ILMN_1872462	5050019
ILMN_1811380	1740626
ILMN_1792125	830240
ILMN_1702604	770053
ILMN_1651900	3830039
ILMN_1790508	7320349
ILMN_1681916	50315
ILMN_1715088	610035
ILMN_1744968	2970279
ILMN_1811072	3120240
ILMN_1793236	4480187
ILMN_1696189	6130739
ILMN_2342762	1340196
ILMN_1725496	5270082
ILMN_1755531	1740255
ILMN_1711092	6900196
ILMN_1668236	6960739
ILMN_1752412	4880114
ILMN_2303010	940626
ILMN_1657440	2070022
ILMN_1692156	3830091
ILMN_1747613	4780092
ILMN_1792382	840315
ILMN_1727850	840519
ILMN_2284013	2320333
ILMN_2388716	3610564
ILMN_1668586	4640411
ILMN_1748755	7210180
ILMN_1752012	2030703
ILMN_1727438	2600367
ILMN_2337856	3440242
ILMN_2047618	2470554
ILMN_1711650	2260468
ILMN_1769143	3310053
ILMN_1789387	990239
ILMN_1703110	1850072
ILMN_1671392	4610161
ILMN_1673769	1400427
ILMN_1670833	1570241
ILMN_2293363	7210288
ILMN_1780373	450703
ILMN_1735062	5670128
ILMN_2377957	3870753
ILMN_2335319	5390435
ILMN_1651330	3800008
ILMN_1768511	7320474
ILMN_1745529	2370433
ILMN_2299862	5690040
ILMN_1722831	2100475
ILMN_1700798	2630358
ILMN_1739987	4060192
ILMN_2338809	6900050
ILMN_1704063	6220309
ILMN_1800396	4860025
ILMN_1700199	1340397
ILMN_1729963	3930528
ILMN_1804152	5260402
ILMN_1677815	5490711
ILMN_2235785	7000064
ILMN_1656577	2060072
ILMN_1687219	5390162
ILMN_1788664	6450100
ILMN_1775348	3120129
ILMN_2289533	2000274
ILMN_2368856	4390291
ILMN_1744387	6960259
ILMN_1657643	1850358
ILMN_2325534	4260367
ILMN_1744403	1260669
ILMN_2262644	4640360
ILMN_2350823	6940463
ILMN_1787948	150025
ILMN_1699469	380332
ILMN_2285648	1660088
ILMN_1679580	3290471
ILMN_1800059	3420754
ILMN_2387865	3890711
ILMN_2270802	2360553
ILMN_1749415	5090168
ILMN_2357944	7200528
ILMN_1808272	4480110
ILMN_1699057	2000433
ILMN_1794200	4920010
ILMN_1709847	3290050
ILMN_1706207	5570161
ILMN_1717327	7000598
ILMN_1669446	7560347
ILMN_1675756	1050215
ILMN_2396903	2190349
ILMN_1659770	5390328
ILMN_1813741	3370544
ILMN_1736045	4900367
ILMN_1780334	60719
ILMN_1684945	2600148
ILMN_1800179	60398
ILMN_1697620	3370593
ILMN_1703667	6590414
ILMN_1772224	1260484
ILMN_2137312	2900181
ILMN_1805376	3130711
ILMN_1735779	60273
ILMN_2177928	4610128
ILMN_1718863	4810703
ILMN_2071641	6660671
ILMN_1790885	2350088
ILMN_1709253	2370121
ILMN_1695341	2900605
ILMN_2268529	5130446
ILMN_1711988	1940193
ILMN_1659352	990112
ILMN_1788421	4810424
ILMN_1792186	580292
ILMN_1717702	2320296
ILMN_1766103	5290070
ILMN_2277334	2640468
ILMN_2376953	2680215
ILMN_1666656	3400343
ILMN_1765990	5870220
ILMN_1768483	7100603
ILMN_1686791	240037
ILMN_1721027	2940747
ILMN_1801467	4050187
ILMN_1680212	5810021
ILMN_1766918	3990739
ILMN_2074773	3870041
ILMN_1701173	6650278
ILMN_2304577	1340465
ILMN_1712776	1500142
ILMN_1664919	4040309
ILMN_1794282	2680424
ILMN_2297765	5550452
ILMN_1740508	7210367
ILMN_1652065	2480544
ILMN_1687331	2030259
ILMN_2237601	3120603
ILMN_2332440	4390471
ILMN_1792959	5490040
ILMN_1747629	1050333
ILMN_1733430	4490762
ILMN_1712197	6400703
ILMN_1727466	870468
ILMN_1674488	4250064
ILMN_1749996	610538
ILMN_1685636	5360685
ILMN_1744897	1570184
ILMN_1801608	5570068
ILMN_1709937	3610730
ILMN_1656079	2510059
ILMN_1806150	3180148
ILMN_2409520	3890437
ILMN_1688569	4810091
ILMN_1757119	1940195
ILMN_3248707	7380392
ILMN_1666776	1510075
ILMN_1703500	2970470
ILMN_1788663	5900273
ILMN_2300894	6480133
ILMN_1775004	5960386
ILMN_2415447	2490050
ILMN_1740650	5690332
ILMN_2298683	6860121
ILMN_1770014	7100370
ILMN_2060268	1340220
ILMN_1690833	3940082
ILMN_2404589	380341
ILMN_1688938	6860634
ILMN_1761903	6620259
ILMN_2067596	360647
ILMN_2175112	540204
ILMN_2175114	5080259
ILMN_1702255	990086
ILMN_1793919	2970722
ILMN_2053345	3140259
ILMN_3244673	2970180
ILMN_1736303	4780241
ILMN_3248932	6380577
ILMN_1692365	70025
ILMN_1759984	430386
ILMN_1719064	5390754
ILMN_1777513	2760008
ILMN_2229649	2850471
ILMN_1742332	5560500
ILMN_1786843	2100189
ILMN_1731044	2940632
ILMN_1786326	3130196
ILMN_1793378	5550315
ILMN_1798619	4590044
ILMN_2150187	3140048
ILMN_1759260	730360
ILMN_1810115	1300241
ILMN_1718900	2630521
ILMN_1769235	6350424
ILMN_1803476	7000086
ILMN_1809708	7100743
ILMN_2134555	4250246
ILMN_1800220	4590554
ILMN_1724893	6330669
ILMN_1652331	2630747
ILMN_1672728	7550064
ILMN_1800942	5130168
ILMN_2146372	5290193
ILMN_1769207	4010446
ILMN_1754570	1980079
ILMN_1653612	1430626
ILMN_1712505	160209
ILMN_1651557	6110301
ILMN_2130411	2510209
ILMN_1724293	1500102
ILMN_1713901	540129
ILMN_1722820	3360053
ILMN_1798952	4390593
ILMN_1781537	4220112
ILMN_1651464	1780528
ILMN_1706539	2120086
ILMN_1669468	1850048
ILMN_2244257	6110639
ILMN_1755727	5870482
ILMN_2397521	3520239
ILMN_1686405	5270452
ILMN_3241164	4860671
ILMN_2410771	3420497
ILMN_1711787	3930646
ILMN_2410772	4570598
ILMN_1738468	6040468
ILMN_1653480	130577
ILMN_1732678	290075
ILMN_2151304	4890390
ILMN_1713823	160044
ILMN_1676520	6940100
ILMN_3238752	7400609
ILMN_2163070	3130735
ILMN_3239950	940241
ILMN_2076640	2570110
ILMN_1658237	3170192
ILMN_1727790	6020482
ILMN_1691747	6270273
ILMN_1706690	540164
ILMN_1717888	630427
ILMN_1678173	5050022
ILMN_1654392	4640639
ILMN_1673936	7000470
ILMN_1665483	1500603
ILMN_1797191	1990446
ILMN_2227133	4780427
ILMN_3247375	1440520
ILMN_2153280	6660047
ILMN_1718206	5420204
ILMN_2285996	5090754
ILMN_1732150	6770253
ILMN_2412521	7550470
ILMN_3248882	4150110
ILMN_1707491	3780647
ILMN_1696556	7050075
ILMN_1762990	7510086
ILMN_1887174	130301
ILMN_1740351	2940196
ILMN_1807767	4390382
ILMN_3250585	2850743
ILMN_1694686	4860291
ILMN_2059211	380743
ILMN_1728676	1430601
ILMN_1763637	3850066
ILMN_1795704	4490735
ILMN_1696127	3420450
ILMN_2226917	3170093
ILMN_1703969	3180309
ILMN_1658033	4180121
ILMN_1705063	7650463
ILMN_1697000	3890215
ILMN_1693668	3440672
ILMN_1664960	4180086
ILMN_1688106	3170376
ILMN_1657497	4920112
ILMN_1656042	630397
ILMN_1809585	1430039
ILMN_1683277	4050475
ILMN_2260500	4900630
ILMN_1659845	7570195
ILMN_1815502	1820020
ILMN_1652246	6590156
ILMN_1810628	3940392
ILMN_1847822	110678
ILMN_2261882	6400240
ILMN_1701512	6560427
ILMN_1741398	4810220
ILMN_1661519	510242
ILMN_2083559	1570685
ILMN_1655563	730273
ILMN_1793371	7000142
ILMN_1705733	6650634
ILMN_1701315	4610167
ILMN_1745841	2480309
ILMN_1697597	1090072
ILMN_2090040	3450056
ILMN_1693233	5870301
ILMN_1803217	3800215
ILMN_1723505	4830408
ILMN_1670469	3520242
ILMN_1750413	5900095
ILMN_1682572	1240661
ILMN_1753426	1450376
ILMN_2228453	6650288
ILMN_2339006	4850414
ILMN_1808260	5670470
ILMN_1688455	5860369
ILMN_1664965	650332
ILMN_1714915	3290612
ILMN_1694662	3520360
ILMN_1668929	7160356
ILMN_1651684	990129
ILMN_1677968	3840193
ILMN_1730930	6620079
ILMN_1770719	7400711
ILMN_2065022	110575
ILMN_1677979	730717
ILMN_1667305	1690739
ILMN_1675146	1770494
ILMN_1667873	4280673
ILMN_1729081	4560037
ILMN_1729248	5420541
ILMN_1764615	5860239
ILMN_1772663	6400523
ILMN_1754271	6650519
ILMN_1779969	5050528
ILMN_1690139	3830471
ILMN_1680010	3830082
ILMN_1661495	3310039
ILMN_1736127	730386
ILMN_1752280	6960133
ILMN_2058975	4150564
ILMN_1705562	7330673
ILMN_1678808	4560154
ILMN_1763732	3830554
ILMN_1747547	240376
ILMN_1674663	3120224
ILMN_1723735	4900576
ILMN_1685631	7400243
ILMN_1690484	3890164
ILMN_3244987	580463
ILMN_2176755	4560066
ILMN_1670752	2060482
ILMN_1669433	5890136
ILMN_1668469	1010152
ILMN_1763297	2760576
ILMN_1678544	4220273
ILMN_1772658	4570170
ILMN_1664622	4040193
ILMN_1781174	1980338
ILMN_1796240	3990504
ILMN_1692394	1740121
ILMN_3270834	450079
ILMN_1658187	1400382
ILMN_1680399	1850672
ILMN_1770927	1990427
ILMN_1798458	4640184
ILMN_1813590	6040411
ILMN_1782222	7650376
ILMN_3246625	2100162
ILMN_1716426	520736
ILMN_1793435	4180382
ILMN_1694357	2650017
ILMN_1742124	2190224
ILMN_2043360	4920471
ILMN_1752273	5810609
ILMN_1885728	990044
ILMN_2355033	1050082
ILMN_1857069	6760470
ILMN_1785857	130544
ILMN_1664102	6550504
ILMN_1741971	6580524
ILMN_1749405	3610088
ILMN_2376133	7570465
ILMN_1813704	110181
ILMN_1763442	430243
ILMN_1732962	870025
ILMN_1735617	780328
ILMN_1708709	2120398
ILMN_1772326	3290288
ILMN_1706960	1450731
ILMN_1669276	4730048
ILMN_1695679	6520377
ILMN_1813100	1470053
ILMN_1655564	1940682
ILMN_1676829	3450035
ILMN_1708247	4640296
ILMN_1668016	6020240
ILMN_1805735	7050441
ILMN_1747277	1190731
ILMN_1651865	3120414
ILMN_2200636	1580338
ILMN_1678235	1850079
ILMN_1800152	3420402
ILMN_1796751	2100201
ILMN_1760403	650184
ILMN_1745813	5420110
ILMN_2211583	6330161
ILMN_1749583	5860240
ILMN_3187852	6020014
ILMN_1771482	520609
ILMN_1652371	2650753
ILMN_1745389	7560022
ILMN_1680643	2850364
ILMN_1785036	4890543
ILMN_2102960	4180142
ILMN_1700733	4850142
ILMN_1768951	1780500
ILMN_1784175	6270577
ILMN_2095273	3140689
ILMN_1727526	3800438
ILMN_1688227	290097
ILMN_1695061	5700703
ILMN_1741841	1470068
ILMN_1813635	4560577
ILMN_3244574	1110370
ILMN_1689965	60059
ILMN_1675417	2570537
ILMN_1668619	1580333
ILMN_1798346	5270491
ILMN_1781890	4250484
ILMN_1700384	1570064
ILMN_2099045	130598
ILMN_1728225	6280719
ILMN_1793347	4050754
ILMN_1677695	990689
ILMN_1728490	2470593
ILMN_1810225	5910026
ILMN_1729827	6060161
ILMN_1732609	4880392
ILMN_1809208	6040356
ILMN_2273609	6290017
ILMN_1760305	870736
ILMN_1728060	460681
ILMN_1726642	990068
ILMN_1740711	2650634
ILMN_1722034	4290332
ILMN_1805992	5340162
ILMN_1752927	5220672
ILMN_1763640	1990762
ILMN_3251516	620110
ILMN_1668465	3360563
ILMN_1707128	4060465
ILMN_1674891	770253
ILMN_2289093	7400743
ILMN_1762608	3780709
ILMN_1838885	4810079
ILMN_1652188	5870176
ILMN_1696497	4050201
ILMN_1661507	4060554
ILMN_1754975	4230110
ILMN_1699521	4570075
ILMN_1758386	2970398
ILMN_1728885	3190592
ILMN_3272681	3930327
ILMN_1796029	3610181
ILMN_1732988	3990544
ILMN_1757425	6380615
ILMN_1772821	3120474
ILMN_2158003	3850754
ILMN_1784436	4850300
ILMN_1749676	2320164
ILMN_2092160	3710209
ILMN_1731453	1470181
ILMN_2213199	5690181
ILMN_2055760	4900068
ILMN_1695087	6100477
ILMN_3235104	2480735
ILMN_2097858	380379
ILMN_1788347	7050204
ILMN_1687100	1510463
ILMN_1763521	5130070
ILMN_1794528	5420168
ILMN_2415979	5570593
ILMN_1689651	460431
ILMN_1805177	3390348
ILMN_1807177	50544
ILMN_1719876	460743
ILMN_2174380	3290411
ILMN_1801124	7200161
ILMN_1735063	7320543
ILMN_1689601	1340181
ILMN_1776631	6350017
ILMN_3251237	1030129
ILMN_1789500	1510731
ILMN_1852022	2810692
ILMN_1717923	7040255
ILMN_3248764	4730156
ILMN_1691916	2230670
ILMN_1792432	1710670
ILMN_1811030	1850491
ILMN_1732967	7560037
ILMN_1653155	7400220
ILMN_1769140	130048
ILMN_1804789	5050047
ILMN_1786345	5690162
ILMN_1699473	7050092
ILMN_1667263	3370689
ILMN_1700203	3390450
ILMN_1678097	2100746
ILMN_1803254	3130523
ILMN_1803483	2710672
ILMN_1675445	6480161
ILMN_1788400	990326
ILMN_1674486	4860092
ILMN_2106227	6860612
ILMN_1679232	1400377
ILMN_2143155	1110022
ILMN_1794539	4060176
ILMN_2105960	4490358
ILMN_1796108	7040274
ILMN_1686562	5290209
ILMN_1808071	2810201
ILMN_1753063	5360386
ILMN_2152828	2900370
ILMN_1772786	3610592
ILMN_1666625	1090131
ILMN_2132161	2470035
ILMN_1779153	6040189
ILMN_2250048	3400451
ILMN_2327655	6330692
ILMN_1727833	540477
ILMN_3307850	2190079
ILMN_1759330	6520440
ILMN_1659444	3450452
ILMN_1743034	5490743
ILMN_1735552	7040707
ILMN_1796749	3850142
ILMN_1695658	1050195
ILMN_1712452	5900433
ILMN_1681249	1660593
ILMN_1692060	160356
ILMN_1800670	3180487
ILMN_2163819	4490025
ILMN_3234884	10326
ILMN_1716553	2850474
ILMN_1811472	4120278
ILMN_1689866	240176
ILMN_1694126	2370546
ILMN_1676679	50181
ILMN_1665903	870112
ILMN_3242725	2570746
ILMN_1673620	2810239
ILMN_2055330	7150603
ILMN_1678810	1260215
ILMN_2366795	2000725
ILMN_1747353	2120176
ILMN_1692572	4730341
ILMN_1743870	6550746
ILMN_1734476	6550209
ILMN_1652181	4230349
ILMN_2135537	6400202
ILMN_1685916	1470647
ILMN_1653385	3940253
ILMN_1702279	450398
ILMN_2081398	2450037
ILMN_1797277	2450202
ILMN_1799667	1430129
ILMN_3238717	2940358
ILMN_2227120	4480735
ILMN_1812254	6650243
ILMN_1788160	2710017
ILMN_2212999	2570402
ILMN_1773837	6650113
ILMN_1673716	4730609
ILMN_1654916	4670192
ILMN_1762192	2810689
ILMN_2327186	3190370
ILMN_2119224	1940482
ILMN_2222008	7330674
ILMN_1803018	4210561
ILMN_1710354	2570438
ILMN_3238213	50242
ILMN_1670298	730435
ILMN_1678882	4210458
ILMN_1786810	7200025
ILMN_3244588	1010491
ILMN_2402106	1340670
ILMN_1667232	3140242
ILMN_1693207	2140719
ILMN_1739756	2900360
ILMN_2390197	6290152
ILMN_1685843	380463
ILMN_2415653	1740328
ILMN_1808800	3140142
ILMN_2415650	3460427
ILMN_2298795	3840601
ILMN_1793451	3190630
ILMN_1685629	5550017
ILMN_1722506	3290110
ILMN_2166812	5670291
ILMN_1686831	5390400
ILMN_2175715	3450202
ILMN_1793525	4150156
ILMN_1772787	4050093
ILMN_1691803	2070561
ILMN_1733245	3930398
ILMN_2131828	4640553
ILMN_2190842	5560731
ILMN_2082593	2100725
ILMN_1733426	3780020
ILMN_2229913	3930309
ILMN_3242156	6100246
ILMN_1768819	4290553
ILMN_1742781	2100673
ILMN_1760728	2320201
ILMN_2382245	4250347
ILMN_2299440	6940133
ILMN_1674541	3180152
ILMN_1669404	5820189
ILMN_1673521	4120131
ILMN_1790160	360128
ILMN_2229379	5080576
ILMN_1808508	3990670
ILMN_2341595	5090500
ILMN_1746232	6900296
ILMN_2352077	1190392
ILMN_1731688	5550292
ILMN_1654653	1510736
ILMN_1726901	4250706
ILMN_1653470	830181
ILMN_1774493	3440278
ILMN_1779064	6290673
ILMN_1702738	2340500
ILMN_1805027	3440639
ILMN_1803507	5570220
ILMN_1727199	4120072
ILMN_2371152	4570605
ILMN_2258363	4590746
ILMN_1687873	4760497
ILMN_1707304	3390338
ILMN_2411897	2190470
ILMN_1667594	3990292
ILMN_1659122	5720184
ILMN_1673207	3360731
ILMN_1751656	5700088
ILMN_1782983	5870673
ILMN_1714444	1430711
ILMN_1797375	3830497
ILMN_1762801	6770017
ILMN_1679929	2320114
ILMN_1681168	6520167
ILMN_1683133	2570577
ILMN_1770451	3170301
ILMN_1744220	2230632
ILMN_1735930	3850692
ILMN_1670245	580594
ILMN_2048507	870066
ILMN_1779857	510044
ILMN_2137789	2810059
ILMN_1770293	2230026
ILMN_1737406	360110
ILMN_1700727	2340215
ILMN_1735014	4040097
ILMN_1662023	3290142
ILMN_1788793	610427
ILMN_1778523	3390292
ILMN_2055036	2190100
ILMN_2055043	3830553
ILMN_1702635	2340348
ILMN_2115591	7160082
ILMN_1741204	2810364
ILMN_1730940	4250372
ILMN_1748034	4180176
ILMN_1727134	4490273
ILMN_1754312	6060097
ILMN_1661314	2350452
ILMN_1757288	7380452
ILMN_1695246	7560114
ILMN_1701918	3870100
ILMN_2405470	7160402
ILMN_1809760	5700687
ILMN_1715424	5080041
ILMN_2049423	240224
ILMN_1752416	4810133
ILMN_2164081	6660152
ILMN_1676075	6840500
ILMN_1719919	6550328
ILMN_2140510	7380142
ILMN_1748123	780300
ILMN_2168564	6250523
ILMN_1701648	2190750
ILMN_1705602	3850504
ILMN_1749751	6450706
ILMN_1655608	4050239
ILMN_1701837	1070593
ILMN_1756525	130408
ILMN_1692785	1240386
ILMN_1705390	5290259
ILMN_1732550	460441
ILMN_1678671	6620201
ILMN_1804494	6510356
ILMN_1805330	580446
ILMN_3251605	3610358
ILMN_1693401	7330575
ILMN_3253471	620333
ILMN_3178406	4590327
ILMN_1770641	2810400
ILMN_1780663	3940066
ILMN_1805522	1660201
ILMN_1751279	3440392
ILMN_3187410	4920161
ILMN_3273620	4920500
ILMN_1662886	5700253
ILMN_1693471	510632
ILMN_1703314	2000767
ILMN_3237761	3840176
ILMN_1758978	1050072
ILMN_1701700	1510767
ILMN_2258234	580577
ILMN_1706687	1410161
ILMN_2342437	1570349
ILMN_1768814	2470338
ILMN_1674458	150672
ILMN_1653666	160670
ILMN_1760792	3290164
ILMN_1714083	2000019
ILMN_2189222	7100349
ILMN_1664466	6550170
ILMN_1696450	650561
ILMN_1802246	540605
ILMN_1688205	5960192
ILMN_1775529	5700136
ILMN_1695924	5900008
ILMN_1725912	4050398
ILMN_2411511	7050047
ILMN_1666191	940327
ILMN_1750850	3610253
ILMN_1729482	2450372
ILMN_2260715	3140681
ILMN_2347097	4200445
ILMN_2335583	1030132
ILMN_2371917	5960524
ILMN_1663787	460202
ILMN_1748981	3780491
ILMN_1655426	5050301
ILMN_1792363	5290707
ILMN_2353054	3170687
ILMN_2264029	6620427
ILMN_1718731	6660274
ILMN_1780255	2970154
ILMN_1777541	6520022
ILMN_2395496	4230221
ILMN_1745570	6020139
ILMN_1705252	3140079
ILMN_1735700	3840010
ILMN_2124425	3840240
ILMN_1800468	7400240
ILMN_2400360	830020
ILMN_2223618	6980538
ILMN_1795431	4810427
ILMN_3271092	3940242
ILMN_2079655	6200019
ILMN_1752647	2940427
ILMN_2384140	3830575
ILMN_2384139	5550341
ILMN_1707328	360328
ILMN_2059357	2360164
ILMN_1691287	290204
ILMN_2386790	1070487
ILMN_1781897	3130468
ILMN_1719093	4010278
ILMN_1799134	1770598
ILMN_1797988	3390594
ILMN_2386453	7570377
ILMN_2055781	60619
ILMN_1685521	4250630
ILMN_2124920	3520681
ILMN_1658399	4880193
ILMN_2224657	2450487
ILMN_2222443	4490204
ILMN_1730917	2470743
ILMN_3247552	940376
ILMN_1716963	3060687
ILMN_1702789	4830594
ILMN_1663944	6180390
ILMN_1753729	1450619
ILMN_1732516	3190524
ILMN_1676005	1170053
ILMN_1721868	4230196
ILMN_1708160	6250609
ILMN_1708427	2760451
ILMN_1664756	2850128
ILMN_1669700	2360370
ILMN_1696021	5340021
ILMN_3256550	4120079
ILMN_1703949	6840577
ILMN_1780649	1690008
ILMN_2143671	1500592
ILMN_1679543	2630167
ILMN_1728071	2470050
ILMN_1652104	4540100
ILMN_3239060	6270139
ILMN_1685202	6620132
ILMN_1745620	2370538
ILMN_2091375	5340703
ILMN_1772697	3390301
ILMN_1788936	4290731
ILMN_1700994	5310445
ILMN_2411935	1580379
ILMN_2382290	3940195
ILMN_1761321	7560341
ILMN_1751395	1660168
ILMN_2323418	2070706
ILMN_1811261	5960446
ILMN_2323413	7610477
ILMN_1767579	6650044
ILMN_1735712	2450647
ILMN_1716093	5560682
ILMN_1781884	870433
ILMN_1700344	2490048
ILMN_1686165	3130195
ILMN_1721218	2230035
ILMN_1665035	4900458
ILMN_1770612	3710671
ILMN_1736760	450551
ILMN_2228162	4540246
ILMN_1666845	3840445
ILMN_3195198	1260474
ILMN_3265423	6650048
ILMN_1803408	110431
ILMN_1730848	6280128
ILMN_3263974	6110026
ILMN_3187508	6110300
ILMN_3194291	540370
ILMN_3252936	1090674
ILMN_3267748	7050367
ILMN_3262193	3290035
ILMN_3185725	6350010
ILMN_3178307	2260068
ILMN_3231334	2650440
ILMN_3188425	4010128
ILMN_3259275	3800564
ILMN_3254848	430128
ILMN_3178386	6980731
ILMN_3269112	4830041
ILMN_3192645	6760242
ILMN_3263428	4560537
ILMN_3188731	4050753
ILMN_1730777	6060630
ILMN_1669299	1240315
ILMN_2219867	160184
ILMN_1794729	5290674
ILMN_1801090	7160056
ILMN_1791545	630152
ILMN_1726409	4250703
ILMN_1770663	2850372
ILMN_1704497	7650110
ILMN_2074671	1260301
ILMN_1723404	6450367
ILMN_1680828	3520524
ILMN_1666887	2750528
ILMN_1695621	4890202
ILMN_3238902	2060414
ILMN_1807249	6250521
ILMN_1731800	270392
ILMN_2129312	6620341
ILMN_1770015	6450148
ILMN_1770228	3710168
ILMN_3245113	6200504
ILMN_1790252	6660392
ILMN_1740813	5810255
ILMN_1741544	3170341
ILMN_2114137	520348
ILMN_1727626	3450451
ILMN_1744765	540546
ILMN_2201768	460722
ILMN_1801632	5860289
ILMN_2219002	3830681
ILMN_1669820	2000114
ILMN_1721354	2350196
ILMN_1698772	6760341
ILMN_1754576	5820626
ILMN_2163723	3800161
ILMN_1716136	3450128
ILMN_1695812	2600369
ILMN_1672120	5220026
ILMN_1713272	940161
ILMN_1721247	6370309
ILMN_1755786	50609
ILMN_1801428	2570180
ILMN_1737653	2370564
ILMN_2204940	6900376
ILMN_1753584	3370056
ILMN_2366445	2340193
ILMN_1705814	4830520
ILMN_1801442	430446
ILMN_1676086	2360242
ILMN_1677586	5550273
ILMN_1806284	270142
ILMN_1765072	3370328
ILMN_2178226	4280672
ILMN_3272307	1500450
ILMN_3191922	1410097
ILMN_1792568	5820291
ILMN_1771174	3420129
ILMN_1688334	3290327
ILMN_2135306	6060615
ILMN_1710929	6280239
ILMN_1776412	2260594
ILMN_1754009	1030068
ILMN_1797201	360725
ILMN_1707273	780093
ILMN_2206732	5670022
ILMN_1762711	5390072
ILMN_1657191	620131
ILMN_1677392	3710050
ILMN_1793716	6510097
ILMN_2125829	4920736
ILMN_1794879	6960088
ILMN_1798206	5490544
ILMN_2173797	7380220
ILMN_1697704	4830110
ILMN_1714028	3310468
ILMN_1780422	6220577
ILMN_2209260	2350348
ILMN_1791951	4900739
ILMN_2055638	6250326
ILMN_1758039	1090358
ILMN_1780411	2640079
ILMN_1761119	5130390
ILMN_1707652	5050523
ILMN_1684526	460326
ILMN_1713715	4180564
ILMN_1801138	2710008
ILMN_1775879	1770209
ILMN_1763883	4490450
ILMN_1656051	2030037
ILMN_1805469	1940220
ILMN_1784216	670309
ILMN_1748852	1190563
