feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	logFC_direction
NR_125724	-0.413284354633732	-0.276152184273269	-1.91982527014794	0.0560986978834236	0.0985608239454088	-5.18540792875265	bacterial_vs_viral	higher_in_viral
NM_001293312	-0.323979866445922	3.11217159791084	-1.91977860645759	0.0561046268359588	0.0985625818774016	-5.18549577607468	bacterial_vs_viral	higher_in_viral
NM_017696	-0.412534136237815	1.86990772141715	-1.91951744443837	0.0561378190162697	0.0986122303475078	-5.18598739176446	bacterial_vs_viral	higher_in_viral
NM_001362753	-0.461543776434513	1.37022201176847	-1.91914783129392	0.0561848228317364	0.0986861296163619	-5.18668304691015	bacterial_vs_viral	higher_in_viral
NM_152259	0.573375955606779	-2.19913116866541	1.91910050669855	0.0561908434959019	0.0986880371541707	-5.18677210795947	bacterial_vs_viral	higher_in_bacterial
NM_152268	-0.424985442043608	0.979764192205487	-1.91892801191332	0.0562127929655893	0.0987179176781541	-5.18709671114261	bacterial_vs_viral	higher_in_viral
NR_136307	0.462167460054077	-3.71776194294187	1.91878118423298	0.0562314820296543	0.0987381834889641	-5.18737299132777	bacterial_vs_viral	higher_in_bacterial
NM_001242539	-0.28543155584295	1.16168595190833	-1.91875977772125	0.0562342072073254	0.0987381834889641	-5.18741326945425	bacterial_vs_viral	higher_in_viral
NR_103847	0.563843745607285	-1.04200394923114	1.91846376450303	0.0562719028178242	0.0987956969935621	-5.18797019823688	bacterial_vs_viral	higher_in_bacterial
NM_001270404	0.450278173766512	-0.957504260832318	1.91835865052227	0.0562852935824689	0.0988044841493775	-5.18816794303214	bacterial_vs_viral	higher_in_bacterial
NM_006097	0.45676060078065	4.20739501129932	1.91834691526759	0.0562867887351297	0.0988044841493775	-5.1881900192303	bacterial_vs_viral	higher_in_bacterial
NR_038864	0.50308824368101	-1.7535350833159	1.9182434388652	0.0562999737854133	0.0988189552162963	-5.1883846719396	bacterial_vs_viral	higher_in_bacterial
NM_001290191	0.44643589991042	3.42345600980381	1.91817129792333	0.0563091675759058	0.0988264188109294	-5.18852037251273	bacterial_vs_viral	higher_in_bacterial
NM_017420	0.284385059297596	0.397986054195285	1.91805866875958	0.0563235237840425	0.0988429406947232	-5.18873222348948	bacterial_vs_viral	higher_in_bacterial
NM_001330381	-0.397071148788104	-0.902684027634287	-1.91780314492613	0.0563561053463015	0.0988914408020255	-5.18921280897361	bacterial_vs_viral	higher_in_viral
NM_024818	-0.363884789907412	0.690086839979054	-1.91751370352648	0.0563930307732347	0.0989475541703738	-5.18975711119775	bacterial_vs_viral	higher_in_viral
NM_015392	0.32390628752118	3.77049224906741	1.91734415682503	0.0564146700717618	0.0989768389126383	-5.19007591130025	bacterial_vs_viral	higher_in_bacterial
NR_133014	-0.306480273750486	2.14813027417518	-1.91706423658097	0.0564504116037006	0.0990308580405621	-5.19060218795072	bacterial_vs_viral	higher_in_viral
NM_017645	-0.495775403651623	1.03243411015334	-1.91681733745332	0.056481952588104	0.0990698205343268	-5.19106631998154	bacterial_vs_viral	higher_in_viral
NR_133914	-0.33426287114023	0.623030177125106	-1.91681282790639	0.0564825288130603	0.0990698205343268	-5.19107479669116	bacterial_vs_viral	higher_in_viral
NM_001363594	-0.488732571085996	0.312137953217691	-1.91664098048859	0.0565044909573551	0.0990959183137625	-5.19139780824072	bacterial_vs_viral	higher_in_viral
NM_001287349	-0.49799976200608	-0.218037949031019	-1.91661886385452	0.0565073179884068	0.0990959183137625	-5.19143937754771	bacterial_vs_viral	higher_in_viral
NM_001244816	-0.350228106793637	0.586210445745369	-1.91654689492184	0.0565165181472218	0.0991033622469345	-5.19157464349779	bacterial_vs_viral	higher_in_viral
NR_024163	0.422647219857244	1.72376698238891	1.91637875935183	0.0565380166720717	0.0991323685275086	-5.19189063592218	bacterial_vs_viral	higher_in_bacterial
NM_016395	-0.369751485977291	2.9889259781448	-1.91617009842867	0.0565647064657576	0.0991704711675889	-5.19228275397069	bacterial_vs_viral	higher_in_viral
NM_001278211	-0.343084802980038	-1.4798281989238	-1.91583639145964	0.0566074128201963	0.0992300255964911	-5.19290977403654	bacterial_vs_viral	higher_in_viral
NM_020959	-0.299959630601784	1.99205096021877	-1.91582712933457	0.0566085985314449	0.0992300255964911	-5.19292717563511	bacterial_vs_viral	higher_in_viral
NM_001244815	-0.357918400106947	0.579765873260489	-1.91461363773091	0.0567641263302618	0.0994939318561706	-5.19520636805026	bacterial_vs_viral	higher_in_viral
NM_001270572	-0.429632003436542	-2.03580842600377	-1.9144149903619	0.0567896201302696	0.0995239305890709	-5.19557933632245	bacterial_vs_viral	higher_in_viral
NR_033329	0.422803969326766	-0.811083884352474	1.91440272647996	0.0567911943538416	0.0995239305890709	-5.19560236101582	bacterial_vs_viral	higher_in_bacterial
NM_001297766	-0.277062215790814	1.49530981728455	-1.91421975266469	0.0568146856858618	0.0995563742251424	-5.19594586626837	bacterial_vs_viral	higher_in_viral
NM_001127443	-0.321638382790677	2.66482071435412	-1.91404827070118	0.056836709007797	0.0995862400076163	-5.19626776845728	bacterial_vs_viral	higher_in_viral
NM_000491	0.445098266307062	5.00393950410826	1.91388769083365	0.0568573386615865	0.0996136588605404	-5.19656918013821	bacterial_vs_viral	higher_in_bacterial
NM_016175	-0.330224446048404	1.01665043579861	-1.91380782345302	0.0568676015378391	0.0996229119792611	-5.19671908371453	bacterial_vs_viral	higher_in_viral
NM_006506	-0.466399750986272	1.81898439163842	-1.9136832428426	0.0568836131151065	0.0996422333966029	-5.19695289772564	bacterial_vs_viral	higher_in_viral
NM_002438	0.552285995401692	-3.22118622405218	1.91361109823433	0.0568928871424539	0.0996497503907808	-5.19708829263322	bacterial_vs_viral	higher_in_bacterial
NM_153211	-0.343330196982815	2.49612525521677	-1.91348972926487	0.0569084917074318	0.0996683532408204	-5.19731605650644	bacterial_vs_viral	higher_in_viral
NR_148916	-0.32425654200555	-1.28852876936968	-1.91339249446184	0.0569209958971053	0.0996815233753248	-5.19749851953489	bacterial_vs_viral	higher_in_viral
NM_001256125	0.599468882203634	-0.980464310808664	1.91311395946891	0.0569568276416791	0.0997355394454023	-5.19802114622545	bacterial_vs_viral	higher_in_bacterial
NM_022918	-0.452678520065484	-0.647102930935777	-1.91303528305384	0.0569669522791894	0.0997445349878751	-5.19816875667463	bacterial_vs_viral	higher_in_viral
NR_028138	-0.574053841171405	-0.481371460504173	-1.91294673054683	0.0569783496445577	0.099755757204019	-5.19833488933075	bacterial_vs_viral	higher_in_viral
NM_201520	0.331219531455301	0.199091325810269	1.91276339111088	0.0570019528602664	0.09978834517266	-5.19867882730962	bacterial_vs_viral	higher_in_bacterial
NM_001331238	0.569889894238431	-2.63613535518382	1.91113858443736	0.057211489300558	0.100146396019419	-5.20172550851002	bacterial_vs_viral	higher_in_bacterial
NM_001142270	-0.289004619155885	3.9085046587247	-1.91092496159563	0.057239086180132	0.100185934230392	-5.20212588691897	bacterial_vs_viral	higher_in_viral
NM_015269	-0.357398576375568	2.40441794963764	-1.91064041288757	0.0572758629272892	0.100241531695358	-5.20265912938383	bacterial_vs_viral	higher_in_viral
NR_110030	-0.456198924937289	0.549156245597953	-1.91058871182285	0.0572825471995416	0.100244457599198	-5.20275600858931	bacterial_vs_viral	higher_in_viral
NM_001323899	-0.295791591926138	-1.08105087242341	-1.91043508459639	0.057302413045686	0.100270448726982	-5.20304386549918	bacterial_vs_viral	higher_in_viral
NM_005805	0.342392902713417	3.73373649394691	1.91032888771898	0.057316148948427	0.100285709782991	-5.2032428373319	bacterial_vs_viral	higher_in_bacterial
NM_001323053	0.34043823026123	-1.50499895118753	1.90935345482353	0.0574424440551719	0.100497895079992	-5.20506991959889	bacterial_vs_viral	higher_in_bacterial
NM_001270530	-0.318814142352071	1.57961853214434	-1.90917085400828	0.0574661123308601	0.100530509141434	-5.20541184850238	bacterial_vs_viral	higher_in_viral
NM_001281725	0.311182578191624	0.271395657364711	1.908732684352	0.0575229401105335	0.100621121251689	-5.20623221323235	bacterial_vs_viral	higher_in_bacterial
NM_001002756	0.292940919944867	0.755328140769652	1.90865159703888	0.0575334617670585	0.100630724320396	-5.20638400924067	bacterial_vs_viral	higher_in_bacterial
NM_018451	-0.415816823333585	-0.967870390034066	-1.90850043622731	0.0575530802585003	0.100656235425426	-5.20666696663773	bacterial_vs_viral	higher_in_viral
NM_001292033	-0.485567570186445	-1.2745132492847	-1.90813634537944	0.05760035697543	0.100728403771855	-5.20734841788126	bacterial_vs_viral	higher_in_viral
NR_048558	0.292136768957476	1.50224787889817	1.90810375250966	0.057604590700804	0.100728403771855	-5.20740941423641	bacterial_vs_viral	higher_in_bacterial
NM_001164753	0.46485938337731	-1.27628291330776	1.90806631086798	0.0576094545898532	0.100728403771855	-5.20747948364349	bacterial_vs_viral	higher_in_bacterial
NM_001364603	0.390344458062504	-1.69842016657337	1.90785790531626	0.0576365339743241	0.100761411899607	-5.20786947567254	bacterial_vs_viral	higher_in_bacterial
NM_001145276	0.718240929432185	-3.95383321058005	1.90784347391564	0.0576384095270514	0.100761411899607	-5.20789647981266	bacterial_vs_viral	higher_in_bacterial
NM_001354783	-0.36556746225642	1.10283119582505	-1.90774534311438	0.0576511642859404	0.100774900319423	-5.20808009762109	bacterial_vs_viral	higher_in_viral
NM_020784	-0.519412779636082	-0.760488167411975	-1.90738442507961	0.0576980956893156	0.100848122329193	-5.2087553519904	bacterial_vs_viral	higher_in_viral
NR_034013	-0.501613719163706	-2.52413231421993	-1.90731946655741	0.0577065458607952	0.100854077660582	-5.20887687204983	bacterial_vs_viral	higher_in_viral
NM_001281710	0.49569155516227	-1.09538943168214	1.90697308702592	0.0577516223490094	0.100924038391982	-5.20952478800358	bacterial_vs_viral	higher_in_bacterial
NM_004346	-0.356110710426946	1.38424488626979	-1.90664439139852	0.0577944247583738	0.100990013171054	-5.21013952009659	bacterial_vs_viral	higher_in_viral
NR_027405	-0.379834850817272	3.57479060826994	-1.90650700441987	0.0578123230131875	0.101010856858292	-5.21039643310412	bacterial_vs_viral	higher_in_viral
NM_001320959	-0.332346827719378	-0.545021381560224	-1.9064752943029	0.057816454745581	0.101010856858292	-5.21045572832627	bacterial_vs_viral	higher_in_viral
NR_125843	-0.535414244350027	-1.73218941938542	-1.90628777287023	0.0578408932713222	0.101037166952019	-5.21080635792077	bacterial_vs_viral	higher_in_viral
NR_052015	-0.333854810338382	-0.0862745078725879	-1.90625914170153	0.0578446253573714	0.101037166952019	-5.21085988984718	bacterial_vs_viral	higher_in_viral
NM_153213	-0.401854688887141	1.92170647805966	-1.90624345345054	0.0578466704135516	0.101037166952019	-5.21088922196578	bacterial_vs_viral	higher_in_viral
NM_001003675	0.32113934025955	-0.10558709209707	1.90544572988492	0.0579507381462161	0.101210096252395	-5.21238040694444	bacterial_vs_viral	higher_in_bacterial
NM_139242	0.314501148038328	2.71761400292434	1.90506286072487	0.0580007412685222	0.101288580564895	-5.21309588958972	bacterial_vs_viral	higher_in_bacterial
NM_152636	-0.419428661951891	-0.621614481848915	-1.90459543839792	0.058061836039028	0.101386419186634	-5.21396919116188	bacterial_vs_viral	higher_in_viral
NM_002717	-0.273269984120935	4.58472935797177	-1.90395992367505	0.0581449877700922	0.101522752786282	-5.21515621251967	bacterial_vs_viral	higher_in_viral
NM_001254	0.47257462663576	1.50980595407185	1.90350797511653	0.0582041819908153	0.101617235760307	-5.21600013338338	bacterial_vs_viral	higher_in_bacterial
NM_001142271	-0.289491035327823	3.90894089489049	-1.90326674397491	0.0582357979982113	0.101663558324566	-5.21645050338308	bacterial_vs_viral	higher_in_viral
NR_003682	-0.590660260753291	-2.24663787857451	-1.90264316804796	0.0583175910577208	0.101797460379101	-5.21761444122768	bacterial_vs_viral	higher_in_viral
NM_001305878	-0.509094361387238	0.202270173893575	-1.90237818926503	0.0583523767994257	0.101849291640052	-5.21810892639209	bacterial_vs_viral	higher_in_viral
NM_001126113	-0.357777809182256	1.07928485849768	-1.90232042992002	0.0583599616019127	0.101853640987578	-5.21821670404484	bacterial_vs_viral	higher_in_viral
NM_005024	0.56511872421286	0.582795598617146	1.90167979909727	0.0584441428094098	0.101991658991744	-5.21941189423058	bacterial_vs_viral	higher_in_bacterial
NM_001354972	-0.375935317340781	-0.858473649280371	-1.90123207659271	0.0585030354078018	0.102085525270101	-5.22024695419481	bacterial_vs_viral	higher_in_viral
NM_001024948	-0.469010062118652	-2.40307203863085	-1.90104656022419	0.0585274524230602	0.102119221864315	-5.22059291020018	bacterial_vs_viral	higher_in_viral
NM_018971	-0.405763850671197	3.94105568657842	-1.90079694141389	0.0585603198189043	0.102167655592626	-5.22105835456037	bacterial_vs_viral	higher_in_viral
NR_131171	-0.52535092247884	-1.62251144948879	-1.90056160370017	0.0585913209455522	0.10221282515615	-5.22149711584001	bacterial_vs_viral	higher_in_viral
NM_001278530	0.313649532386997	4.08859028827104	1.90028002572446	0.0586284313434645	0.102268643561967	-5.22202201780795	bacterial_vs_viral	higher_in_bacterial
NM_000186	-0.417353713556416	0.331054438760983	-1.89980382816419	0.0586912362160482	0.102369268540446	-5.2229095472112	bacterial_vs_viral	higher_in_viral
NR_157053	-0.334943070995912	-0.0142465855198497	-1.89969832963223	0.0587051578407024	0.102373294801749	-5.2231061445147	bacterial_vs_viral	higher_in_viral
NM_032043	0.340554193035769	1.8804125375425	1.89969040236232	0.0587062040375927	0.102373294801749	-5.22312091661401	bacterial_vs_viral	higher_in_bacterial
NM_001178117	-0.47754283409488	-0.302036090098488	-1.89966364624558	0.0587097352757694	0.102373294801749	-5.22317077495377	bacterial_vs_viral	higher_in_viral
NR_030727	-0.427441093719379	-1.68758822603672	-1.89963118074276	0.0587140202698163	0.102373294801749	-5.22323127146112	bacterial_vs_viral	higher_in_viral
NM_003133	-0.491234124732251	3.52433860838572	-1.89931768773743	0.0587554104275642	0.102436531526533	-5.2238153855608	bacterial_vs_viral	higher_in_viral
NM_001178116	-0.284390497036414	1.49319492611665	-1.89792817538369	0.0589391599743163	0.102739843565785	-5.22640326171161	bacterial_vs_viral	higher_in_viral
NM_001002924	0.307379504166117	1.02588245809734	1.89792441239379	0.0589396582444249	0.102739843565785	-5.22641026754223	bacterial_vs_viral	higher_in_bacterial
NM_033227	-0.552566918063414	-2.07242290258272	-1.89780466394529	0.0589555163761753	0.10275204622708	-5.22663320486368	bacterial_vs_viral	higher_in_viral
NR_047529	0.487725490121771	-0.99470885065228	1.89779395765805	0.0589569343695057	0.10275204622708	-5.22665313624076	bacterial_vs_viral	higher_in_bacterial
NM_012140	0.466138282617854	-0.520445689403254	1.89771295502622	0.0589676636798009	0.102761790339172	-5.22680393139017	bacterial_vs_viral	higher_in_bacterial
NM_001290150	0.266615052312207	0.538261744926653	1.89745589443442	0.0590017237830347	0.102812187325687	-5.22728243613236	bacterial_vs_viral	higher_in_bacterial
NM_001330482	-0.53686906583373	-2.11809803084965	-1.89709649324992	0.05904937139877	0.102886250096184	-5.22795133715199	bacterial_vs_viral	higher_in_viral
NM_001363373	0.387566792130579	-0.257312244532699	1.89699349254794	0.0590630326429051	0.102901088058669	-5.2281430146945	bacterial_vs_viral	higher_in_bacterial
NM_001286489	0.421957077280077	-0.938876235283782	1.8969031915937	0.0590750116593449	0.102912992872408	-5.22831105054092	bacterial_vs_viral	higher_in_bacterial
NM_007172	-0.310449764491063	4.60031533498264	-1.89670949621567	0.059100713473372	0.102948799647589	-5.22867146096221	bacterial_vs_viral	higher_in_viral
NM_032138	0.558783445612928	1.76728051293338	1.89654755323075	0.0591222091702467	0.10297727409822	-5.2289727620868	bacterial_vs_viral	higher_in_bacterial
NM_001024912	-0.334843904300574	3.90069725487065	-1.89646455913391	0.0591332280225048	0.102987496927813	-5.22912716611627	bacterial_vs_viral	higher_in_viral
NM_001300976	-0.313978152535043	-0.701576781234946	-1.89579125586959	0.0592226837012362	0.103134313073931	-5.23037955208083	bacterial_vs_viral	higher_in_viral
NM_001224	0.341323720732906	3.25987330723607	1.89509045264096	0.0593159130759905	0.103287674846037	-5.23168263179554	bacterial_vs_viral	higher_in_bacterial
NM_001359626	-0.502000210924514	1.76958422332167	-1.89503286151794	0.0593235799955323	0.103292031719541	-5.23178969646974	bacterial_vs_viral	higher_in_viral
NR_027766	-0.396057432530436	1.82531777740976	-1.8949591975848	0.059333387842551	0.103300115213996	-5.23192663667521	bacterial_vs_viral	higher_in_viral
NR_126057	-0.618545440740698	-3.1737333917636	-1.89488931161391	0.0593426939316378	0.103302379974122	-5.23205654893206	bacterial_vs_viral	higher_in_viral
NM_032827	-0.629308070124545	-0.104630234450192	-1.89487184926159	0.0593450194271056	0.103302379974122	-5.23208900927972	bacterial_vs_viral	higher_in_viral
NM_001570	-0.376437903489745	2.54226211786413	-1.8947251545684	0.0593645580504629	0.103327397428303	-5.23236168507338	bacterial_vs_viral	higher_in_viral
NM_078487	-0.517939702347119	-0.971177826960527	-1.89463165054759	0.0593770148819912	0.103340085338521	-5.2325354794747	bacterial_vs_viral	higher_in_viral
NM_032838	-0.308293524000739	-0.664887468943011	-1.89444069945897	0.0594024606283094	0.103375375052694	-5.23289037132549	bacterial_vs_viral	higher_in_viral
NM_001037125	0.344078008879571	0.571539659148582	1.89438071189485	0.0594104563263366	0.103380293750144	-5.23300185396194	bacterial_vs_viral	higher_in_bacterial
NR_034110	0.330370051614149	0.107817915117739	1.89388847405184	0.0594761002960828	0.103485516775827	-5.23391651384404	bacterial_vs_viral	higher_in_bacterial
NM_021270	0.647114916898045	-0.367114557590367	1.89366648042429	0.0595057247852981	0.1035280548048	-5.23432893957229	bacterial_vs_viral	higher_in_bacterial
NM_001318222	0.4991899255701	3.86339549472449	1.89361285445303	0.0595128828832005	0.103530332968103	-5.23442856031438	bacterial_vs_viral	higher_in_bacterial
NM_001098268	-0.486236596018051	-2.34050461270305	-1.89357155107608	0.0595183966276323	0.103530332968103	-5.23450528756005	bacterial_vs_viral	higher_in_viral
NM_001354540	-0.332711946851351	-1.33862344485411	-1.89354033134051	0.05952256455159	0.103530332968103	-5.23456328184589	bacterial_vs_viral	higher_in_viral
NM_001281712	0.492421259381363	-1.24609143519569	1.89273439508091	0.0596302437274311	0.103708604600826	-5.23606008122445	bacterial_vs_viral	higher_in_bacterial
NM_001363156	-0.337639230535873	-1.63294140130484	-1.89157723666907	0.0597851331946681	0.103968945979145	-5.23820809641369	bacterial_vs_viral	higher_in_viral
NR_027404	0.271888526977369	0.250674795937227	1.89149896936723	0.0597956216461276	0.10397814427449	-5.23835333680445	bacterial_vs_viral	higher_in_bacterial
NM_001321282	-0.434568241910023	-1.89521947749354	-1.89099352274112	0.0598633925775382	0.104086940371952	-5.23929115223061	bacterial_vs_viral	higher_in_viral
NR_045816	-0.355623898537542	-0.397457636329338	-1.89091298661385	0.0598741968841334	0.104096675952863	-5.23944055807048	bacterial_vs_viral	higher_in_viral
NM_001173525	-0.41389916893009	-1.4308006169462	-1.89081799428791	0.0598869426509708	0.10410978495104	-5.23961677426119	bacterial_vs_viral	higher_in_viral
NM_001130726	-0.316466170483809	0.796170637891415	-1.8906596517392	0.0599081935821359	0.104137676092928	-5.2399104896552	bacterial_vs_viral	higher_in_viral
NM_001032292	0.299911546952081	-0.0298383538572826	1.89061803056962	0.0599137805454186	0.104138336270452	-5.23998769032891	bacterial_vs_viral	higher_in_bacterial
NM_001321829	-0.30104825093024	1.5099847906027	-1.89044601451162	0.0599368755090456	0.104169424985261	-5.24030673537785	bacterial_vs_viral	higher_in_viral
NR_109914	-0.411557201950215	0.247038239554875	-1.88986777970365	0.0600145640846342	0.104295382962165	-5.24137900422068	bacterial_vs_viral	higher_in_viral
NR_103759	-0.474998779382656	-0.0462207948343555	-1.88976319697886	0.0600286242379519	0.104310752987644	-5.24157290669043	bacterial_vs_viral	higher_in_viral
NM_173803	0.381909827859553	-0.431954546318954	1.88966228472483	0.0600421935372635	0.10432526746757	-5.24175999403009	bacterial_vs_viral	higher_in_bacterial
NM_001201334	-0.350612817121193	0.600969657302932	-1.88915542886817	0.0601103873019232	0.104434682968566	-5.24269953827893	bacterial_vs_viral	higher_in_viral
NM_001276696	-0.351615910953787	1.10469709698596	-1.8885887369232	0.0601867080923615	0.104558197979425	-5.24374970960533	bacterial_vs_viral	higher_in_viral
NM_214710	0.55677683522309	-1.59747361622093	1.88839354861882	0.0602130143263125	0.104594812256747	-5.24411135419357	bacterial_vs_viral	higher_in_bacterial
NM_001317156	-0.466534251221009	-1.64283573102061	-1.88807952822708	0.0602553561230317	0.104659272807409	-5.24469309462871	bacterial_vs_viral	higher_in_viral
NM_005426	-0.372584722382647	2.10194975413799	-1.88759084125629	0.0603212989760273	0.104764711960188	-5.24559822812856	bacterial_vs_viral	higher_in_viral
NM_012072	0.289545341365236	6.27440002842056	1.88724627107538	0.0603678310608287	0.104836423531219	-5.2462362956215	bacterial_vs_viral	higher_in_bacterial
NM_018309	-0.433071753692052	2.28552951486135	-1.88715339720496	0.0603803782283649	0.104849108638454	-5.24640825808879	bacterial_vs_viral	higher_in_viral
NM_001199263	-0.36017828072862	-1.64663115082045	-1.8867397406221	0.0604362892488864	0.104937085317632	-5.24717407251236	bacterial_vs_viral	higher_in_viral
NR_158987	-0.321809913959748	-1.28104416959176	-1.8855498085639	0.0605973647650713	0.10520763069161	-5.24937612048806	bacterial_vs_viral	higher_in_viral
NM_001184900	-0.405495643991477	2.42470035620413	-1.88492051950206	0.0606826933200857	0.105346630530243	-5.25054011689339	bacterial_vs_viral	higher_in_viral
NM_001320905	0.301171700999301	0.397536325783746	1.88478159894822	0.0607015437718194	0.105369816099522	-5.25079702756456	bacterial_vs_viral	higher_in_bacterial
NM_001366936	-0.387405076984939	0.176292038868572	-1.88474444294033	0.0607065863842536	0.105369816099522	-5.25086573836556	bacterial_vs_viral	higher_in_viral
NM_001168401	-0.454326819977343	-1.18916398547563	-1.88423460272412	0.0607758144326596	0.105480822080948	-5.25180842843876	bacterial_vs_viral	higher_in_viral
NM_001083964	-0.380963634133969	-0.982747308225781	-1.88416832206104	0.060784819107441	0.105487295846035	-5.25193096263421	bacterial_vs_viral	higher_in_viral
NM_001018055	-0.399017352026263	0.432116717231842	-1.88395721834346	0.0608135063851325	0.105527923140674	-5.25232120582794	bacterial_vs_viral	higher_in_viral
NM_001166695	0.569609881167706	-1.44171251221699	1.883244309799	0.0609104683073933	0.105679772732166	-5.25363876455298	bacterial_vs_viral	higher_in_bacterial
NM_001144903	0.381802958897964	-0.232467729388707	1.88323612255892	0.0609115825933135	0.105679772732166	-5.25365389295503	bacterial_vs_viral	higher_in_bacterial
NM_001142571	-0.300332898577104	-0.312802102128013	-1.88280868167089	0.060969781042374	0.105767683429531	-5.25444363066897	bacterial_vs_viral	higher_in_viral
NR_152525	0.337819284727447	0.811846534488034	1.88277731746044	0.0609740532787646	0.105767683429531	-5.25450157218551	bacterial_vs_viral	higher_in_bacterial
NM_032592	-0.477866462652088	0.837130683150437	-1.88274747544457	0.0609781184030447	0.105767683429531	-5.254556700766	bacterial_vs_viral	higher_in_viral
NM_006235	-0.34238173192051	5.04193169471014	-1.88270507282879	0.0609838949397607	0.10576852960717	-5.25463503168469	bacterial_vs_viral	higher_in_viral
NR_119375	0.354037102095263	-0.774048868161528	1.88243092494571	0.0610212533003533	0.105824145400084	-5.25514142744124	bacterial_vs_viral	higher_in_bacterial
NM_001330653	-0.515463446545763	-2.2991737557213	-1.88229597734379	0.0610396497287281	0.105846870278751	-5.2553906713566	bacterial_vs_viral	higher_in_viral
NM_001351618	-0.373082226644128	-1.51431134876328	-1.88177752014772	0.0611103702497535	0.105960316856669	-5.256348084069	bacterial_vs_viral	higher_in_viral
NM_001354732	-0.332951043512991	-0.20762879078424	-1.88137649279265	0.0611651195077228	0.106046053319025	-5.25708846866654	bacterial_vs_viral	higher_in_viral
NM_001135580	0.451098006321778	0.200443860369809	1.88129812915501	0.0611758226815327	0.106055415898749	-5.25723312728163	bacterial_vs_viral	higher_in_bacterial
NM_018139	-0.488612962056881	-0.821536724359379	-1.88113712248767	0.0611978184221852	0.10607371338136	-5.2575303258947	bacterial_vs_viral	higher_in_viral
NR_154587	-0.33415014227502	-0.86148193503789	-1.88112532986914	0.0611994297162585	0.10607371338136	-5.25755209265634	bacterial_vs_viral	higher_in_viral
NM_014562	0.572033087459358	-2.77995492153369	1.8810899616835	0.0612042624892854	0.10607371338136	-5.25761737429889	bacterial_vs_viral	higher_in_bacterial
NR_159946	0.457145981249718	-0.977615712469537	1.88106333371425	0.0612079011931892	0.10607371338136	-5.25766652270036	bacterial_vs_viral	higher_in_bacterial
NM_001323362	-0.295493465665818	-1.04451970262153	-1.88102677699424	0.0612128969515616	0.10607371338136	-5.25773399593001	bacterial_vs_viral	higher_in_viral
NM_003289	-0.327449722207161	-0.426204696742781	-1.88098002045809	0.0612192870889856	0.106075595433428	-5.25782029324385	bacterial_vs_viral	higher_in_viral
NM_006061	0.637983204570476	-0.0785549088509363	1.88082923548762	0.0612398984060867	0.106102116280285	-5.25809857894003	bacterial_vs_viral	higher_in_bacterial
NM_001145098	-0.423194800514947	0.0304669766123328	-1.88070768357665	0.0612565179658943	0.106121144373237	-5.2583228969401	bacterial_vs_viral	higher_in_viral
NM_001321045	-0.43044931499727	-1.9416408317257	-1.88067129772887	0.0612614936641342	0.106121144373237	-5.25839004247612	bacterial_vs_viral	higher_in_viral
NM_001352688	-0.464149652205663	1.32101333182951	-1.88044733693641	0.0612921273118536	0.10616501421356	-5.25880330639121	bacterial_vs_viral	higher_in_viral
NM_001168400	-0.434964398462932	-1.29642168941064	-1.87977589560605	0.0613840444505474	0.106312486565457	-5.26004199820408	bacterial_vs_viral	higher_in_viral
NM_001351619	-0.351101811928234	-1.5116256968466	-1.87974775598683	0.0613878991378516	0.106312486565457	-5.26009390151182	bacterial_vs_viral	higher_in_viral
NM_152312	-0.423133634184459	-0.342509516084672	-1.8796411412733	0.0614025055145728	0.106328574576668	-5.26029054468099	bacterial_vs_viral	higher_in_viral
NM_015345	0.80095705197313	-0.596358933001922	1.87928900861249	0.0614710935923493	0.106438129935359	-5.2610328547351	bacterial_vs_viral	higher_in_bacterial
NM_001350918	-0.339185372979584	-1.51506078592245	-1.87901189559328	0.0614887721243841	0.106459523306688	-5.26145092272114	bacterial_vs_viral	higher_in_viral
NM_005985	-0.505990174129879	-2.10365498396208	-1.87875149680643	0.061524501100087	0.106512162179765	-5.26193100811981	bacterial_vs_viral	higher_in_viral
NM_001145933	-0.48333642097992	-0.975825345046986	-1.87839687614927	0.0615731859536068	0.106587219413675	-5.26258470230331	bacterial_vs_viral	higher_in_viral
NM_006461	0.502926004953811	1.78523324340684	1.87801757112712	0.0616252951764839	0.106668190949844	-5.26328376622089	bacterial_vs_viral	higher_in_bacterial
NM_001320943	-0.473852927732827	-2.16499419727212	-1.87742389514141	0.0617069286057797	0.106800247960795	-5.26437764361232	bacterial_vs_viral	higher_in_viral
NM_001354901	-0.302239043202224	-0.736923327083697	-1.87731978548467	0.0617212534865779	0.106813993227399	-5.2645694362347	bacterial_vs_viral	higher_in_viral
NM_001080482	-0.40951944665419	-0.204509500930439	-1.87728854696999	0.0617255522640656	0.106813993227399	-5.26462698235809	bacterial_vs_viral	higher_in_viral
NR_036485	0.455955256644491	-0.540522726625788	1.87721336283378	0.0617358994850704	0.106822655632629	-5.26476547923184	bacterial_vs_viral	higher_in_bacterial
NM_205842	-0.53443911668799	-1.73166261517082	-1.87691081684057	0.0617775520021114	0.106885479928214	-5.26532274552631	bacterial_vs_viral	higher_in_viral
NM_198847	-0.306983484215016	2.64338443023557	-1.87675436469161	0.0617991004730735	0.106913513007007	-5.26561088409377	bacterial_vs_viral	higher_in_viral
