source_feature_set	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	n_refseq_features_for_entrez_in_input	pooled_rank	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_adj.P.Val	all_three_concordant	stability_tier	recommended_use
site_aware_eligible	7402	UTRN	ENSG00000152818	utrophin	NM_007124	1	461	-1.13780462081922	1.3272402337539e-13	5.75780421580133e-12	-1.3111167614477	5.02629869482775e-10	-0.962337162338302	0.00253176840304306	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23569	PADI4	ENSG00000159339	peptidyl arginine deiminase 4	NM_012387	2	466	1.12950397378013	1.44977235117206e-13	6.22188782212231e-12	1.06753470194502	1.23910054661381e-06	1.28490082924516	2.025665945143e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	83483	PLVAP	ENSG00000130300	plasmalemma vesicle associated protein	NM_031310	1	471	-2.20225365685731	1.61077168269814e-13	6.83945284124843e-12	-2.52800042677089	3.66412863733689e-10	-1.78949930319473	0.00291063891816619	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	201163	FLCN	ENSG00000154803	folliculin	NM_001353230	5	473	-1.52513667175802	1.64555518610915e-13	6.95760214947081e-12	-1.86309326615378	2.24090101745975e-10	-1.18331605528039	0.00245362296779111	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	130589	GALM	ENSG00000143891	galactose mutarotase	NM_138801	1	476	-1.23908067201997	1.76799157722925e-13	7.42816461197643e-12	-1.24169781403981	1.45825887888321e-07	-1.39368647547803	3.34720885930351e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	105372480	LOC105372480		uncharacterized LOC105372480	NR_144444	1	478	1.98214101714419	1.83047740547614e-13	7.65520882783061e-12	2.54165843773835	3.94809904272547e-12	1.2840224326914	0.0164545760153444	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9537	TP53I11	ENSG00000175274	tumor protein p53 inducible protein 11	NM_001258324	14	479	1.10019169998291	1.83351418997493e-13	7.65520882783061e-12	1.04263588044549	1.13106691232197e-06	1.26913344123462	2.50816766973798e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	729359	PLIN4	ENSG00000167676	perilipin 4	NM_001367868	1	480	1.20458943214592	1.86403087406168e-13	7.7664069688249e-12	1.37290934037684	3.9844818707368e-09	1.06280127668466	0.000926138568449047	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	6094	ROM1	ENSG00000149489	retinal outer segment membrane protein 1	NM_000327	1	481	1.71205755315395	1.93015636883388e-13	8.02519692729913e-12	1.76381976788879	2.75518651405978e-07	1.73078644421904	4.45664148562103e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9663	LPIN2	ENSG00000101577	lipin 2	NM_014646	1	482	-1.09916696698992	1.93695868053444e-13	8.03677108962826e-12	-1.28811456873072	1.59213570863177e-09	-0.9116903296724	0.0019034309272208	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	117854	TRIM6	ENSG00000121236	tripartite motif containing 6	NM_058166	4	483	-1.96616320170176	2.00912583724581e-13	8.31894567682794e-12	-2.4610016762703	1.82581902022143e-11	-1.27622765325188	0.0169021629067475	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	26521	TIMM8B	ENSG00000150779	translocase of inner mitochondrial membrane 8 homolog B	NM_012459	3	484	1.44564181443205	2.02244786316744e-13	8.35680471394329e-12	1.68629265773341	1.57230882010959e-08	1.1948107283236	0.000393112188294721	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	7378	UPP1	ENSG00000183696	uridine phosphorylase 1	NM_003364	7	490	1.08465933872082	2.18590807040281e-13	8.9216276530583e-12	0.958234070739981	1.35661038334952e-05	1.32999638712867	2.38638573413808e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	162394	SLFN5	ENSG00000166750	schlafen family member 5	NM_144975	2	491	-1.13309476600042	2.19698155714104e-13	8.94856092897427e-12	-1.07667392283913	1.02517107882636e-06	-1.30687618092353	2.48294904086177e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	399972	GSEC		G-quadruplex forming sequence containing lncRNA	NR_033839	1	492	1.51326960446764	2.20789188009754e-13	8.96324941582567e-12	1.41012622725623	2.69814671223072e-06	1.75692101422416	6.26451786251713e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	8835	SOCS2	ENSG00000120833	suppressor of cytokine signaling 2	NM_001270470	6	495	-1.55784092658443	2.2355745233419e-13	9.02507086313077e-12	-1.64689312140031	2.81640877622457e-08	-1.56433849163492	0.000255533883833254	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23607	CD2AP	ENSG00000198087	CD2 associated protein	NM_012120	1	497	-2.23427471773473	2.28370888206123e-13	9.18912547443998e-12	-2.68072410302234	3.51482922255689e-11	-1.6699792910206	0.0075499078406889	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	659	BMPR2	ENSG00000204217	bone morphogenetic protein receptor type 2	NM_001204	1	498	-1.02675419546061	2.28820665346823e-13	9.18912547443998e-12	-1.27118406937316	3.69759891722224e-10	-0.752795378912657	0.00549966160612614	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	80055	PGAP1	ENSG00000197121	post-GPI attachment to proteins inositol deacylase 1	NM_024989	3	499	-1.72785951201432	2.3246831911034e-13	9.31690163103747e-12	-2.05635794133656	6.36177000457159e-10	-1.28921188841878	0.00479656358255276	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	6773	STAT2	ENSG00000170581	signal transducer and activator of transcription 2	NM_198332	2	501	-1.72328731886609	2.34006632910241e-13	9.34111507299781e-12	-2.16856846003883	1.38790635150768e-11	-1.20942996471205	0.00912120308480539	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	199221	DZIP1L	ENSG00000158163	DAZ interacting zinc finger protein 1 like	NM_173543	1	502	-2.61426167259085	2.35262047361342e-13	9.37252128521808e-12	-3.05160499366038	1.19916158324154e-10	-2.21532011049594	0.00257746095880726	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	26005	C2CD3	ENSG00000168014	C2 domain containing 3 centriole elongation regulator	NM_001286577	2	503	-1.11651917778477	2.51747670279988e-13	1.00015906018482e-11	-1.17026585500343	3.15850161387186e-07	-1.12021199635848	6.88907411098873e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	1089	CEACAM4	ENSG00000105352	CEA cell adhesion molecule 4	NM_001362493	8	508	1.24278897951377	2.89764774270358e-13	1.1407491576049e-11	1.2642966208525	2.54689944095909e-07	1.30922592564543	7.7827968929034e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	143630	UBQLNL	ENSG00000175518	ubiquilin like	NM_145053	1	509	-2.02712395301259	2.93216510138057e-13	1.15199439994335e-11	-2.35990789673067	3.5927314975619e-09	-1.74068128191706	0.000629517110304313	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	400960	PCBP1-AS1	ENSG00000179818	PCBP1 antisense RNA 1	NR_033872	1	510	-1.70178567712926	2.93773260648586e-13	1.15199439994335e-11	-1.895545645598	3.64919576477404e-09	-1.5232347807516	0.00108730472202068	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	55300	PI4K2B	ENSG00000038210	phosphatidylinositol 4-kinase type 2 beta	NR_144633	2	511	-2.10214654548133	2.99066756338644e-13	1.17045715460206e-11	-2.28688378319619	8.84597036723175e-09	-1.99568211725554	0.000474318799109785	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57198	ATP8B2	ENSG00000143515	ATPase phospholipid transporting 8B2	NM_001005855	3	513	-2.00659045361062	3.04972508223942e-13	1.18891719141727e-11	-1.85280551506691	2.54724382684134e-06	-2.38049655311962	6.97352653279497e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100419583	LOC100419583		ring finger protein 4 pseudogene	NR_125376	1	516	-0.977355500463976	3.24357880739938e-13	1.25713822808489e-11	-1.24208937748032	8.6399077296881e-10	-0.678197526148442	0.00462198565102786	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100129354	NRADDP		neurotrophin receptor associated death domain, pseudogene	NR_024046	1	517	2.11292460186583	3.36230599070924e-13	1.30063360750859e-11	2.29497233683526	4.21263348066498e-08	1.99585954449326	0.000215750835434208	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	53831	GPR84	ENSG00000139572	G protein-coupled receptor 84	NM_020370	1	519	2.07396158615703	3.5077878300135e-13	1.35168109465202e-11	1.68555782407003	6.16747467507346e-05	2.76744846941925	7.48158668812328e-08	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	101928079	SLC44A3-AS1	ENSG00000224081	SLC44A3 antisense RNA 1	NR_104131	1	521	1.68631126287156	3.57470323106718e-13	1.37217830936876e-11	1.65413317593391	6.71400870244859e-07	1.89430854491839	1.76608719553586e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	8875	VNN2	ENSG00000112303	vanin 2	NR_110146	9	527	1.04676029128182	3.87708940447125e-13	1.47130760910855e-11	1.13098910976029	1.15302053859649e-07	0.997973643945658	0.000266629792395793	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	115	ADCY9	ENSG00000162104	adenylate cyclase 9	NM_001116	1	531	-1.30940680546198	4.1258247649725e-13	1.55390526317674e-11	-1.30482719902813	2.09102240455334e-07	-1.39187672734427	0.00016554964881236	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	54757	FAM20A	ENSG00000108950	FAM20A golgi associated secretory pathway pseudokinase	NM_017565	3	532	2.16764860452887	4.30745832902461e-13	1.61926426921359e-11	2.01500793520086	8.31114596508947e-06	2.50868687400092	1.33460909513786e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	2992	GYG1	ENSG00000163754	glycogenin 1	NM_001184721	3	534	1.25050063183847	4.52138304564188e-13	1.68924122420454e-11	1.02181794991859	5.66454418386465e-05	1.59960991537221	1.2962018351122e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	6714	SRC	ENSG00000197122	SRC proto-oncogene, non-receptor tyrosine kinase	NM_005417	4	540	-1.15079916381387	4.75017212921022e-13	1.75923504466806e-11	-1.46850446190228	3.01464376060986e-11	-0.808191153485614	0.0113247528212318	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	57476	GRAMD1B	ENSG00000023171	GRAM domain containing 1B	NM_001367420	9	543	-1.18857798986796	5.04520499245555e-13	1.85817780191747e-11	-1.35760609849353	1.59632466173204e-09	-1.05098530365943	0.00220309861564884	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	56729	RETN	ENSG00000104918	resistin	NM_020415	2	544	1.78713185648129	5.40417905823749e-13	1.98673119458992e-11	1.32442824137343	0.000286579603625847	2.60561945545615	1.74458049638651e-08	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	102724428	LOC102724428	ENSG00000275993	salt inducible kinase 1B (putative)	NM_001320643	1	547	-1.97747707810832	5.81267058191057e-13	2.12518462463674e-11	-2.07863737412097	3.83527431717506e-08	-1.94105204284503	0.000420863024464786	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	199675	MCEMP1	ENSG00000183019	mast cell expressed membrane protein 1	NM_174918	1	548	1.74533552381888	5.87559987753601e-13	2.14427229837304e-11	1.31368148445285	0.000223111587658992	2.44428826189625	4.2652973328083e-08	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	101928513	CATIP-AS1	ENSG00000225062	CATIP antisense RNA 1	NR_110573	1	550	2.41383222675973	5.95583425260247e-13	2.16564962214176e-11	2.93013478927669	3.94025567326551e-11	1.88917178935802	0.00611461458511673	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	83853	ROPN1L	ENSG00000145491	rhophilin associated tail protein 1 like	NM_031916	2	551	1.5136927003566	6.00829223567596e-13	2.18075928169298e-11	1.53240346238586	1.03238968403941e-06	1.57117343644057	3.22590453152969e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	64805	P2RY12	ENSG00000169313	purinergic receptor P2Y12	NM_176876	2	555	-2.12362618504762	6.26228152900267e-13	2.25656519456801e-11	-2.46834951766649	2.4332571360246e-09	-1.64348295098698	0.00424970145948886	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100506736	SLFN12L	ENSG00000205045	schlafen family member 12 like	NM_001363830	2	559	-1.95954017291209	6.53026564520805e-13	2.33629307045645e-11	-1.97352244297142	1.58374563245877e-07	-2.02445331200474	0.000210608380144494	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	51108	METTL9	ENSG00000197006	methyltransferase 9, His-X-His N1(pi)-histidine	NM_001288660	4	560	1.15566795776186	6.75109324187391e-13	2.41098417400422e-11	0.972936139825291	2.53539888397564e-05	1.51596930419581	2.25807072074233e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10993	SDS	ENSG00000135094	serine dehydratase	NM_006843	1	561	-2.30577023228556	6.85245772163405e-13	2.44282178208484e-11	-2.73728969963942	4.86131589807471e-10	-1.84543548261907	0.00459460617525296	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10346	TRIM22	ENSG00000132274	tripartite motif containing 22	NM_001199573	2	562	-1.13416366414571	6.97934916164542e-13	2.48362996234425e-11	-1.5318546972203	2.12198178710692e-11	-0.666165315390674	0.0223172008418795	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	105379695	IER3-AS1	ENSG00000272273	IER3 antisense RNA 1	NR_149095	1	564	1.98623278881222	7.58380369636868e-13	2.68915762630633e-11	2.13391694218024	6.05828125575059e-08	1.92330737091538	0.000384713343477578	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	162966	ZNF600	ENSG00000189190	zinc finger protein 600	NM_001321867	3	565	-1.54962786525442	7.76588879418058e-13	2.74884973442155e-11	-1.51190268818366	1.24132354923863e-06	-1.70936096844668	3.66162820269781e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	111216282	LINC02574	ENSG00000233975	long intergenic non-protein coding RNA 2574	NR_151722	1	568	-2.49677794405424	8.12280367215411e-13	2.85999913097553e-11	-2.44639671887426	6.82870870468653e-07	-2.79873446710753	4.06542877901645e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	54512	EXOSC4	ENSG00000178896	exosome component 4	NM_019037	1	569	1.21269330337107	8.42177766040116e-13	2.96005503392553e-11	1.07194609671676	1.04299150032782e-05	1.48008805063278	1.07374447708603e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	84765	ZNF577	ENSG00000161551	zinc finger protein 577	NM_001135590	2	570	-1.62426043425804	8.47613632647116e-13	2.96888804561032e-11	-1.60935530257886	1.03487720725531e-06	-1.66776471119173	0.00013143269717899	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	3691	ITGB4	ENSG00000132470	integrin subunit beta 4	NM_001005731	4	571	2.10743141358813	8.47659920017746e-13	2.96888804561032e-11	2.34422884671092	7.9207562937848e-09	1.87217041981561	0.00194072495668053	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100129250	SMIM27	ENSG00000235453	small integral membrane protein 27	NM_001349119	2	573	1.41157027947079	8.77981885973376e-13	3.06435597514512e-11	1.50506029504001	1.80710502870037e-07	1.35400581602107	0.000264981166989327	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	7850	IL1R2	ENSG00000115590	interleukin 1 receptor type 2	NM_004633	3	574	1.92517911828717	8.8357687130321e-13	3.07851112355277e-11	1.63364455765539	1.57238393602408e-05	2.49443092426478	2.48629183072821e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	7226	TRPM2	ENSG00000142185	transient receptor potential cation channel subfamily M member 2	NM_001320352	5	575	1.24697425535819	9.07956744382888e-13	3.1567790027784e-11	0.989221798092744	0.00012904358967156	1.74311635122121	1.348821401842e-07	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	220869	ZNG1E	ENSG00000147996	Zn regulated GTPase metalloprotein activator 1E	NM_001286835	2	576	-1.27839973616045	9.11500093793677e-13	3.1567790027784e-11	-1.40779553352736	5.87085513183471e-09	-1.14076313455692	0.0025039949831262	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	290	ANPEP	ENSG00000166825	alanyl aminopeptidase, membrane	NM_001150	1	583	1.03456376110522	9.70596297495983e-13	3.32436894044523e-11	1.05278361017966	4.62360871000224e-07	1.13266534575758	6.9240051114317e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	2869	GRK5	ENSG00000198873	G protein-coupled receptor kinase 5	NM_005308	1	585	-1.00979715769131	9.73100916823895e-13	3.32667439924121e-11	-0.930555660548356	2.2865539513955e-05	-1.22675624113275	1.2306594593737e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	10223	GPA33	ENSG00000143167	glycoprotein A33	NM_005814	1	586	-1.79249558353293	9.75250481088972e-13	3.32833351046047e-11	-1.5811018993038	1.20437479418947e-05	-2.2133031016727	4.3175820150242e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	8972	MGAM	ENSG00000257335	maltase-glucoamylase	NM_004668	4	588	1.46450633180947	9.79077844398305e-13	3.33003023981662e-11	1.32226925870372	1.85804698735499e-05	1.75256187022832	1.97624973347421e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	4502	MT2A	ENSG00000125148	metallothionein 2A	NM_005953	1	589	-1.52281418819246	1.00550576309339e-12	3.41411031512815e-11	-1.7254151031475	6.58459865952382e-09	-1.37072816227516	0.00110231014370462	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	60485	SAV1	ENSG00000151748	salvador family WW domain containing protein 1	NM_021818	1	592	-1.42876645703831	1.05358937528108e-12	3.55924559396053e-11	-1.51663937942908	1.79760595989041e-07	-1.42828835727068	0.000178276697604414	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	6280	S100A9	ENSG00000163220	S100 calcium binding protein A9	NM_002965	1	594	1.03844232535856	1.09087342594656e-12	3.67279084941166e-11	1.12477141869264	8.89940676700737e-08	0.957647943111171	0.000740281934487984	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	969	CD69	ENSG00000110848	CD69 molecule	NM_001781	1	596	-2.46851943782761	1.16395300077092e-12	3.90568725879489e-11	-2.56135944792955	3.18302435787666e-07	-2.58025149920692	5.28567897795546e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9308	CD83	ENSG00000112149	CD83 molecule	NM_001251901	3	598	-1.54640654766699	1.23355042396584e-12	4.12538042289177e-11	-1.73841149050704	4.84983543490729e-09	-1.29142445493225	0.00393990186938911	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	375190	FAM228B	ENSG00000219626	family with sequence similarity 228 member B	NR_111929	3	600	1.72819474640004	1.26038638515985e-12	4.20107788613532e-11	1.87542543031352	4.43235826285273e-08	1.58167626957515	0.00104487639344292	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	79986	ZNF702P	ENSG00000242779	zinc finger protein 702, pseudogene	NR_003578	1	603	-2.37990377420983	1.30801751488092e-12	4.33814963185797e-11	-3.18257357973655	1.17885020958392e-12	-1.35552357049133	0.0485808432136458	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	5359	PLSCR1	ENSG00000188313	phospholipid scramblase 1	NM_021105	3	604	-1.3557749512289	1.31359846802086e-12	4.3423901604976e-11	-2.13155130313242	1.29932594920508e-13	-0.347097504679863	0.261079226988212	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	3149	HMGB3	ENSG00000029993	high mobility group box 3	NM_001301228	4	607	1.71199826256084	1.39724048381396e-12	4.6035275841508e-11	2.0363661993823	1.18887810514117e-08	1.27896214430846	0.00318638884860625	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	100507117	ASAP1-IT2	ENSG00000280543	ASAP1 intronic transcript 2	NR_045385	1	608	1.59547171079575	1.51161286734785e-12	4.97216212731737e-11	1.77151216898024	4.68560434438493e-08	1.55628872418051	0.000243814942044626	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	966	CD59	ENSG00000085063	CD59 molecule (CD59 blood group)	NM_203331	8	609	1.52607367893806	1.53025516120097e-12	5.02521723626572e-11	1.68543070335716	1.01116076027745e-07	1.38508595638166	0.000480337223583357	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	28514	DLL1	ENSG00000198719	delta like canonical Notch ligand 1	NM_005618	2	619	-2.28742840343788	1.9199773223109e-12	6.20317067348882e-11	-2.68950793524987	6.87684994023283e-10	-1.85548932681561	0.00571079622368814	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	54497	HEATR5B	ENSG00000008869	HEAT repeat containing 5B	NM_019024	1	620	-1.4864299016335	1.92624161883597e-12	6.21337195727429e-11	-1.66297093084645	2.32081200148238e-08	-1.38492627192804	0.000746224029406382	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	85407	NKD1	ENSG00000140807	NKD inhibitor of WNT signaling pathway 1	NM_033119	1	622	-1.61389393297523	2.00965257875558e-12	6.46158230265801e-11	-1.55326422089646	1.6819179994639e-06	-1.71797967134285	0.00014910209753678	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	4603	MYBL1	ENSG00000185697	MYB proto-oncogene like 1	NM_001080416	3	623	-1.99794510862142	2.04084287820443e-12	6.55133494722478e-11	-2.01351799312843	8.27335563441283e-07	-2.0826177125311	0.00010876465394792	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	23195	MDN1	ENSG00000112159	midasin AAA ATPase 1	NM_014611	1	627	-1.16456228140043	2.26801486222644e-12	7.23413544332801e-11	-1.25879338910668	7.12470657211267e-07	-1.17286186226007	4.76874798687802e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	944	TNFSF8	ENSG00000106952	TNF superfamily member 8	NM_001252290	1	628	-1.01647312498208	2.35220337543245e-12	7.49071899765503e-11	-1.06604324035606	4.6624652560104e-07	-1.0337875621649	0.000300073846614218	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	777	CACNA1E	ENSG00000198216	calcium voltage-gated channel subunit alpha1 E	NM_001205294	3	632	1.45246154435761	2.55735130327772e-12	8.07257142737931e-11	1.68176279530261	2.85501676267507e-07	1.21398205080571	0.000171736295233385	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	151516	ASPRV1	ENSG00000244617	aspartic peptidase retroviral like 1	NM_152792	1	633	-1.32657212542938	2.5580857312464e-12	8.07257142737931e-11	-1.57087801187735	1.19637455863018e-08	-1.05945165409271	0.0027728411705126	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible	9737	GPRASP1	ENSG00000198932	G protein-coupled receptor associated sorting protein 1	NM_001184727	4	636	-1.67593441272173	2.58885577948327e-12	8.14064885752925e-11	-1.86702136398969	1.14053453033687e-07	-1.51570128879022	0.000621897631352724	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
