feature_id	SYMBOL	ENTREZID	ENSEMBL	GENENAME	mapped_any	mapped_symbol	mapped_entrez	mapped_ensembl
NM_002806	PSMC6	5706	ENSG00000100519	proteasome 26S subunit, ATPase 6	TRUE	TRUE	TRUE	TRUE
NM_002814	PSMD10	5716	ENSG00000101843	proteasome 26S subunit, non-ATPase 10	TRUE	TRUE	TRUE	TRUE
NM_002816	PSMD12	5718	ENSG00000197170	proteasome 26S subunit, non-ATPase 12	TRUE	TRUE	TRUE	TRUE
NM_002822	TWF1	5756	ENSG00000151239	twinfilin actin binding protein 1	TRUE	TRUE	TRUE	TRUE
NM_002830	PTPN4	5775	ENSG00000088179	protein tyrosine phosphatase non-receptor type 4	TRUE	TRUE	TRUE	TRUE
NM_002833	PTPN9	5780	ENSG00000169410	protein tyrosine phosphatase non-receptor type 9	TRUE	TRUE	TRUE	TRUE
NM_002834	PTPN11	5781	ENSG00000179295	protein tyrosine phosphatase non-receptor type 11	TRUE	TRUE	TRUE	TRUE
NM_002835	PTPN12	5782	ENSG00000127947	protein tyrosine phosphatase non-receptor type 12	TRUE	TRUE	TRUE	TRUE
NM_002845	PTPRM	5797	ENSG00000173482	protein tyrosine phosphatase receptor type M	TRUE	TRUE	TRUE	TRUE
NM_002847	PTPRN2	5799	ENSG00000155093	protein tyrosine phosphatase receptor type N2	TRUE	TRUE	TRUE	TRUE
NM_002847	PTPRN2	5799	ENSG00000282185	protein tyrosine phosphatase receptor type N2	TRUE	TRUE	TRUE	TRUE
NM_002848	PTPRO	5800	ENSG00000151490	protein tyrosine phosphatase receptor type O	TRUE	TRUE	TRUE	TRUE
NM_002850	PTPRS	5802	ENSG00000105426	protein tyrosine phosphatase receptor type S	TRUE	TRUE	TRUE	TRUE
NM_002852	PTX3	5806	ENSG00000163661	pentraxin 3	TRUE	TRUE	TRUE	TRUE
NM_002854	PVALB	5816	ENSG00000100362	parvalbumin	TRUE	TRUE	TRUE	TRUE
NM_002854	PVALB	5816	ENSG00000274665	parvalbumin	TRUE	TRUE	TRUE	TRUE
NM_002855	NECTIN1	5818	ENSG00000110400	nectin cell adhesion molecule 1	TRUE	TRUE	TRUE	TRUE
NM_002856	NECTIN2	5819	ENSG00000130202	nectin cell adhesion molecule 2	TRUE	TRUE	TRUE	TRUE
NM_002858	ABCD3	5825	ENSG00000117528	ATP binding cassette subfamily D member 3	TRUE	TRUE	TRUE	TRUE
NM_002863	PYGL	5836	ENSG00000100504	glycogen phosphorylase L	TRUE	TRUE	TRUE	TRUE
NM_002866	RAB3A	5864	ENSG00000105649	RAB3A, member RAS oncogene family	TRUE	TRUE	TRUE	TRUE
NM_002870	RAB13	5872	ENSG00000143545	RAB13, member RAS oncogene family	TRUE	TRUE	TRUE	TRUE
NM_002873	RAD17	5884	ENSG00000152942	RAD17 checkpoint clamp loader component	TRUE	TRUE	TRUE	TRUE
NM_002873	RAD17	5884	ENSG00000276618	RAD17 checkpoint clamp loader component	TRUE	TRUE	TRUE	TRUE
NM_002875	RAD51	5888	ENSG00000051180	RAD51 recombinase	TRUE	TRUE	TRUE	TRUE
NM_002876	RAD51C	5889	ENSG00000108384	RAD51 paralog C	TRUE	TRUE	TRUE	TRUE
NM_002877	RAD51B	5890	ENSG00000182185	RAD51 paralog B	TRUE	TRUE	TRUE	TRUE
NM_002878	RAD51D	5892	ENSG00000185379	RAD51 paralog D	TRUE	TRUE	TRUE	TRUE
NM_002885	RAP1GAP	5909	ENSG00000076864	RAP1 GTPase activating protein	TRUE	TRUE	TRUE	TRUE
NM_002886	RAP2B	5912	ENSG00000181467	RAP2B, member of RAS oncogene family	TRUE	TRUE	TRUE	TRUE
NM_002890	RASA1	5921	ENSG00000145715	RAS p21 protein activator 1	TRUE	TRUE	TRUE	TRUE
NM_002892	ARID4A	5926	ENSG00000032219	AT-rich interaction domain 4A	TRUE	TRUE	TRUE	TRUE
NM_002894	RBBP8	5932	ENSG00000101773	RB binding protein 8, endonuclease	TRUE	TRUE	TRUE	TRUE
NM_002901	RCN1	5954	ENSG00000049449	reticulocalbin 1	TRUE	TRUE	TRUE	TRUE
NM_002902	RCN2	5955	ENSG00000117906	reticulocalbin 2	TRUE	TRUE	TRUE	TRUE
NM_002903	RCVRN	5957	ENSG00000109047	recoverin	TRUE	TRUE	TRUE	TRUE
NM_002905	RDH5	5959	ENSG00000135437	retinol dehydrogenase 5	TRUE	TRUE	TRUE	TRUE
NM_002906	RDX	5962	ENSG00000137710	radixin	TRUE	TRUE	TRUE	TRUE
NM_002907	RECQL	5965	ENSG00000004700	RecQ like helicase	TRUE	TRUE	TRUE	TRUE
NM_002912	REV3L	5980	ENSG00000009413	REV3 like, DNA directed polymerase zeta catalytic subunit	TRUE	TRUE	TRUE	TRUE
NM_002913	RFC1	5981	ENSG00000035928	replication factor C subunit 1	TRUE	TRUE	TRUE	TRUE
NM_002915	RFC3	5983	ENSG00000133119	replication factor C subunit 3	TRUE	TRUE	TRUE	TRUE
NM_002916	RFC4	5984	ENSG00000163918	replication factor C subunit 4	TRUE	TRUE	TRUE	TRUE
NM_002919	RFX3	5991	ENSG00000080298	regulatory factor X3	TRUE	TRUE	TRUE	TRUE
NM_002922	RGS1	5996	ENSG00000090104	regulator of G protein signaling 1	TRUE	TRUE	TRUE	TRUE
NM_002923	RGS2	5997	ENSG00000116741	regulator of G protein signaling 2	TRUE	TRUE	TRUE	TRUE
NM_002926	RGS12	6002	ENSG00000159788	regulator of G protein signaling 12	TRUE	TRUE	TRUE	TRUE
NM_002928	RGS16	6004	ENSG00000143333	regulator of G protein signaling 16	TRUE	TRUE	TRUE	TRUE
NM_002933	RNASE1	6035	ENSG00000129538	ribonuclease A family member 1, pancreatic	TRUE	TRUE	TRUE	TRUE
NM_002934	RNASE2	6036	ENSG00000169385	ribonuclease A family member 2	TRUE	TRUE	TRUE	TRUE
NM_002935	RNASE3	6037	ENSG00000169397	ribonuclease A family member 3	TRUE	TRUE	TRUE	TRUE
NM_002937	RNASE4	6038	ENSG00000258818	ribonuclease A family member 4	TRUE	TRUE	TRUE	TRUE
NM_002940	ABCE1	6059	ENSG00000164163	ATP binding cassette subfamily E member 1	TRUE	TRUE	TRUE	TRUE
NM_002943	RORA	6095	ENSG00000069667	RAR related orphan receptor A	TRUE	TRUE	TRUE	TRUE
NM_002947	RPA3	6119	ENSG00000106399	replication protein A3	TRUE	TRUE	TRUE	TRUE
NM_002950	RPN1	6184	ENSG00000163902	ribophorin I	TRUE	TRUE	TRUE	TRUE
NM_002958	RYK	6259	ENSG00000163785	receptor like tyrosine kinase	TRUE	TRUE	TRUE	TRUE
NM_002959	SORT1	6272	ENSG00000134243	sortilin 1	TRUE	TRUE	TRUE	TRUE
NM_002962	S100A5	6276	ENSG00000196420	S100 calcium binding protein A5	TRUE	TRUE	TRUE	TRUE
NM_002964	S100A8	6279	ENSG00000143546	S100 calcium binding protein A8	TRUE	TRUE	TRUE	TRUE
NM_002965	S100A9	6280	ENSG00000163220	S100 calcium binding protein A9	TRUE	TRUE	TRUE	TRUE
NM_002971	SATB1	6304	ENSG00000182568	SATB homeobox 1	TRUE	TRUE	TRUE	TRUE
NM_002975	CLEC11A	6320	ENSG00000105472	C-type lectin domain containing 11A	TRUE	TRUE	TRUE	TRUE
NM_002977	SCN9A	6335	ENSG00000169432	sodium voltage-gated channel alpha subunit 9	TRUE	TRUE	TRUE	TRUE
NM_002979	SCP2	6342	ENSG00000116171	sterol carrier protein 2	TRUE	TRUE	TRUE	TRUE
NM_002982	CCL2	6347	ENSG00000108691	C-C motif chemokine ligand 2	TRUE	TRUE	TRUE	TRUE
NM_002983	CCL3	6348	ENSG00000277632	C-C motif chemokine ligand 3	TRUE	TRUE	TRUE	TRUE
NM_002983	CCL3	6348	ENSG00000278567	C-C motif chemokine ligand 3	TRUE	TRUE	TRUE	TRUE
NM_002983	CCL3	6348	ENSG00000274221	C-C motif chemokine ligand 3	TRUE	TRUE	TRUE	TRUE
NM_002984	CCL4	6351	ENSG00000275302	C-C motif chemokine ligand 4	TRUE	TRUE	TRUE	TRUE
NM_002984	CCL4	6351	ENSG00000277943	C-C motif chemokine ligand 4	TRUE	TRUE	TRUE	TRUE
NM_002984	CCL4	6351	ENSG00000275824	C-C motif chemokine ligand 4	TRUE	TRUE	TRUE	TRUE
NM_002985	CCL5	6352	ENSG00000271503	C-C motif chemokine ligand 5	TRUE	TRUE	TRUE	TRUE
NM_002985	CCL5	6352	ENSG00000274233	C-C motif chemokine ligand 5	TRUE	TRUE	TRUE	TRUE
NM_002990	CCL22	6367	ENSG00000102962	C-C motif chemokine ligand 22	TRUE	TRUE	TRUE	TRUE
NM_002994	CXCL5	6374	ENSG00000163735	C-X-C motif chemokine ligand 5	TRUE	TRUE	TRUE	TRUE
NM_002995	XCL1	6375	ENSG00000143184	X-C motif chemokine ligand 1	TRUE	TRUE	TRUE	TRUE
NM_002997	SDC1	6382	ENSG00000115884	syndecan 1	TRUE	TRUE	TRUE	TRUE
NM_002998	SDC2	6383	ENSG00000169439	syndecan 2	TRUE	TRUE	TRUE	TRUE
NM_002999	SDC4	6385	ENSG00000124145	syndecan 4	TRUE	TRUE	TRUE	TRUE
NM_003002	SDHD	6392	ENSG00000204370	succinate dehydrogenase complex subunit D	TRUE	TRUE	TRUE	TRUE
NM_003005	SELP	6403	ENSG00000174175	selectin P	TRUE	TRUE	TRUE	TRUE
NM_003010	MAP2K4	6416	ENSG00000065559	mitogen-activated protein kinase kinase 4	TRUE	TRUE	TRUE	TRUE
NM_003011	SET	6418	ENSG00000119335	SET nuclear proto-oncogene	TRUE	TRUE	TRUE	TRUE
NM_003013	SFRP2	6423	ENSG00000145423	secreted frizzled related protein 2	TRUE	TRUE	TRUE	TRUE
NM_003015	SFRP5	6425	ENSG00000120057	secreted frizzled related protein 5	TRUE	TRUE	TRUE	TRUE
NM_003016	SRSF2	6427	ENSG00000161547	serine and arginine rich splicing factor 2	TRUE	TRUE	TRUE	TRUE
NM_003019	SFTPD	6441	ENSG00000133661	surfactant protein D	TRUE	TRUE	TRUE	TRUE
NM_003028	SHB	6461	ENSG00000107338	SH2 domain containing adaptor protein B	TRUE	TRUE	TRUE	TRUE
NM_003031	SIAH1	6477	ENSG00000196470	siah E3 ubiquitin protein ligase 1	TRUE	TRUE	TRUE	TRUE
NM_003034	ST8SIA1	6489	ENSG00000111728	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	TRUE	TRUE	TRUE	TRUE
NM_003035	STIL	6491	ENSG00000123473	STIL centriolar assembly protein	TRUE	TRUE	TRUE	TRUE
NM_003038	SLC1A4	6509	ENSG00000115902	solute carrier family 1 member 4	TRUE	TRUE	TRUE	TRUE
NM_003039	SLC2A5	6518	ENSG00000142583	solute carrier family 2 member 5	TRUE	TRUE	TRUE	TRUE
NM_003044	SLC6A12	6539	ENSG00000111181	solute carrier family 6 member 12	TRUE	TRUE	TRUE	TRUE
NM_003051	SLC16A1	6566	ENSG00000155380	solute carrier family 16 member 1	TRUE	TRUE	TRUE	TRUE
NM_003051	SLC16A1	6566	ENSG00000281917	solute carrier family 16 member 1	TRUE	TRUE	TRUE	TRUE
NM_003054	SLC18A2	6571	ENSG00000165646	solute carrier family 18 member A2	TRUE	TRUE	TRUE	TRUE
NM_003057	SLC22A1	6580	ENSG00000175003	solute carrier family 22 member 1	TRUE	TRUE	TRUE	TRUE
NM_003059	SLC22A4	6583	ENSG00000197208	solute carrier family 22 member 4	TRUE	TRUE	TRUE	TRUE
NM_003060	SLC22A5	6584	ENSG00000197375	solute carrier family 22 member 5	TRUE	TRUE	TRUE	TRUE
NM_003061	SLIT1	6585	ENSG00000187122	slit guidance ligand 1	TRUE	TRUE	TRUE	TRUE
NM_003064	SLPI	6590	ENSG00000124107	secretory leukocyte peptidase inhibitor	TRUE	TRUE	TRUE	TRUE
NM_003071	HLTF	6596	ENSG00000071794	helicase like transcription factor	TRUE	TRUE	TRUE	TRUE
NM_003082	SNAPC1	6617	ENSG00000023608	small nuclear RNA activating complex polypeptide 1	TRUE	TRUE	TRUE	TRUE
NM_003088	FSCN1	6624	ENSG00000075618	fascin actin-bundling protein 1	TRUE	TRUE	TRUE	TRUE
NM_003094	SNRPE	6635	ENSG00000182004	small nuclear ribonucleoprotein polypeptide E	TRUE	TRUE	TRUE	TRUE
NM_003098	SNTA1	6640	ENSG00000101400	syntrophin alpha 1	TRUE	TRUE	TRUE	TRUE
NM_003101	SOAT1	6646	ENSG00000057252	sterol O-acyltransferase 1	TRUE	TRUE	TRUE	TRUE
NM_003104	SORD	6652	ENSG00000140263	sorbitol dehydrogenase	TRUE	TRUE	TRUE	TRUE
NM_003107	SOX4	6659	ENSG00000124766	SRY-box transcription factor 4	TRUE	TRUE	TRUE	TRUE
NM_003109	SP1	6667	ENSG00000185591	Sp1 transcription factor	TRUE	TRUE	TRUE	TRUE
NM_003111	SP3	6670	ENSG00000172845	Sp3 transcription factor	TRUE	TRUE	TRUE	TRUE
NM_003112	SP4	6671	ENSG00000105866	Sp4 transcription factor	TRUE	TRUE	TRUE	TRUE
NM_003114	SPAG1	6674	ENSG00000104450	sperm associated antigen 1	TRUE	TRUE	TRUE	TRUE
NM_003115	UAP1	6675	ENSG00000117143	UDP-N-acetylglucosamine pyrophosphorylase 1	TRUE	TRUE	TRUE	TRUE
NM_003118	SPARC	6678	ENSG00000113140	secreted protein acidic and cysteine rich	TRUE	TRUE	TRUE	TRUE
NM_003124	SPR	6697	ENSG00000116096	sepiapterin reductase	TRUE	TRUE	TRUE	TRUE
NM_003126	SPTA1	6708	ENSG00000163554	spectrin alpha, erythrocytic 1	TRUE	TRUE	TRUE	TRUE
NM_003129	SQLE	6713	ENSG00000104549	squalene epoxidase	TRUE	TRUE	TRUE	TRUE
NM_003133	SRP9	6726	ENSG00000143742	signal recognition particle 9	TRUE	TRUE	TRUE	TRUE
NM_003144	SSR1	6745	ENSG00000124783	signal sequence receptor subunit 1	TRUE	TRUE	TRUE	TRUE
NM_003150	STAT3	6774	ENSG00000168610	signal transducer and activator of transcription 3	TRUE	TRUE	TRUE	TRUE
NM_003151	STAT4	6775	ENSG00000138378	signal transducer and activator of transcription 4	TRUE	TRUE	TRUE	TRUE
NM_003157	NEK4	6787	ENSG00000114904	NIMA related kinase 4	TRUE	TRUE	TRUE	TRUE
NM_003161	RPS6KB1	6198	ENSG00000108443	ribosomal protein S6 kinase B1	TRUE	TRUE	TRUE	TRUE
NM_003162	STRN	6801	ENSG00000115808	striatin	TRUE	TRUE	TRUE	TRUE
NM_003165	STXBP1	6812	ENSG00000136854	syntaxin binding protein 1	TRUE	TRUE	TRUE	TRUE
NM_003167	SULT2A1	6822	ENSG00000105398	sulfotransferase family 2A member 1	TRUE	TRUE	TRUE	TRUE
NM_003174	SVIL	6840	ENSG00000197321	supervillin	TRUE	TRUE	TRUE	TRUE
NM_003175	XCL2	6846	ENSG00000143185	X-C motif chemokine ligand 2	TRUE	TRUE	TRUE	TRUE
NM_003179	SYP	6855	ENSG00000102003	synaptophysin	TRUE	TRUE	TRUE	TRUE
NM_003180	SYT5	6861	ENSG00000129990	synaptotagmin 5	TRUE	TRUE	TRUE	TRUE
NM_003183	ADAM17	6868	ENSG00000151694	ADAM metallopeptidase domain 17	TRUE	TRUE	TRUE	TRUE
NM_003184	TAF2	6873	ENSG00000064313	TATA-box binding protein associated factor 2	TRUE	TRUE	TRUE	TRUE
NM_003185	TAF4	6874	ENSG00000130699	TATA-box binding protein associated factor 4	TRUE	TRUE	TRUE	TRUE
NM_003185	TAF4	6874	ENSG00000280529	TATA-box binding protein associated factor 4	TRUE	TRUE	TRUE	TRUE
NM_003186	TAGLN	6876	ENSG00000149591	transgelin	TRUE	TRUE	TRUE	TRUE
NM_003188	MAP3K7	6885	ENSG00000135341	mitogen-activated protein kinase kinase kinase 7	TRUE	TRUE	TRUE	TRUE
NM_003189	TAL1	6886	ENSG00000162367	TAL bHLH transcription factor 1, erythroid differentiation factor	TRUE	TRUE	TRUE	TRUE
NM_003190	TAPBP	6892	ENSG00000231925	TAP binding protein	TRUE	TRUE	TRUE	TRUE
NM_003190	TAPBP	6892	ENSG00000112493	TAP binding protein	TRUE	TRUE	TRUE	TRUE
NM_003190	TAPBP	6892	ENSG00000236490	TAP binding protein	TRUE	TRUE	TRUE	TRUE
NM_003190	TAPBP	6892	ENSG00000206208	TAP binding protein	TRUE	TRUE	TRUE	TRUE
NM_003190	TAPBP	6892	ENSG00000206281	TAP binding protein	TRUE	TRUE	TRUE	TRUE
NM_003194	TBP	6908	ENSG00000112592	TATA-box binding protein	TRUE	TRUE	TRUE	TRUE
NM_003195	TCEA2	6919	ENSG00000171703	transcription elongation factor A2	TRUE	TRUE	TRUE	TRUE
NM_003196	TCEA3	6920	ENSG00000204219	transcription elongation factor A3	TRUE	TRUE	TRUE	TRUE
NM_003196	TCEA3	6920	ENSG00000282941	transcription elongation factor A3	TRUE	TRUE	TRUE	TRUE
NM_003201	TFAM	7019	ENSG00000108064	transcription factor A, mitochondrial	TRUE	TRUE	TRUE	TRUE
NM_003202	TCF7	6932	ENSG00000081059	transcription factor 7	TRUE	TRUE	TRUE	TRUE
NM_003203	GCFC2	6936	ENSG00000005436	GC-rich sequence DNA-binding factor 2	TRUE	TRUE	TRUE	TRUE
NM_003205	TCF12	6938	ENSG00000140262	transcription factor 12	TRUE	TRUE	TRUE	TRUE
NM_003211	TDG	6996	ENSG00000139372	thymine DNA glycosylase	TRUE	TRUE	TRUE	TRUE
NM_003214	TEAD3	7005	ENSG00000007866	TEA domain transcription factor 3	TRUE	TRUE	TRUE	TRUE
NM_003215	TEC	7006	ENSG00000135605	tec protein tyrosine kinase	TRUE	TRUE	TRUE	TRUE
NM_003216	TEF	7008	ENSG00000167074	TEF transcription factor, PAR bZIP family member	TRUE	TRUE	TRUE	TRUE
NM_003223	TFAP4	7023	ENSG00000090447	transcription factor AP-4	TRUE	TRUE	TRUE	TRUE
NM_003226	TFF3	7033	ENSG00000160180	trefoil factor 3	TRUE	TRUE	TRUE	TRUE
NM_003227	TFR2	7036	ENSG00000106327	transferrin receptor 2	TRUE	TRUE	TRUE	TRUE
NM_003234	TFRC	7037	ENSG00000072274	transferrin receptor	TRUE	TRUE	TRUE	TRUE
NM_003235	TG	7038	ENSG00000042832	thyroglobulin	TRUE	TRUE	TRUE	TRUE
NM_003236	TGFA	7039	ENSG00000163235	transforming growth factor alpha	TRUE	TRUE	TRUE	TRUE
NM_003239	TGFB3	7043	ENSG00000119699	transforming growth factor beta 3	TRUE	TRUE	TRUE	TRUE
NM_003242	TGFBR2	7048	ENSG00000163513	transforming growth factor beta receptor 2	TRUE	TRUE	TRUE	TRUE
NM_003243	TGFBR3	7049	ENSG00000069702	transforming growth factor beta receptor 3	TRUE	TRUE	TRUE	TRUE
NM_003244	TGIF1	7050	ENSG00000177426	TGFB induced factor homeobox 1	TRUE	TRUE	TRUE	TRUE
NM_003245	TGM3	7053	ENSG00000125780	transglutaminase 3	TRUE	TRUE	TRUE	TRUE
NM_003246	THBS1	7057	ENSG00000137801	thrombospondin 1	TRUE	TRUE	TRUE	TRUE
NM_003252	TIAL1	7073	ENSG00000151923	TIA1 cytotoxic granule associated RNA binding protein like 1	TRUE	TRUE	TRUE	TRUE
NM_003253	TIAM1	7074	ENSG00000156299	TIAM Rac1 associated GEF 1	TRUE	TRUE	TRUE	TRUE
NM_003258	TK1	7083	ENSG00000167900	thymidine kinase 1	TRUE	TRUE	TRUE	TRUE
NM_003259	ICAM5	7087	ENSG00000105376	intercellular adhesion molecule 5	TRUE	TRUE	TRUE	TRUE
NM_003260	TLE2	7089	ENSG00000065717	TLE family member 2, transcriptional corepressor	TRUE	TRUE	TRUE	TRUE
NM_003265	TLR3	7098	ENSG00000164342	toll like receptor 3	TRUE	TRUE	TRUE	TRUE
NM_003268	TLR5	7100	ENSG00000187554	toll like receptor 5	TRUE	TRUE	TRUE	TRUE
NM_003271	TSPAN4	7106	ENSG00000214063	tetraspanin 4	TRUE	TRUE	TRUE	TRUE
NM_003272	GPR137B	7107	ENSG00000077585	G protein-coupled receptor 137B	TRUE	TRUE	TRUE	TRUE
NM_003275	TMOD1	7111	ENSG00000136842	tropomodulin 1	TRUE	TRUE	TRUE	TRUE
NM_003276	TMPO	7112	ENSG00000120802	thymopoietin	TRUE	TRUE	TRUE	TRUE
NM_003277	CLDN5	7122	ENSG00000184113	claudin 5	TRUE	TRUE	TRUE	TRUE
NM_003278	CLEC3B	7123	ENSG00000163815	C-type lectin domain family 3 member B	TRUE	TRUE	TRUE	TRUE
NM_003279	TNNC2	7125	ENSG00000101470	troponin C2, fast skeletal type	TRUE	TRUE	TRUE	TRUE
NM_003280	TNNC1	7134	ENSG00000114854	troponin C1, slow skeletal and cardiac type	TRUE	TRUE	TRUE	TRUE
NM_003282	TNNI2	7136	ENSG00000130598	troponin I2, fast skeletal type	TRUE	TRUE	TRUE	TRUE
NM_003282	TNNI2	7136	ENSG00000288219	troponin I2, fast skeletal type	TRUE	TRUE	TRUE	TRUE
NM_003283	TNNT1	7138	ENSG00000105048	troponin T1, slow skeletal type	TRUE	TRUE	TRUE	TRUE
NM_003286	TOP1	7150	ENSG00000198900	DNA topoisomerase I	TRUE	TRUE	TRUE	TRUE
NM_003289	TPM2	7169	ENSG00000198467	tropomyosin 2	TRUE	TRUE	TRUE	TRUE
NM_003291	TPP2	7174	ENSG00000134900	tripeptidyl peptidase 2	TRUE	TRUE	TRUE	TRUE
NM_003294	TPSAB1	7177	ENSG00000172236	tryptase alpha/beta 1	TRUE	TRUE	TRUE	TRUE
NM_003297	NR2C1	7181	ENSG00000120798	nuclear receptor subfamily 2 group C member 1	TRUE	TRUE	TRUE	TRUE
NM_003298	NR2C2	7182	ENSG00000177463	nuclear receptor subfamily 2 group C member 2	TRUE	TRUE	TRUE	TRUE
NM_003302	TRIP6	7205	ENSG00000087077	thyroid hormone receptor interactor 6	TRUE	TRUE	TRUE	TRUE
NM_003307	TRPM2	7226	ENSG00000142185	transient receptor potential cation channel subfamily M member 2	TRUE	TRUE	TRUE	TRUE
NM_003309	TSPYL1	7259	ENSG00000189241	TSPY like 1	TRUE	TRUE	TRUE	TRUE
NM_003311	PHLDA2	7262	ENSG00000181649	pleckstrin homology like domain family A member 2	TRUE	TRUE	TRUE	TRUE
NM_003311	PHLDA2	7262	ENSG00000274538	pleckstrin homology like domain family A member 2	TRUE	TRUE	TRUE	TRUE
NM_003313	GFUS	7264	ENSG00000104522	GDP-L-fucose synthase	TRUE	TRUE	TRUE	TRUE
NM_003313	GFUS	7264	ENSG00000278243	GDP-L-fucose synthase	TRUE	TRUE	TRUE	TRUE
NM_003318	TTK	7272	ENSG00000112742	TTK protein kinase	TRUE	TRUE	TRUE	TRUE
NM_003324	TULP3	7289	ENSG00000078246	TUB like protein 3	TRUE	TRUE	TRUE	TRUE
NM_003325	HIRA	7290	ENSG00000100084	histone cell cycle regulator	TRUE	TRUE	TRUE	TRUE
NM_003326	TNFSF4	7292	ENSG00000117586	TNF superfamily member 4	TRUE	TRUE	TRUE	TRUE
NM_003327	TNFRSF4	7293	ENSG00000186827	TNF receptor superfamily member 4	TRUE	TRUE	TRUE	TRUE
NM_003328	TXK	7294	ENSG00000074966	TXK tyrosine kinase	TRUE	TRUE	TRUE	TRUE
NM_003333	UBA52	7311	ENSG00000221983	ubiquitin A-52 residue ribosomal protein fusion product 1	TRUE	TRUE	TRUE	TRUE
NM_003338	UBE2D1	7321	ENSG00000072401	ubiquitin conjugating enzyme E2 D1	TRUE	TRUE	TRUE	TRUE
NM_003341	UBE2E1	7324	ENSG00000170142	ubiquitin conjugating enzyme E2 E1	TRUE	TRUE	TRUE	TRUE
NM_003342	UBE2G1	7326	ENSG00000132388	ubiquitin conjugating enzyme E2 G1	TRUE	TRUE	TRUE	TRUE
NM_003348	UBE2N	7334	ENSG00000177889	ubiquitin conjugating enzyme E2 N	TRUE	TRUE	TRUE	TRUE
NM_003350	UBE2V2	7336	ENSG00000169139	ubiquitin conjugating enzyme E2 V2	TRUE	TRUE	TRUE	TRUE
NM_003353	UCN	7349	ENSG00000163794	urocortin	TRUE	TRUE	TRUE	TRUE
NM_003356	UCP3	7352	ENSG00000175564	uncoupling protein 3	TRUE	TRUE	TRUE	TRUE
NM_003358	UGCG	7357	ENSG00000148154	UDP-glucose ceramide glucosyltransferase	TRUE	TRUE	TRUE	TRUE
NM_003359	UGDH	7358	ENSG00000109814	UDP-glucose 6-dehydrogenase	TRUE	TRUE	TRUE	TRUE
NM_003360	UGT8	7368	ENSG00000174607	UDP glycosyltransferase 8	TRUE	TRUE	TRUE	TRUE
NM_003362	UNG	7374	ENSG00000076248	uracil DNA glycosylase	TRUE	TRUE	TRUE	TRUE
NM_003364	UPP1	7378	ENSG00000183696	uridine phosphorylase 1	TRUE	TRUE	TRUE	TRUE
NM_003368	USP1	7398	ENSG00000162607	ubiquitin specific peptidase 1	TRUE	TRUE	TRUE	TRUE
NM_003371	VAV2	7410	ENSG00000160293	vav guanine nucleotide exchange factor 2	TRUE	TRUE	TRUE	TRUE
NM_003372	VBP1	7411	ENSG00000155959	VHL binding protein 1	TRUE	TRUE	TRUE	TRUE
NM_003379	EZR	7430	ENSG00000092820	ezrin	TRUE	TRUE	TRUE	TRUE
NM_003383	VLDLR	7436	ENSG00000147852	very low density lipoprotein receptor	TRUE	TRUE	TRUE	TRUE
NM_003384	VRK1	7443	ENSG00000100749	VRK serine/threonine kinase 1	TRUE	TRUE	TRUE	TRUE
NM_003390	WEE1	7465	ENSG00000166483	WEE1 G2 checkpoint kinase	TRUE	TRUE	TRUE	TRUE
NM_003394	WNT10B	7480	ENSG00000169884	Wnt family member 10B	TRUE	TRUE	TRUE	TRUE
NM_003399	XPNPEP2	7512	ENSG00000122121	X-prolyl aminopeptidase 2	TRUE	TRUE	TRUE	TRUE
NM_003400	XPO1	7514	ENSG00000082898	exportin 1	TRUE	TRUE	TRUE	TRUE
NM_003401	XRCC4	7518	ENSG00000152422	X-ray repair cross complementing 4	TRUE	TRUE	TRUE	TRUE
NM_003403	YY1	7528	ENSG00000100811	YY1 transcription factor	TRUE	TRUE	TRUE	TRUE
NM_003409	ZBTB14	7541	ENSG00000198081	zinc finger and BTB domain containing 14	TRUE	TRUE	TRUE	TRUE
NM_003410	ZFX	7543	ENSG00000005889	zinc finger protein X-linked	TRUE	TRUE	TRUE	TRUE
NM_003411	ZFY	7544	ENSG00000067646	zinc finger protein Y-linked	TRUE	TRUE	TRUE	TRUE
NM_003414	ZNF267	10308	ENSG00000185947	zinc finger protein 267	TRUE	TRUE	TRUE	TRUE
NM_003415	ZNF268	10795	ENSG00000090612	zinc finger protein 268	TRUE	TRUE	TRUE	TRUE
NM_003417	ZNF264	9422	ENSG00000083844	zinc finger protein 264	TRUE	TRUE	TRUE	TRUE
NM_003418	CNBP	7555	ENSG00000169714	CCHC-type zinc finger nucleic acid binding protein	TRUE	TRUE	TRUE	TRUE
NM_003419	ZNF345	25850	ENSG00000251247	zinc finger protein 345	TRUE	TRUE	TRUE	TRUE
NM_003420	ZNF35	7584	ENSG00000169981	zinc finger protein 35	TRUE	TRUE	TRUE	TRUE
NM_003420	ZNF35	7584	ENSG00000281306	zinc finger protein 35	TRUE	TRUE	TRUE	TRUE
NM_003425	ZNF45	7596	ENSG00000124459	zinc finger protein 45	TRUE	TRUE	TRUE	TRUE
NM_003428	ZNF84	7637	ENSG00000198040	zinc finger protein 84	TRUE	TRUE	TRUE	TRUE
NM_003429	ZNF85	7639	ENSG00000105750	zinc finger protein 85	TRUE	TRUE	TRUE	TRUE
