source_feature_set	ENTREZID	SYMBOL	ENSEMBL	GENENAME	selected_refseq_feature_id	n_refseq_features_for_entrez_in_input	pooled_rank	pooled_logFC	pooled_P.Value	pooled_adj.P.Val	Sri_Lanka_logFC	Sri_Lanka_adj.P.Val	United_States_logFC	United_States_adj.P.Val	all_three_concordant	stability_tier	recommended_use
site_aware_eligible_bacterial_higher	145474	LOC145474		uncharacterized LOC145474	NR_027046	1	910	2.30665618916166	2.32759389141997e-10	5.11533519060527e-09	3.43930432822808	1.81167172669526e-12	1.04673429779392	0.164402391049735	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	2153	F5	ENSG00000198734	coagulation factor V	NM_000130	1	911	1.16450560136437	2.34227082360522e-10	5.14194008795617e-09	1.0217223453785	0.000198513277172238	1.47809629827558	1.27358652892677e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	10313	RTN3	ENSG00000133318	reticulon 3	NR_049751	6	914	0.973356670591827	2.37878698842026e-10	5.20200121322102e-09	0.960515596172511	2.71947308341344e-05	1.00836132280514	0.000566160866348638	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	6203	RPS9	ENSG00000170889	ribosomal protein S9	NM_001321704	50	916	0.917981723082076	2.40534885071138e-10	5.25159079316342e-09	1.09524860714812	5.43369891169348e-07	0.710725103204841	0.00783935175740147	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	92162	TMEM88	ENSG00000167874	transmembrane protein 88	NM_001319941	2	923	1.55270198806016	2.63006834587688e-10	5.69867138127754e-09	1.62082323814957	7.76510015143165e-06	1.62782579809392	0.00029077784834759	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	9616	RNF7	ENSG00000114125	ring finger protein 7	NR_037703	5	934	1.0662458649254	2.92546622706429e-10	6.25897076934742e-09	1.22846857342392	6.89790145723967e-07	0.867305709568906	0.00802470087556707	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	105371763	LOC105371763		uncharacterized LOC105371763	NR_158157	1	936	1.35255667740414	2.9832444457917e-10	6.37413522130216e-09	1.50306920610524	8.61942640656945e-07	1.25027167313269	0.00301726642968744	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	6155	RPL27	ENSG00000131469	ribosomal protein L27	NM_001349921	3	938	0.961545224886126	3.08481332110754e-10	6.57709825254048e-09	1.26225735191614	1.86594190093791e-08	0.571128820629504	0.0504412955024419	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	256355	RPS2P32	ENSG00000232818	ribosomal protein S2 pseudogene 32	NR_026676	1	939	1.47368943175288	3.15582604232859e-10	6.72133812785192e-09	1.57553934857865	1.45937744724274e-06	1.45618198102496	0.0021480906652922	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	57616	TSHZ3	ENSG00000121297	teashirt zinc finger homeobox 3	NM_020856	1	961	1.22927766381726	4.42196774635849e-10	9.20238636414396e-09	1.08730726882274	0.000387451241104769	1.49615526427842	8.60387958184245e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	101928786	LOC101928786		uncharacterized LOC101928786	NR_121582	1	977	1.38206451004486	5.47036128555396e-10	1.11977231678397e-08	1.59506944206732	8.81065702474327e-07	1.10614975935577	0.00856150263995872	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	92291	CAPN13	ENSG00000162949	calpain 13	NM_144575	1	1000	2.13165659838079	7.00557424533163e-10	1.40104479332387e-08	2.59866377182455	2.90382282965404e-08	1.6042343501089	0.0282691851684401	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	9352	TXNL1	ENSG00000091164	thioredoxin like 1	NM_004786	1	1001	1.17214518041337	7.04209553259586e-10	1.40694174382003e-08	1.11174760362849	6.4726249764242e-05	1.32784746476744	0.000252176775760344	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	6484	ST3GAL4	ENSG00000110080	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	NR_145671	8	1008	0.90936344868243	7.33086267997778e-10	1.45446351921504e-08	0.763910752926264	0.000588382392119439	1.19264449288142	2.18454043919228e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	10981	RAB32	ENSG00000118508	RAB32, member RAS oncogene family	NM_006834	1	1020	1.0402178259071	8.23864647752868e-10	1.6153401069029e-08	0.816761008304976	0.00161311251268206	1.4286709931931	2.62219293869309e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	55973	BCAP29	ENSG00000075790	B cell receptor associated protein 29	NM_001363482	2	1022	0.901293387702921	8.45163749253104e-10	1.65385810384666e-08	0.93849931493908	2.89507791514452e-05	0.851270492722578	0.00206721981254816	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	4485	MST1	ENSG00000173531	macrophage stimulating 1	NR_146060	2	1030	1.21464114289445	9.02025603257024e-10	1.75038107963902e-08	1.66067899734318	2.7292501271205e-09	0.626003670405403	0.123419421322372	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	55825	PECR	ENSG00000115425	peroxisomal trans-2-enoyl-CoA reductase	NM_018441	1	1050	1.14425545177763	9.91772113317136e-10	1.88899528516471e-08	1.22034215266606	2.5156840301877e-06	1.09070540646243	0.00490863662691606	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	113230	MISP3	ENSG00000141854	MISP family member 3	NR_111941	4	1053	1.34478391936814	1.0123292854433e-09	1.9226565412707e-08	1.45041397794542	2.35898111884127e-06	1.3190086796589	0.00309829810950266	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	125144	SNHG29	ENSG00000175061	small nucleolar RNA host gene 29	NR_027161	24	1054	1.24079565252633	1.02052910499081e-09	1.93639104086444e-08	1.76165114610648	2.36306304491045e-09	0.474076519034137	0.232389360856852	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	2954	GSTZ1	ENSG00000100577	glutathione S-transferase zeta 1	NM_145870	4	1058	0.839272733022438	1.06444162563588e-09	2.01023557271888e-08	1.18310501256531	1.49343651382628e-08	0.384427971001276	0.145564729371788	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	2210	FCGR1BP	ENSG00000291135	Fc gamma receptor Ib, pseudogene	NM_001004340	4	1069	0.95317401588439	1.17970512027989e-09	2.20700867170043e-08	0.801280314349013	0.00112985135144433	1.19360079458515	9.69971814566138e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	130367	SGPP2	ENSG00000163082	sphingosine-1-phosphate phosphatase 2	NM_001320833	3	1070	0.965620579381384	1.18690355160828e-09	2.21840038585178e-08	1.03740896243041	7.36402185804501e-06	0.966986896207744	0.00230695963320012	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	91227	GGTLC2	ENSG00000100121	gamma-glutamyltransferase light chain 2	NM_199127	2	1080	1.11033801464299	1.26210771544317e-09	2.33711964825444e-08	1.04157124459385	6.87799646732737e-05	1.32353929867884	0.000321032528120504	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	2209	FCGR1A	ENSG00000150337	Fc gamma receptor Ia	NM_000566	1	1087	1.18736568771262	1.30684673572876e-09	2.40340298228374e-08	1.04587450865796	0.000760402144754832	1.40799408568504	8.0091088399285e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	388121	TNFAIP8L3	ENSG00000183578	TNF alpha induced protein 8 like 3	NM_207381	2	1092	1.37222716365695	1.35782252578038e-09	2.48673010009907e-08	1.19039490863789	0.000307317889230456	1.72496284181569	8.22096113498293e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	222487	ADGRG3	ENSG00000182885	adhesion G protein-coupled receptor G3	NM_170776	2	1100	0.94430317872536	1.43556122682975e-09	2.60998081594255e-08	0.785521283590966	0.000692832156089895	1.26134558784338	2.21520035054938e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	55851	PSENEN	ENSG00000205155	presenilin enhancer, gamma-secretase subunit	NM_172341	2	1103	1.48503825548225	1.47489997410531e-09	2.67420893763663e-08	1.82398322369682	3.87076000203964e-07	1.02595814123706	0.0239123641504108	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	641649	TMEM91	ENSG00000142046	transmembrane protein 91	NM_001042595	5	1105	0.911173767154096	1.48802510093909e-09	2.69312343834216e-08	1.0383114778248	3.45748705723351e-06	0.796884842816862	0.00581081239418443	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	9080	CLDN9	ENSG00000213937	claudin 9	NM_020982	1	1108	0.946566024992855	1.53502287871226e-09	2.77066088008723e-08	1.12852204581747	1.17448252935912e-06	0.775521009554053	0.00899049242100642	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	55586	MIOX	ENSG00000100253	myo-inositol oxygenase	NM_017584	1	1112	1.06967404134916	1.57179777010041e-09	2.82683305793508e-08	1.17621668611319	3.32762747331073e-06	0.995311644052702	0.00551752474235786	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	158960	ATP6AP1-DT	ENSG00000197180	ATP6AP1 divergent transcript	NR_103768	1	1125	1.42083706971418	1.726325784644e-09	3.06887016596404e-08	1.68344318422524	6.11738803346611e-07	1.10456507416618	0.0165015578206063	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	5204	PFDN5	ENSG00000123349	prefoldin subunit 5	NM_145897	2	1132	0.920254114716766	1.87261573498535e-09	3.30834294028022e-08	1.08997301561767	2.04782096561812e-06	0.694778651422452	0.0152889143169554	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	5990	RFX2	ENSG00000087903	regulatory factor X2	NM_134433	2	1136	1.34251388897181	1.93042408975113e-09	3.39846402913141e-08	1.26177929487946	0.000154776976459295	1.61594811061923	6.59294097812685e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	90410	IFT20	ENSG00000109083	intraflagellar transport 20	NM_174887	4	1139	0.902065916864743	1.99317270593115e-09	3.49968928410158e-08	0.852565023209303	0.000178697390398771	1.04703126910824	0.00025616999169087	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	1824	DSC2	ENSG00000134755	desmocollin 2	NM_004949	2	1150	1.6564764778981	2.1457953678435e-09	3.72981292451196e-08	1.83571915947558	4.20331932628862e-06	1.53411372593221	0.00340228363684225	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	100132417	FCGR1CP	ENSG00000265531	Fc gamma receptor Ic, pseudogene	NR_027484	1	1151	1.03463544486581	2.14661466879007e-09	3.72981292451196e-08	0.924401591744943	0.000636111803264416	1.21365987481049	3.43513741917281e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	81577	GFOD2	ENSG00000141098	Gfo/Idh/MocA-like oxidoreductase domain containing 2	NR_027398	1	1152	0.892904022858895	2.1508253577279e-09	3.73388509802085e-08	0.98587402975143	7.62786429913355e-06	0.816375581598654	0.00506443274580814	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	3248	HPGD	ENSG00000164120	15-hydroxyprostaglandin dehydrogenase	NM_001256301	7	1154	1.90182272285599	2.19061177124202e-09	3.79427509171032e-08	1.93277485810031	9.69971480193509e-06	2.01912419572196	0.00181255581229301	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	5864	RAB3A	ENSG00000105649	RAB3A, member RAS oncogene family	NM_002866	1	1160	1.19214328181834	2.21885832956227e-09	3.8227897022632e-08	1.20098213791371	4.76808785369873e-05	1.17992848777284	0.00169160095775166	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	25886	POC1A	ENSG00000164087	POC1 centriolar protein A	NM_001161580	3	1162	1.24308657697043	2.26923959948172e-09	3.90555273236101e-08	1.39375111231189	8.82789856509557e-06	1.08351294819884	0.0039536834476758	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	2887	GRB10	ENSG00000106070	growth factor receptor bound protein 10	NM_001001549	6	1165	1.47864470654539	2.29729695839991e-09	3.94366024644118e-08	1.21618888605569	0.000681413813245244	2.00023327901466	2.49919389013727e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	51121	RPL26L1	ENSG00000037241	ribosomal protein L26 like 1	NM_016093	4	1171	1.01779142892669	2.4229544171201e-09	4.13805853014388e-08	1.25389311074601	8.78019286432087e-07	0.707176409124017	0.0271150292295246	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	5165	PDK3	ENSG00000067992	pyruvate dehydrogenase kinase 3	NM_005391	2	1181	0.845528583807774	2.56519249182692e-09	4.34388523658311e-08	0.83116310962321	0.000166170741751424	0.884647329937786	0.000569831860732831	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	9536	PTGES	ENSG00000148344	prostaglandin E synthase	NM_004878	1	1184	1.66764764787111	2.61074375301568e-09	4.40981962133113e-08	1.64054363131026	4.58631471751108e-05	1.74533056767109	0.0012998978510803	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	1378	CR1	ENSG00000203710	complement C3b/C4b receptor 1 (Knops blood group)	NM_000573	2	1185	0.939890908957573	2.62014409556585e-09	4.41851103085954e-08	0.714514795041614	0.00257189355028029	1.33973481415783	6.14995220760125e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	722	C4BPA	ENSG00000123838	complement component 4 binding protein alpha	NM_000715	1	1186	2.56133178374603	2.62209136948866e-09	4.41851103085954e-08	2.57342950350878	4.21085599745884e-05	2.73322995542423	0.000704664769985525	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	4482	MSRA	ENSG00000175806	methionine sulfoxide reductase A	NM_001135671	8	1201	1.08397568536102	2.96666628133643e-09	4.94007984683157e-08	0.917151285191414	0.000588000889780915	1.36309697425854	0.000123054570086999	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	5236	PGM1	ENSG00000079739	phosphoglucomutase 1	NM_001172818	3	1211	0.890656123047674	3.21339810217206e-09	5.30675050745987e-08	0.881220327383022	8.39524147753059e-05	0.926817906156622	0.00144641002454814	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	414328	IDNK	ENSG00000148057	IDNK gluconokinase	NM_001001551	5	1219	1.16408764812768	3.40215538510928e-09	5.58160012689094e-08	1.25133198714989	1.37092898542068e-05	1.01211309404411	0.00765928799694454	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	4496	MT1H	ENSG00000205358	metallothionein 1H	NM_005951	1	1220	2.00498628704167	3.4219085078654e-09	5.60940559416394e-08	2.32604052229973	9.4940990881053e-07	1.67899422267923	0.0170209069524242	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	54968	TMEM70	ENSG00000175606	transmembrane protein 70	NM_017866	2	1224	0.888412437690173	3.59300941806305e-09	5.87063687515057e-08	0.677380925506406	0.00283929328024693	1.24905270406533	1.26191227487842e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	6272	SORT1	ENSG00000134243	sortilin 1	NM_002959	2	1230	0.894934040118757	3.75036483716285e-09	6.09784929905852e-08	0.771901100308958	0.000808769824095811	1.08934856767642	0.000108686853486222	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	11213	IRAK3	ENSG00000090376	interleukin 1 receptor associated kinase 3	NM_001142523	2	1233	0.986332597425371	3.830158757513e-09	6.21243673897019e-08	0.76237641440361	0.00170490246353173	1.38250166515183	2.61000511817917e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	26577	PCOLCE2	ENSG00000163710	procollagen C-endopeptidase enhancer 2	NM_013363	1	1241	2.52176678150186	3.97633954556481e-09	6.40796249570916e-08	1.84935617052108	0.00244927149406105	3.59081341483776	1.56232703882404e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	10093	ARPC4	ENSG00000241553	actin related protein 2/3 complex subunit 4	NM_001024959	4	1242	1.43926942630785	4.02608717603304e-09	6.48290800591664e-08	1.69440290566852	1.99104025061022e-06	1.11631924791297	0.0145918586387379	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	388387	LINC00671	ENSG00000213373	long intergenic non-protein coding RNA 671	NR_027254	1	1243	1.48291506903079	4.05156098609555e-09	6.51867804995374e-08	1.48648159987661	2.85507985487311e-05	1.55614918213898	0.00194016970244275	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	8291	DYSF	ENSG00000135636	dysferlin	NM_001130978	14	1245	0.849577054939229	4.13645070306922e-09	6.64456848278566e-08	0.682054752505442	0.00243884748417758	1.14589269766722	8.99212987000132e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	9061	PAPSS1	ENSG00000138801	3'-phosphoadenosine 5'-phosphosulfate synthase 1	NM_005443	1	1255	1.1126827698607	4.30948000865515e-09	6.8673538400872e-08	0.922444567483423	0.000843319286875104	1.45939332073786	6.11378085080634e-05	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	5627	PROS1	ENSG00000184500	protein S	NM_001314077	2	1259	1.77882429182453	4.41202790920174e-09	7.0084309893666e-08	1.73999658590188	4.59924159548976e-05	2.02327688398041	0.000835013287257777	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	100506119	LINC01503	ENSG00000233901	long intergenic non-protein coding RNA 1503	NR_120686	2	1260	1.31421697435852	4.42583046405693e-09	7.02477646433924e-08	0.994770962037775	0.00227377402321444	1.9761288125515	3.51626439156377e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	10409	BASP1	ENSG00000176788	brain abundant membrane attached signal protein 1	NM_001271606	2	1262	0.925002304930593	4.47564349220092e-09	7.09258274172157e-08	0.657070728465314	0.00530219173723492	1.35995003642094	4.87203373282891e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	1432	MAPK14	ENSG00000112062	mitogen-activated protein kinase 14	NM_001315	4	1282	0.855328076081269	4.94024918194885e-09	7.70358397502637e-08	0.665308836284603	0.00328622629838132	1.16557900384707	9.31896949049234e-06	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	2649	NR6A1	ENSG00000148200	nuclear receptor subfamily 6 group A member 1	NM_001278546	3	1283	1.13536810989965	4.94209622479066e-09	7.70358397502637e-08	1.30305845090536	3.39561938743146e-06	0.899973321997265	0.018505181524096	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	79712	GTDC1	ENSG00000121964	glycosyltransferase like domain containing 1	NM_001354362	17	1292	0.950624435428339	5.24414007517407e-09	8.11745800026364e-08	0.885179137481218	0.000221505212494449	1.06544224054349	0.00106265931449591	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	53340	SPA17	ENSG00000064199	sperm autoantigenic protein 17	NM_017425	1	1312	1.53496247234317	5.71994791156426e-09	8.71899682037908e-08	1.64868394405545	1.20460014162613e-05	1.50452976921319	0.00361134313074715	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	1382	CRABP2	ENSG00000143320	cellular retinoic acid binding protein 2	NM_001878	2	1322	1.22943648908181	5.99346750065879e-09	9.06237942540278e-08	1.54447266057583	5.36143181951913e-07	0.8548001403427	0.037556782101059	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	387496	RASL11A	ENSG00000122035	RAS like family 11 member A	NM_001331126	2	1331	1.19330601214102	6.58180522070879e-09	9.88952085717169e-08	1.14527378873758	0.000268458189686044	1.30381124264163	0.000389064032965899	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	3640	INSL3	ENSG00000248099	insulin like 3	NM_005543	2	1334	1.13849190578278	6.66513418830709e-09	9.99220529474913e-08	1.10071357775023	0.000311155856329309	1.2695414582054	0.000152050780341734	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	4043	LRPAP1	ENSG00000163956	LDL receptor related protein associated protein 1	NR_110005	2	1338	1.01931491350586	6.77605298667093e-09	1.01281228460711e-07	0.89237462462471	0.000572237236356584	1.24909587289313	0.000201418875618817	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	64843	ISL2	ENSG00000159556	ISL LIM homeobox 2	NM_145805	1	1341	1.46020489118055	7.01592527091849e-09	1.0463198321633e-07	1.68087543299354	5.15297755534651e-06	1.26472586289873	0.0074525791942347	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	11094	CACFD1	ENSG00000160325	calcium channel flower domain containing 1	NM_001242369	8	1354	0.978117839557309	7.48157352873023e-09	1.10505161743778e-07	1.0141240948007	4.31895836431275e-05	1.01736847979988	0.00220870602053467	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	117166	WFIKKN1	ENSG00000127578	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1	NM_053284	1	1358	1.88077843368907	7.54619184964511e-09	1.11131289249671e-07	2.16941786251404	3.25353066562535e-06	1.53167838408825	0.0160259924401607	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	65999	LRRC61	ENSG00000127399	leucine rich repeat containing 61	NM_023942	1	1361	0.83267521179863	7.83131168917678e-09	1.1507597536506e-07	0.770408411730184	0.000460578143904078	0.942498739743521	0.000590081227335987	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	2936	GSR	ENSG00000104687	glutathione-disulfide reductase	NM_001195103	4	1366	1.11361429863029	8.27967986833396e-09	1.2121911982929e-07	0.947571067692691	0.000956056929998173	1.38241107410225	0.000134168277690529	TRUE	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	84316	NAA38	ENSG00000183011	N-alpha-acetyltransferase 38, NatC auxiliary subunit	NM_001330111	1	1374	0.90635817439555	8.59625252984229e-09	1.25121145811002e-07	1.26850732630517	1.58754312884379e-09	0.503159455535602	0.152599211486348	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
site_aware_eligible_bacterial_higher	1033	CDKN3	ENSG00000100526	cyclin dependent kinase inhibitor 3	NM_001330173	3	1376	1.71064140655893	8.87483707190665e-09	1.2898827514612e-07	2.19222577791305	2.76720369988638e-07	1.1214982517397	0.0529953857613364	TRUE	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery
