scoring_population	final_module_id	deletion_order	final_module_label	final_module_direction	deleted_gene_1	deleted_gene_2	available_gene_count	retained_gene_count	n_bacterial	n_viral	mean_bacterial	mean_viral	median_bacterial	median_viral	median_difference_bacterial_minus_viral	full_module_median_difference	effect_change_from_full	abs_effect_change_from_full	wilcox_W	wilcox_p	nominal_p_lt_0_05	full_module_wilcox_p	full_module_nominal_p_lt_0_05	same_nominal_significance_state_as_full	expected_direction_match	effect_sign_preserved_vs_full	pearson_correlation_with_full_scores	spearman_correlation_with_full_scores	mean_abs_score_deviation	max_abs_score_deviation	absolute_median_difference	worst_case_criterion
main_all_projected_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	DEFB1	RGS1	105	103	52	94	-0.172046054232531	0.0892982275536257	-0.22094850685922	0.0405628577960108	-0.261511364655231	-0.25955710262892	-0.00195426202631094	0.00195426202631094	1764	0.00548848353078244	TRUE	0.00508827385008718	TRUE	TRUE	TRUE	TRUE	0.99927782524579	0.99977833604256	0.00788975215920425	0.225328077923258	0.261511364655231	largest_sample_score_deviation
main_all_projected_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IFI44L	IFI6	105	103	52	94	-0.163853327468366	0.0805297022175723	-0.2193389732496	0.0335264906072912	-0.252865463856891	-0.25955710262892	0.00669163877202872	0.00669163877202872	1820	0.0108336292167289	TRUE	0.00508827385008718	TRUE	TRUE	TRUE	TRUE	0.999391786827348	0.999145854883996	0.0136641618760001	0.0426089515356224	0.252865463856891	largest_wilcox_p
main_all_projected_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR2DS2	KIR2DS5	105	103	52	94	-0.162465244533677	0.0899233279143764	-0.200301120128014	0.0375953432263793	-0.237896463354393	-0.25955710262892	0.0216606392745265	0.0216606392745265	1803	0.00885783641923905	TRUE	0.00508827385008718	TRUE	TRUE	TRUE	TRUE	0.999181782925343	0.999123688488252	0.0167298162725231	0.0741930882623498	0.237896463354393	lowest_pearson_correlation
main_all_projected_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CMKLR1	ZBTB39	105	103	52	94	-0.167056856567463	0.0903947475035888	-0.202285986381545	0.0099159920465222	-0.212201978428068	-0.25955710262892	0.047355124200852	0.047355124200852	1770	0.00591689051736134	TRUE	0.00508827385008718	TRUE	TRUE	TRUE	TRUE	0.999715321907243	0.999580316240579	0.00829617898464736	0.0444456446516824	0.212201978428068	smallest_absolute_median_difference
primary_only_reference	BACT_M1	leave_one	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	EIF4EBP2	none	24	23	52	94	0.106033607342298	-0.0586568891680795	-0.0845493530259051	-0.266185750538082	0.181636397512177	0.221050110547876	-0.0394137130356992	0.0394137130356992	2885	0.0718346172178232	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.998879663422262	0.997832897920623	0.0342038639386753	0.178671192962021	0.181636397512177	largest_absolute_effect_change
primary_only_reference	BACT_M1	leave_one	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	RPS4Y1	none	24	23	52	94	0.122251998224179	-0.0676287649750777	-0.0578791526945856	-0.275012376454253	0.217133223759668	0.221050110547876	-0.00391688678820809	0.00391688678820809	2917	0.053490807855546	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.998782883307103	0.997605390762824	0.0381429576167559	0.179128330020551	0.217133223759668	largest_sample_score_deviation
primary_only_reference	BACT_M1	leave_one	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	RPL27	none	24	23	52	94	0.0974416050965195	-0.0539038666491384	-0.0471884155779521	-0.250964286060225	0.203775870482273	0.221050110547876	-0.0172742400656032	0.0172742400656032	2845	0.101693330460245	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.999838058470731	0.99937146327591	0.0129384059539495	0.0461302093760078	0.203775870482273	largest_wilcox_p
primary_only_reference	BACT_M1	leave_one	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	RPS4Y1	none	24	23	52	94	0.122251998224179	-0.0676287649750777	-0.0578791526945856	-0.275012376454253	0.217133223759668	0.221050110547876	-0.00391688678820809	0.00391688678820809	2917	0.053490807855546	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.998782883307103	0.997605390762824	0.0381429576167559	0.179128330020551	0.217133223759668	lowest_pearson_correlation
primary_only_reference	BACT_M1	leave_one	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	EIF4EBP2	none	24	23	52	94	0.106033607342298	-0.0586568891680795	-0.0845493530259051	-0.266185750538082	0.181636397512177	0.221050110547876	-0.0394137130356992	0.0394137130356992	2885	0.0718346172178232	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.998879663422262	0.997832897920623	0.0342038639386753	0.178671192962021	0.181636397512177	smallest_absolute_median_difference
primary_only_reference	BACT_M1	leave_two	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	EIF4EBP2	MRPS11	24	22	52	94	0.115030397068911	-0.0636338366764187	-0.109575094755808	-0.266586442351346	0.157011347595538	0.221050110547876	-0.064038762952338	0.064038762952338	2902	0.0615341470579674	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.997392868491613	0.995480705272189	0.0515026726555841	0.255106975202714	0.157011347595538	largest_absolute_effect_change
primary_only_reference	BACT_M1	leave_two	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	EIF4EBP2	RPS4Y1	24	22	52	94	0.12120402577236	-0.0670490355336461	-0.0898619602424125	-0.294895088582146	0.205033128339734	0.221050110547876	-0.0160169822081419	0.0160169822081419	2913	0.055544718020757	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.99721395959227	0.994898441190364	0.0564997731121862	0.374063137663598	0.205033128339734	largest_sample_score_deviation
primary_only_reference	BACT_M1	leave_two	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	RPL27	RPS9	24	22	52	94	0.0893019435266859	-0.049401075142422	-0.0730355254444088	-0.232452085044107	0.159416559599699	0.221050110547876	-0.0616335509481772	0.0616335509481772	2809	0.136334652436779	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.999281740793167	0.998434442270059	0.0250054864158801	0.128240599443183	0.159416559599699	largest_wilcox_p
primary_only_reference	BACT_M1	leave_two	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	RPS4Y1	UBA52	24	22	52	94	0.146571785492446	-0.0810822643149701	-0.0138662817785532	-0.293197672767379	0.279331390988826	0.221050110547876	0.0582812804409498	0.0582812804409498	2985	0.0271865513692018	TRUE	0.077835567767349	FALSE	FALSE	TRUE	TRUE	0.996738097353446	0.99260408934476	0.0666752993690201	0.286395718633127	0.279331390988826	lowest_pearson_correlation
primary_only_reference	BACT_M1	leave_two	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	EIF4EBP2	MRPS11	24	22	52	94	0.115030397068911	-0.0636338366764187	-0.109575094755808	-0.266586442351346	0.157011347595538	0.221050110547876	-0.064038762952338	0.064038762952338	2902	0.0615341470579674	FALSE	0.077835567767349	FALSE	TRUE	TRUE	TRUE	0.997392868491613	0.995480705272189	0.0515026726555841	0.255106975202714	0.157011347595538	smallest_absolute_median_difference
primary_only_reference	BACT_M2	leave_one	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	CAT	none	21	20	52	94	0.118202364226518	-0.065388541912542	0.134255786812181	-0.150840236493167	0.285096023305348	0.350376861425001	-0.0652808381196526	0.0652808381196526	2947	0.0400205750875846	TRUE	0.0131918722289065	TRUE	TRUE	TRUE	TRUE	0.997634140587473	0.994505123731118	0.0377800629197759	0.238433820125498	0.285096023305348	largest_absolute_effect_change
primary_only_reference	BACT_M2	leave_one	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	CAT	none	21	20	52	94	0.118202364226518	-0.065388541912542	0.134255786812181	-0.150840236493167	0.285096023305348	0.350376861425001	-0.0652808381196526	0.0652808381196526	2947	0.0400205750875846	TRUE	0.0131918722289065	TRUE	TRUE	TRUE	TRUE	0.997634140587473	0.994505123731118	0.0377800629197759	0.238433820125498	0.285096023305348	largest_sample_score_deviation
primary_only_reference	BACT_M2	leave_one	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	CAT	none	21	20	52	94	0.118202364226518	-0.065388541912542	0.134255786812181	-0.150840236493167	0.285096023305348	0.350376861425001	-0.0652808381196526	0.0652808381196526	2947	0.0400205750875846	TRUE	0.0131918722289065	TRUE	TRUE	TRUE	TRUE	0.997634140587473	0.994505123731118	0.0377800629197759	0.238433820125498	0.285096023305348	largest_wilcox_p
primary_only_reference	BACT_M2	leave_one	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	CAT	none	21	20	52	94	0.118202364226518	-0.065388541912542	0.134255786812181	-0.150840236493167	0.285096023305348	0.350376861425001	-0.0652808381196526	0.0652808381196526	2947	0.0400205750875846	TRUE	0.0131918722289065	TRUE	TRUE	TRUE	TRUE	0.997634140587473	0.994505123731118	0.0377800629197759	0.238433820125498	0.285096023305348	lowest_pearson_correlation
primary_only_reference	BACT_M2	leave_one	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	CAT	none	21	20	52	94	0.118202364226518	-0.065388541912542	0.134255786812181	-0.150840236493167	0.285096023305348	0.350376861425001	-0.0652808381196526	0.0652808381196526	2947	0.0400205750875846	TRUE	0.0131918722289065	TRUE	TRUE	TRUE	TRUE	0.997634140587473	0.994505123731118	0.0377800629197759	0.238433820125498	0.285096023305348	smallest_absolute_median_difference
primary_only_reference	BACT_M2	leave_two	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	CAT	TMEM186	21	19	52	94	0.105237672276569	-0.0582165846636343	0.0839375343661346	-0.167107312456072	0.251044846822207	0.350376861425001	-0.0993320146027938	0.0993320146027938	2898	0.0638406410731735	FALSE	0.0131918722289065	TRUE	FALSE	TRUE	TRUE	0.994594407811316	0.990722335226013	0.0571414582878847	0.259582627861142	0.251044846822207	largest_absolute_effect_change
primary_only_reference	BACT_M2	leave_two	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	ATP5ME	NDUFAF2	21	19	52	94	0.143506558997896	-0.079386607105219	0.191039173620288	-0.15532521441363	0.346364388033918	0.350376861425001	-0.00401247339108224	0.00401247339108224	3066	0.0110901093453507	TRUE	0.0131918722289065	TRUE	TRUE	TRUE	TRUE	0.996754479217108	0.99792158715163	0.0337134871770987	0.443514937951933	0.346364388033918	largest_sample_score_deviation
primary_only_reference	BACT_M2	leave_two	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	CAT	NDUFAF1	21	19	52	94	0.0981978659352325	-0.0543222237088521	0.0884505132334352	-0.162637551295802	0.251088064529237	0.350376861425001	-0.0992887968957635	0.0992887968957635	2891	0.0680486299207577	FALSE	0.0131918722289065	TRUE	FALSE	TRUE	TRUE	0.994591002262146	0.990737759440101	0.0552329672337292	0.310935285762154	0.251088064529237	largest_wilcox_p
primary_only_reference	BACT_M2	leave_two	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	NDUFAF7	TMEM186	21	19	52	94	0.122657477188822	-0.0678530724874338	0.098664526398075	-0.170952641069349	0.269617167467424	0.350376861425001	-0.0807596939575762	0.0807596939575762	2961	0.0347938539335428	TRUE	0.0131918722289065	TRUE	TRUE	TRUE	TRUE	0.994020292486117	0.991470409609285	0.0603033670220684	0.281186262664548	0.269617167467424	lowest_pearson_correlation
primary_only_reference	BACT_M2	leave_two	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	CAT	TMEM186	21	19	52	94	0.105237672276569	-0.0582165846636343	0.0839375343661346	-0.167107312456072	0.251044846822207	0.350376861425001	-0.0993320146027938	0.0993320146027938	2898	0.0638406410731735	FALSE	0.0131918722289065	TRUE	FALSE	TRUE	TRUE	0.994594407811316	0.990722335226013	0.0571414582878847	0.259582627861142	0.251044846822207	smallest_absolute_median_difference
primary_only_reference	VIR_M1a	leave_one	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	TREX1	none	128	127	52	94	-0.291071820485943	0.161018453885841	-0.338315890715776	0.0925517258428443	-0.430867616558621	-0.444144525548538	0.0132769089899174	0.0132769089899174	1301	3.02690096568566e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999903752119097	0.999784061002767	0.00664839385328864	0.0207911876210895	0.430867616558621	largest_absolute_effect_change
primary_only_reference	VIR_M1a	leave_one	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	DEFB1	none	128	127	52	94	-0.291875222914899	0.161462889272072	-0.343716251019558	0.103654697896568	-0.447370948916127	-0.444144525548538	-0.00322642336758838	0.00322642336758838	1300	2.96726853316546e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999913902079974	0.999973007625346	0.00371377046141118	0.0701036353844577	0.447370948916127	largest_sample_score_deviation
primary_only_reference	VIR_M1a	leave_one	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	IFI27	none	128	127	52	94	-0.286917003149208	0.158720044295306	-0.338484940733515	0.0998892427054195	-0.438374183438935	-0.444144525548538	0.0057703421096032	0.0057703421096032	1322	4.57987071947193e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999909447622347	0.999760924681635	0.00553540047325697	0.0291635058346645	0.438374183438935	largest_wilcox_p
primary_only_reference	VIR_M1a	leave_one	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	CSF1	none	128	127	52	94	-0.293538419590403	0.162382955518095	-0.348918356460652	0.0985708816100359	-0.447489238070688	-0.444144525548538	-0.00334471252214941	0.00334471252214941	1292	2.52914869012705e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999900603140008	0.999745500467547	0.00731685320138105	0.0285222970386132	0.447489238070688	lowest_pearson_correlation
primary_only_reference	VIR_M1a	leave_one	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	TREX1	none	128	127	52	94	-0.291071820485943	0.161018453885841	-0.338315890715776	0.0925517258428443	-0.430867616558621	-0.444144525548538	0.0132769089899174	0.0132769089899174	1301	3.02690096568566e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999903752119097	0.999784061002767	0.00664839385328864	0.0207911876210895	0.430867616558621	smallest_absolute_median_difference
primary_only_reference	VIR_M1a	leave_two	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	SERINC5	TREX1	128	126	52	94	-0.292802848354336	0.161976043770484	-0.334321587079059	0.0871300836263001	-0.421451670705359	-0.444144525548538	0.0226928548431792	0.0226928548431792	1294	2.63246086473512e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999828139988841	0.999614394647798	0.00894952358402226	0.033413731574286	0.421451670705359	largest_absolute_effect_change
primary_only_reference	VIR_M1a	leave_two	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	CCL8	DEFB1	128	126	52	94	-0.292053634897896	0.161561585262666	-0.344202852016401	0.106717076592367	-0.450919928608769	-0.444144525548538	-0.00677540306023045	0.00677540306023045	1305	3.27713084896611e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999693489098462	0.999907454715472	0.00770445974437398	0.111344005062929	0.450919928608769	largest_sample_score_deviation
primary_only_reference	VIR_M1a	leave_two	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	IFI27	IFIT1B	128	126	52	94	-0.287381812057323	0.158977172627455	-0.339890745340776	0.104040739088403	-0.443931484429179	-0.444144525548538	0.00021304111935927	0.00021304111935927	1340	6.49478347963716e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999707662605173	0.999471720667483	0.0109189770925032	0.0582903348853701	0.443931484429179	largest_wilcox_p
primary_only_reference	VIR_M1a	leave_two	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	BNIP3L	IFIT1B	128	126	52	94	-0.29209894664919	0.16158665133785	-0.345847448722882	0.1105127038591	-0.456360152581982	-0.444144525548538	-0.0122156270334434	0.0122156270334434	1327	5.04919367732834e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999659729800182	0.9995796901661	0.013153574001908	0.0863832282546328	0.456360152581982	lowest_pearson_correlation
primary_only_reference	VIR_M1a	leave_two	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	SERINC5	TREX1	128	126	52	94	-0.292802848354336	0.161976043770484	-0.334321587079059	0.0871300836263001	-0.421451670705359	-0.444144525548538	0.0226928548431792	0.0226928548431792	1294	2.63246086473512e-06	TRUE	3.02690096568566e-06	TRUE	TRUE	TRUE	TRUE	0.999828139988841	0.999614394647798	0.00894952358402226	0.033413731574286	0.421451670705359	smallest_absolute_median_difference
primary_only_reference	VIR_M1b	leave_one	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TANK	none	33	32	52	94	-0.390703508835237	0.216133855951408	-0.51685124496016	0.186630864103524	-0.703482109063684	-0.644463765469218	-0.0590183435944665	0.0590183435944665	1153	1.33621249069118e-07	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.999212004760648	0.998580972303896	0.0213892188589938	0.125294947432072	0.703482109063684	largest_absolute_effect_change
primary_only_reference	VIR_M1b	leave_one	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TANK	none	33	32	52	94	-0.390703508835237	0.216133855951408	-0.51685124496016	0.186630864103524	-0.703482109063684	-0.644463765469218	-0.0590183435944665	0.0590183435944665	1153	1.33621249069118e-07	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.999212004760648	0.998580972303896	0.0213892188589938	0.125294947432072	0.703482109063684	largest_sample_score_deviation
primary_only_reference	VIR_M1b	leave_one	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	IFI27	none	33	32	52	94	-0.357059795027642	0.197522439802525	-0.458499223696645	0.171808381053349	-0.630307604749994	-0.644463765469218	0.0141561607192242	0.0141561607192242	1278	1.90756029587882e-06	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.999099773840171	0.998122101934775	0.0220146517752505	0.116601673386542	0.630307604749994	largest_wilcox_p
primary_only_reference	VIR_M1b	leave_one	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	DDX3X	none	33	32	52	94	-0.392334663629771	0.217036196901575	-0.507020048701031	0.195119781115808	-0.70213982981684	-0.644463765469218	-0.0576760643476218	0.0576760643476218	1165	1.74372711309151e-07	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.999018085313546	0.998708222070123	0.0254779571398138	0.111104706562091	0.70213982981684	lowest_pearson_correlation
primary_only_reference	VIR_M1b	leave_one	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	ZBTB20	none	33	32	52	94	-0.38183303502506	0.211226785333012	-0.469598883902843	0.155747174285061	-0.625346058187904	-0.644463765469218	0.0191177072813141	0.0191177072813141	1185	2.7033357980923e-07	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.999057097277255	0.998253207754524	0.0245742658861525	0.0985459132948221	0.625346058187904	smallest_absolute_median_difference
primary_only_reference	VIR_M1b	leave_two	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	DDX3X	TANK	33	31	52	94	-0.413515419957691	0.228753211040425	-0.553233918002451	0.201093350859103	-0.754327268861553	-0.644463765469218	-0.109863503392336	0.109863503392336	1107	4.713467090969e-08	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.997090546484662	0.995496129486277	0.0450931134275233	0.186321043074056	0.754327268861553	largest_absolute_effect_change
primary_only_reference	VIR_M1b	leave_two	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	TOMM70	ZC3HAV1	33	31	52	94	-0.382996683528766	0.21187050578187	-0.482394895150914	0.174393183450721	-0.656788078601635	-0.644463765469218	-0.0123243131324169	0.0123243131324169	1168	1.86303500858541e-07	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.997681685498154	0.996394589956909	0.0354596578236775	0.233482791426221	0.656788078601635	largest_sample_score_deviation
primary_only_reference	VIR_M1b	leave_two	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	IFI27	OAS2	33	31	52	94	-0.346256544160834	0.191546173365568	-0.445118393726362	0.161538555396435	-0.606656949122797	-0.644463765469218	0.0378068163464204	0.0378068163464204	1310	3.61789583686204e-06	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.998394108226966	0.996768627148545	0.030065682307741	0.122587483349489	0.606656949122797	largest_wilcox_p
primary_only_reference	VIR_M1b	leave_two	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	PTPN11	TOMM70	33	31	52	94	-0.390269060807878	0.215893523000103	-0.489914343010379	0.181113855933755	-0.671028198944135	-0.644463765469218	-0.0265644334749168	0.0265644334749168	1165	1.74372711309151e-07	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.996613422069375	0.995141372562251	0.045736681275206	0.222831888880891	0.671028198944135	lowest_pearson_correlation
primary_only_reference	VIR_M1b	leave_two	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	OAS2	ZBTB20	33	31	52	94	-0.371828920932362	0.205692594558328	-0.456576107487598	0.148566025428003	-0.605142132915602	-0.644463765469218	0.0393216325536161	0.0393216325536161	1213	4.94047461125825e-07	TRUE	4.44027783010254e-07	TRUE	TRUE	TRUE	TRUE	0.998837070123453	0.997859890295277	0.0259385756699737	0.0963698114444101	0.605142132915602	smallest_absolute_median_difference
primary_only_reference	VIR_M2	leave_one	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	VPREB3	none	105	104	52	94	-0.166137155034573	0.0919056602318916	-0.218126929857028	0.0275894846572406	-0.245716414514269	-0.262575019596133	0.0168586050818638	0.0168586050818638	1755	0.00489823019129483	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.999828258735409	0.999544985684402	0.00723099735552106	0.0240214978388175	0.245716414514269	largest_absolute_effect_change
primary_only_reference	VIR_M2	leave_one	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	RGS1	none	105	104	52	94	-0.167056943696558	0.0924144794917127	-0.220111502908525	0.0450580248950993	-0.265169527803624	-0.262575019596133	-0.00259450820749113	0.00259450820749113	1755	0.00489823019129483	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.99981957243678	0.999946015250692	0.00406260641065214	0.0963174366618991	0.265169527803624	largest_sample_score_deviation
primary_only_reference	VIR_M2	leave_one	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IFI44L	none	105	104	52	94	-0.161432675984123	0.0893031824593021	-0.213210301948513	0.0444170016114024	-0.257627303559916	-0.262575019596133	0.00494771603621724	0.00494771603621724	1784	0.00703592882122564	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.999865346408934	0.999537273577358	0.00658775202325059	0.0208593507297707	0.257627303559916	largest_wilcox_p
primary_only_reference	VIR_M2	leave_one	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR2DS2	none	105	104	52	94	-0.163594404979803	0.0904990325420184	-0.213729408351174	0.0433277108994826	-0.257057119250657	-0.262575019596133	0.005517900345476	0.005517900345476	1771	0.00599115204007169	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.999801960538801	0.999622106754842	0.00830253271446634	0.0394790515815618	0.257057119250657	lowest_pearson_correlation
primary_only_reference	VIR_M2	leave_one	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	VPREB3	none	105	104	52	94	-0.166137155034573	0.0919056602318916	-0.218126929857028	0.0275894846572406	-0.245716414514269	-0.262575019596133	0.0168586050818638	0.0168586050818638	1755	0.00489823019129483	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.999828258735409	0.999544985684402	0.00723099735552106	0.0240214978388175	0.245716414514269	smallest_absolute_median_difference
primary_only_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CMKLR1	ZBTB39	105	103	52	94	-0.163705240681164	0.0905603459087289	-0.213055888562396	0.0104447063809309	-0.223500594943326	-0.262575019596133	0.0390744246528064	0.0390744246528064	1762	0.0053520294434514	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.999728737983179	0.999483288828049	0.00838903921498086	0.0445441036888237	0.223500594943326	largest_absolute_effect_change
primary_only_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	DEFB1	RGS1	105	103	52	94	-0.16690568927551	0.0923308068332609	-0.22049925683339	0.0474402640253105	-0.2679395208587	-0.262575019596133	-0.00536450126256721	0.00536450126256721	1758	0.00508827385008718	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.99930295192988	0.999776348895723	0.00809562769237414	0.190343903373301	0.2679395208587	largest_sample_score_deviation
primary_only_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	IFI44L	IFI6	105	103	52	94	-0.15625609484972	0.0864395418317601	-0.205188082625527	0.0442126184148406	-0.249400701040368	-0.262575019596133	0.0131743185557652	0.0131743185557652	1813	0.00997697276731454	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.999460012613151	0.998985857923708	0.0131567088974962	0.036320546760466	0.249400701040368	largest_wilcox_p
primary_only_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	KIR2DS2	KIR2DS5	105	103	52	94	-0.160125256056136	0.0885799288821175	-0.203651813093274	0.0413818414925283	-0.245033654585802	-0.262575019596133	0.0175413650103304	0.0175413650103304	1798	0.00834147892322649	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.999206492014572	0.998881744478613	0.0167662796563981	0.0797246866889793	0.245033654585802	lowest_pearson_correlation
primary_only_reference	VIR_M2	leave_two	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	CMKLR1	ZBTB39	105	103	52	94	-0.163705240681164	0.0905603459087289	-0.213055888562396	0.0104447063809309	-0.223500594943326	-0.262575019596133	0.0390744246528064	0.0390744246528064	1762	0.0053520294434514	TRUE	0.00477512620392515	TRUE	TRUE	TRUE	TRUE	0.999728737983179	0.999483288828049	0.00838903921498086	0.0445441036888237	0.223500594943326	smallest_absolute_median_difference
