scoring_population	base_sample_id	projection_role	final_module_id	final_module_label	final_module_direction	gsva_score
main_all_projected_reference	DefiniteBacterial_07	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.394431119120118
main_all_projected_reference	DefiniteBacterial_08	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.604088988460115
main_all_projected_reference	DefiniteBacterial_09	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.538383301157301
main_all_projected_reference	DefiniteBacterial_10	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.340873752556143
main_all_projected_reference	DefiniteBacterial_11	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.472641617761613
main_all_projected_reference	DefiniteBacterial_12	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.636227136227137
main_all_projected_reference	DefiniteBacterial_13	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.68813019872155
main_all_projected_reference	DefiniteBacterial_14	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.438248492977143
main_all_projected_reference	DefiniteBacterial_15	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.383684157216118
main_all_projected_reference	DefiniteBacterial_16	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.462441209003679
main_all_projected_reference	DefiniteBacterial_17	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.680492213330305
main_all_projected_reference	DefiniteBacterial_18	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0351542790986925
main_all_projected_reference	DefiniteBacterial_19	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.569224044100609
main_all_projected_reference	DefiniteBacterial_20	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.40823806099514
main_all_projected_reference	DefiniteBacterial_21	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0959817173646898
main_all_projected_reference	DefiniteBacterial_22	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.105127966431869
main_all_projected_reference	DefiniteBacterial_23	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.235926512721382
main_all_projected_reference	DefiniteBacterial_24	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.622617901339642
main_all_projected_reference	DefiniteBacterial_25	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.440320077419822
main_all_projected_reference	DefiniteBacterial_26	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.339037433155084
main_all_projected_reference	DefiniteBacterial_27	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.707022943297994
main_all_projected_reference	DefiniteBacterial_28	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.392576463475999
main_all_projected_reference	DefiniteBacterial_29	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.333692769910055
main_all_projected_reference	DefiniteBacterial_30	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.670357842977711
main_all_projected_reference	DefiniteBacterial_31	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.49156975875161
main_all_projected_reference	DefiniteBacterial_32	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.400161264627711
main_all_projected_reference	DefiniteBacterial_33	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.536765362297278
main_all_projected_reference	DefiniteBacterial_34	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.431401160379957
main_all_projected_reference	DefiniteBacterial_35	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.539435068213543
main_all_projected_reference	DefiniteBacterial_36	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.445485556572032
main_all_projected_reference	DefiniteBacterial_37	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.449296881586214
main_all_projected_reference	DefiniteBacterial_38	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.400391474554154
main_all_projected_reference	DefiniteBacterial_39	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.585815663719347
main_all_projected_reference	DefiniteBacterial_40	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0422704233009444
main_all_projected_reference	DefiniteBacterial_41	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.336735057494893
main_all_projected_reference	DefiniteBacterial_42	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.288040400086587
main_all_projected_reference	DefiniteBacterial_43	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0812562212959817
main_all_projected_reference	DefiniteBacterial_44	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.59700633744521
main_all_projected_reference	DefiniteBacterial_45	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.484872040393049
main_all_projected_reference	DefiniteBacterial_46	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.536042755810164
main_all_projected_reference	DefiniteBacterial_47	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0668403050177307
main_all_projected_reference	DefiniteBacterial_48	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.430711683835338
main_all_projected_reference	DefiniteBacterial_49	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.515226876194041
main_all_projected_reference	DefiniteBacterial_50	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.648404158890966
main_all_projected_reference	DefiniteBacterial_51	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.533297908253211
main_all_projected_reference	DefiniteBacterial_52	primary_bacterial	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.335702479338845
main_all_projected_reference	DefiniteViral_01	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.608338414831917
main_all_projected_reference	DefiniteViral_02	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.454940353249673
main_all_projected_reference	DefiniteViral_03	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.342079811811097
main_all_projected_reference	DefiniteViral_04	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.653658407763536
main_all_projected_reference	DefiniteViral_05	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.303370786516853
main_all_projected_reference	DefiniteViral_06	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.451559399934339
main_all_projected_reference	DefiniteViral_07	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.514438182973097
main_all_projected_reference	DefiniteViral_08	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.372602463820274
main_all_projected_reference	DefiniteViral_09	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.474084038167492
main_all_projected_reference	DefiniteViral_10	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.168978207939245
main_all_projected_reference	DefiniteViral_11	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.219229789742857
main_all_projected_reference	DefiniteViral_12	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0283883018192068
main_all_projected_reference	DefiniteViral_13	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.403044106238133
main_all_projected_reference	DefiniteViral_14	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.108976589293702
main_all_projected_reference	DefiniteViral_15	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.278555776781641
main_all_projected_reference	DefiniteViral_16	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.404079641678504
main_all_projected_reference	DefiniteViral_17	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.330520653083631
main_all_projected_reference	DefiniteViral_18	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.432281462475091
main_all_projected_reference	DefiniteViral_19	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0605887346882193
main_all_projected_reference	DefiniteViral_20	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.319611818651774
main_all_projected_reference	DefiniteViral_21	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.345270146581473
main_all_projected_reference	DefiniteViral_22	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.320888183913153
main_all_projected_reference	DefiniteViral_23	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0283429232553488
main_all_projected_reference	DefiniteViral_24	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.401097295428704
main_all_projected_reference	DefiniteViral_25	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.597309430038292
main_all_projected_reference	DefiniteViral_26	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.538053557804954
main_all_projected_reference	DefiniteViral_27	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.036837213607248
main_all_projected_reference	DefiniteViral_28	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.187240625835977
main_all_projected_reference	DefiniteViral_29	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.120022738204557
main_all_projected_reference	DefiniteViral_30	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.134615920943766
main_all_projected_reference	DefiniteViral_31	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0369401765282753
main_all_projected_reference	DefiniteViral_32	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.598548382178032
main_all_projected_reference	DefiniteViral_33	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.560343088820636
main_all_projected_reference	DefiniteViral_34	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.041712743341262
main_all_projected_reference	DefiniteViral_35	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.657413064910717
main_all_projected_reference	DefiniteViral_36	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.621263880890423
main_all_projected_reference	DefiniteViral_37	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.529155081121309
main_all_projected_reference	DefiniteViral_38	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.431962403546735
main_all_projected_reference	DefiniteViral_39	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.407711714989742
main_all_projected_reference	DefiniteViral_40	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.694066158193285
main_all_projected_reference	DefiniteViral_41	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.559821431001119
main_all_projected_reference	DefiniteViral_42	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.628834559829744
main_all_projected_reference	DefiniteViral_43	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.54194094050553
main_all_projected_reference	DefiniteViral_44	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.560715527566352
main_all_projected_reference	DefiniteViral_45	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.178553861288737
main_all_projected_reference	DefiniteViral_46	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.38823848970237
main_all_projected_reference	DefiniteViral_47	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.328950793691664
main_all_projected_reference	DefiniteViral_48	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.238813730056432
main_all_projected_reference	DefiniteViral_49	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.636332875335803
main_all_projected_reference	DefiniteViral_50	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.556865779397027
main_all_projected_reference	DefiniteViral_51	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.196397783147755
main_all_projected_reference	DefiniteViral_52	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.491167572705253
main_all_projected_reference	DefiniteViral_53	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.552885439720597
main_all_projected_reference	DefiniteViral_54	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.337756928005759
main_all_projected_reference	DefiniteViral_55	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.50064437934493
main_all_projected_reference	DefiniteViral_56	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.229476931414336
main_all_projected_reference	DefiniteViral_57	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.172543369143516
main_all_projected_reference	DefiniteViral_58	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0132146323918989
main_all_projected_reference	DefiniteViral_59	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.162443216025396
main_all_projected_reference	DefiniteViral_60	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.152892561983472
main_all_projected_reference	DefiniteViral_61	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0228256591892947
main_all_projected_reference	DefiniteViral_62	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.249846683993808
main_all_projected_reference	DefiniteViral_63	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.289600432913923
main_all_projected_reference	DefiniteViral_64	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.349586776859502
main_all_projected_reference	DefiniteViral_65	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.110478983382209
main_all_projected_reference	DefiniteViral_66	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.355186182561055
main_all_projected_reference	DefiniteViral_67	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0268499141160775
main_all_projected_reference	DefiniteViral_68	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.217968858447798
main_all_projected_reference	DefiniteViral_69	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.322134387351779
main_all_projected_reference	DefiniteViral_70	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.447423220640266
main_all_projected_reference	DefiniteViral_71	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.529962793454283
main_all_projected_reference	DefiniteViral_72	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.265520019540149
main_all_projected_reference	DefiniteViral_73	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.449434295027413
main_all_projected_reference	DefiniteViral_74	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.356249810795262
main_all_projected_reference	DefiniteViral_75	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.357996707540176
main_all_projected_reference	DefiniteViral_76	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.62145167085878
main_all_projected_reference	DefiniteViral_77	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.391239669421486
main_all_projected_reference	DefiniteViral_78	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.515100337055738
main_all_projected_reference	DefiniteViral_79	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.463711959915707
main_all_projected_reference	DefiniteViral_80	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.696114784514768
main_all_projected_reference	DefiniteViral_81	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.235822171558847
main_all_projected_reference	DefiniteViral_82	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.29240121664364
main_all_projected_reference	DefiniteViral_83	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0211008143933701
main_all_projected_reference	DefiniteViral_84	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.435472821886219
main_all_projected_reference	DefiniteViral_85	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0724877121969353
main_all_projected_reference	DefiniteViral_86	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.188265845157342
main_all_projected_reference	DefiniteViral_87	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.491397025887562
main_all_projected_reference	DefiniteViral_88	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.569634723361303
main_all_projected_reference	DefiniteViral_89	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.147265662631257
main_all_projected_reference	DefiniteViral_90	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.225563463624169
main_all_projected_reference	DefiniteViral_91	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0568903558286451
main_all_projected_reference	DefiniteViral_92	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.18935112622539
main_all_projected_reference	DefiniteViral_93	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.236237641420695
main_all_projected_reference	DefiniteViral_94	primary_viral	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.407261036873464
main_all_projected_reference	Control_01	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.213291015896879
main_all_projected_reference	Control_02	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.516090373112584
main_all_projected_reference	Control_03	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.287844630477317
main_all_projected_reference	Control_04	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.204599356727383
main_all_projected_reference	Control_05	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.428174414927262
main_all_projected_reference	Control_06	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.188357898265019
main_all_projected_reference	Control_07	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.3243265993266
main_all_projected_reference	Control_08	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.0474633281692699
main_all_projected_reference	Control_09	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.105804126273925
main_all_projected_reference	Control_10	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.343120751052121
main_all_projected_reference	Control_11	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.476372010296452
main_all_projected_reference	Control_12	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0785160657346088
main_all_projected_reference	Control_13	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0932608050904585
main_all_projected_reference	Control_14	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.179527547544914
main_all_projected_reference	Control_15	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.130846915083069
main_all_projected_reference	Control_16	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.036382162550947
main_all_projected_reference	Control_17	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.412106755458557
main_all_projected_reference	Control_18	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.217237554390654
main_all_projected_reference	Control_19	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.416967088153529
main_all_projected_reference	Control_20	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.353059425985472
main_all_projected_reference	Control_21	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.433950936954564
main_all_projected_reference	Control_22	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.105759948778566
main_all_projected_reference	Control_23	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.335666767245715
main_all_projected_reference	Control_24	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.30932158627538
main_all_projected_reference	Control_25	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.250018673370863
main_all_projected_reference	Control_26	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.277002545228841
main_all_projected_reference	Control_27	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.1194646397885
main_all_projected_reference	Control_28	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	-0.0984946300244808
main_all_projected_reference	Control_29	secondary_control_context	VIR_M1a	Viral-higher broad antiviral and interferon-stimulated defence programme	higher_in_viral	0.185337970238441
