scoring_population	base_sample_id	projection_role	BACT_M1	BACT_M2	VIR_M1a	VIR_M1b	VIR_M2
main_all_projected_reference	DefiniteBacterial_35	primary_bacterial	0.145807182705718	0.539435068213543	-0.246379485419259	-0.0206561689469093	0.0394297421045479
main_all_projected_reference	DefiniteBacterial_36	primary_bacterial	-0.206094286049896	0.445485556572032	0.0709838049573644	0.277316581426343	-0.0966840797166684
main_all_projected_reference	DefiniteBacterial_37	primary_bacterial	0.537892627732926	0.449296881586214	-0.435916179337233	-0.0360997410857218	0.00786656370426109
main_all_projected_reference	DefiniteBacterial_38	primary_bacterial	0.39527952982646	0.400391474554154	-0.433384132745457	-0.576749821810401	0.200321493275174
main_all_projected_reference	DefiniteBacterial_39	primary_bacterial	0.632551846461707	0.585815663719347	-0.501226009371592	-0.497310280259343	0.066222047861906
main_all_projected_reference	DefiniteBacterial_40	primary_bacterial	-0.525591564356612	-0.0422704233009444	-0.0200814032648212	-0.181842230210948	0.270894293874762
main_all_projected_reference	DefiniteBacterial_41	primary_bacterial	0.274905781758133	-0.336735057494893	-0.0711251259142469	0.0967192181751516	0.0261651874484689
main_all_projected_reference	DefiniteBacterial_42	primary_bacterial	-0.231554138245355	-0.288040400086587	0.140774895145976	-0.0453970550925104	0.13649161856113
main_all_projected_reference	DefiniteBacterial_43	primary_bacterial	-0.227656345057922	0.0812562212959817	0.100021273427361	-0.0652647734412827	0.0442728600750032
main_all_projected_reference	DefiniteBacterial_44	primary_bacterial	0.43344308843039	0.59700633744521	-0.27107881058046	-0.198143545676826	-0.0329223485485705
main_all_projected_reference	DefiniteBacterial_45	primary_bacterial	0.182111951855676	0.484872040393049	-0.154231129864042	0.0640171103875372	-0.00572741515201625
main_all_projected_reference	DefiniteBacterial_46	primary_bacterial	0.52289208311786	0.536042755810164	-0.206398618270042	-0.343119837930494	-0.0971209471757101
main_all_projected_reference	DefiniteBacterial_47	primary_bacterial	0.222938055785595	0.0668403050177307	-0.124435438477992	0.202692361651383	0.115291973534708
main_all_projected_reference	DefiniteBacterial_48	primary_bacterial	0.709770911772379	0.430711683835338	-0.233863749378419	-0.426031701318537	-0.193331981782773
main_all_projected_reference	DefiniteBacterial_49	primary_bacterial	0.509826976020983	0.515226876194041	-0.412780791146177	-0.0721463111429508	-0.0189051519175492
main_all_projected_reference	DefiniteBacterial_50	primary_bacterial	0.621093262349943	0.648404158890966	-0.444005525382818	-0.392429236645213	-0.0501852906337644
main_all_projected_reference	DefiniteBacterial_51	primary_bacterial	0.647549110676729	0.533297908253211	-0.370542635658916	-0.285507246376811	-0.117589733365105
main_all_projected_reference	DefiniteBacterial_52	primary_bacterial	0.454150977316215	0.335702479338845	-0.310795298511562	-0.361086909881252	-0.00597858117784508
main_all_projected_reference	DefiniteViral_01	primary_viral	-0.701905124743224	-0.608338414831917	0.462875869908326	0.518585052117987	0.0528103662039329
main_all_projected_reference	DefiniteViral_02	primary_viral	-0.749023157738827	-0.454940353249673	0.414193469785575	0.455354768821705	0.082844310107445
main_all_projected_reference	DefiniteViral_03	primary_viral	-0.542268131101813	-0.342079811811097	0.29166102640463	0.570412323316165	-0.00897314253442741
main_all_projected_reference	DefiniteViral_04	primary_viral	0.80275187701966	0.653658407763536	-0.434578449177263	-0.401617795753283	-0.147452109861342
main_all_projected_reference	DefiniteViral_05	primary_viral	-0.527015099630751	-0.303370786516853	0.360566448801742	0.317070371611673	-0.0821296011827778
main_all_projected_reference	DefiniteViral_06	primary_viral	-0.724408525309165	-0.451559399934339	0.367259219952241	0.0739130434782604	0.14298954798271
main_all_projected_reference	DefiniteViral_07	primary_viral	-0.79419303824151	-0.514438182973097	0.477759040659546	0.495320016968888	0.123755414646071
main_all_projected_reference	DefiniteViral_08	primary_viral	-0.631920702406698	-0.372602463820274	0.440352918363389	0.608395295500367	-0.105087476438155
main_all_projected_reference	DefiniteViral_09	primary_viral	-0.653933454673026	-0.474084038167492	0.449989804823541	0.558014577540764	-0.02705952026671
main_all_projected_reference	DefiniteViral_10	primary_viral	-0.558709299029882	-0.168978207939245	0.32926896144436	0.410307229514271	-0.104221695823026
main_all_projected_reference	DefiniteViral_11	primary_viral	-0.481261782532285	0.219229789742857	0.322963779356137	0.377564256545762	-0.142305520983841
main_all_projected_reference	DefiniteViral_12	primary_viral	-0.220481518887233	0.0283883018192068	0.052632559612814	-0.00434782608695684	0.078897364964931
main_all_projected_reference	DefiniteViral_13	primary_viral	-0.801220347715016	-0.403044106238133	0.426740416565361	0.292876833964875	0.032731982834979
main_all_projected_reference	DefiniteViral_14	primary_viral	-0.36159301969589	0.108976589293702	0.13303787085752	0.102683603835104	0.021888600271139
main_all_projected_reference	DefiniteViral_15	primary_viral	-0.550920721442006	-0.278555776781641	0.309247906562766	0.314370153052972	-0.0949259938984724
main_all_projected_reference	DefiniteViral_16	primary_viral	0.546835538467338	0.404079641678504	-0.172838296849562	-0.281671790367441	-0.194303279961084
main_all_projected_reference	DefiniteViral_17	primary_viral	-0.629238806632823	-0.330520653083631	0.339971121586614	0.292495745010058	0.110493307513653
main_all_projected_reference	DefiniteViral_18	primary_viral	-0.57866135728661	-0.432281462475091	0.446979006656425	0.57307709876938	-0.138921523404682
main_all_projected_reference	DefiniteViral_19	primary_viral	0.0215499248965478	-0.0605887346882193	0.0443739972639222	0.203188486559172	0.00920760809275412
main_all_projected_reference	DefiniteViral_20	primary_viral	0.437372232093387	0.319611818651774	-0.115383615492535	0.0112248431375263	-0.248161051790861
main_all_projected_reference	DefiniteViral_21	primary_viral	-0.673872975002678	-0.345270146581473	0.525640317928902	0.562811782246044	-0.0807125460278464
main_all_projected_reference	DefiniteViral_22	primary_viral	-0.478956606223237	-0.320888183913153	0.401370149041813	0.299466056445463	-0.0235049257186246
main_all_projected_reference	DefiniteViral_23	primary_viral	-0.487243660915629	-0.0283429232553488	0.0337543319973778	0.127375968831599	0.13791452991453
main_all_projected_reference	DefiniteViral_24	primary_viral	-0.404490280683404	-0.401097295428704	0.371666231813833	0.389719863100524	-0.0662570340671071
main_all_projected_reference	DefiniteViral_25	primary_viral	-0.215300198346631	-0.597309430038292	0.353184000369293	0.576704172044374	-0.138303306320184
main_all_projected_reference	DefiniteViral_26	primary_viral	0.48167895698005	0.538053557804954	-0.163942454851546	0.0297753136854389	-0.181521610455664
main_all_projected_reference	DefiniteViral_27	primary_viral	0.528848956056537	0.036837213607248	-0.0930942534969381	-0.383994081845384	-0.121983500352193
main_all_projected_reference	DefiniteViral_28	primary_viral	-0.635566950849925	0.187240625835977	0.223653418431486	-0.111150405658415	0.00828177448529394
main_all_projected_reference	DefiniteViral_29	primary_viral	0.656936075346118	0.120022738204557	-0.156052710666932	-0.191200034771019	-0.187516147791146
main_all_projected_reference	DefiniteViral_30	primary_viral	-0.643007907908322	-0.134615920943766	0.401708774684564	0.355367635600292	-0.0793757056881518
main_all_projected_reference	DefiniteViral_31	primary_viral	-0.578550665205753	-0.0369401765282753	0.232542755009714	0.186064154714485	-0.0062235782309282
main_all_projected_reference	DefiniteViral_32	primary_viral	-0.850235573311302	-0.598548382178032	0.521913505569444	0.555621464020986	0.0743082934183649
main_all_projected_reference	DefiniteViral_33	primary_viral	0.473698588664375	0.560343088820636	-0.117082525839793	0.237271129754549	-0.206391988644112
main_all_projected_reference	DefiniteViral_34	primary_viral	-0.284518828451885	-0.041712743341262	-0.0339744822722317	0.0924006264449249	0.0313377041030586
main_all_projected_reference	DefiniteViral_35	primary_viral	-0.897319937324578	-0.657413064910717	0.456324425691514	0.307754403930583	0.26860213151297
main_all_projected_reference	DefiniteViral_36	primary_viral	-0.369308702402572	-0.621263880890423	0.495482971001643	0.623851273263461	-0.221167903232443
main_all_projected_reference	DefiniteViral_37	primary_viral	-0.722149581589953	-0.529155081121309	0.525156228731236	0.574016299738175	-0.113709160189255
main_all_projected_reference	DefiniteViral_38	primary_viral	-0.6440447904083	-0.431962403546735	0.457215587199509	0.518977546076343	-0.0771949645076021
main_all_projected_reference	DefiniteViral_39	primary_viral	0.366898556569373	0.407711714989742	-0.0566713874940988	0.0434782608695649	-0.262062447476446
main_all_projected_reference	DefiniteViral_40	primary_viral	-0.769874476987442	-0.694066158193285	0.530321021924074	0.592754748183836	0.0823026533128136
main_all_projected_reference	DefiniteViral_41	primary_viral	-0.653395940541965	-0.559821431001119	0.533709787816563	0.594138685151709	-0.00750792416464199
main_all_projected_reference	DefiniteViral_42	primary_viral	-0.690858139271366	-0.628834559829744	0.510724429512773	0.547882284963472	-0.113503201401739
main_all_projected_reference	DefiniteViral_43	primary_viral	-0.522040937813253	-0.54194094050553	0.520392544711713	0.512589968637895	-0.165483148994986
main_all_projected_reference	DefiniteViral_44	primary_viral	-0.654733134777498	-0.560715527566352	0.537065527065525	0.639816577408903	-0.204483372469407
main_all_projected_reference	DefiniteViral_45	primary_viral	0.25004026775246	0.178553861288737	-0.15016835016835	0.0356934702066276	0.106157602117226
main_all_projected_reference	DefiniteViral_46	primary_viral	0.337815273921714	0.38823848970237	-0.018538601259411	0.119121438523735	-0.282598837082407
main_all_projected_reference	DefiniteViral_47	primary_viral	0.403915354932746	0.328950793691664	-0.31279009029177	-0.4743542241618	-0.00237112149242238
main_all_projected_reference	DefiniteViral_48	primary_viral	0.726166996710212	0.238813730056432	-0.296738979579141	-0.437842382222587	-0.113220359994276
main_all_projected_reference	DefiniteViral_49	primary_viral	-0.414038817074726	-0.636332875335803	0.321717699842699	0.40251597218296	0.127380703771636
main_all_projected_reference	DefiniteViral_50	primary_viral	0.703020684408653	0.556865779397027	-0.367417922218072	-0.329729419977284	-0.209920656580443
main_all_projected_reference	DefiniteViral_51	primary_viral	0.408899019546618	-0.196397783147755	0.249736565289089	0.25997997643059	-0.261589123598595
main_all_projected_reference	DefiniteViral_52	primary_viral	0.726390027175086	0.491167572705253	-0.141800758656537	0.137117629828011	-0.305633476915851
main_all_projected_reference	DefiniteViral_53	primary_viral	0.836506535281538	0.552885439720597	-0.348756127103087	-0.422365157258366	-0.221250506497534
main_all_projected_reference	DefiniteViral_54	primary_viral	-0.0413071207011513	-0.337756928005759	0.278124316042897	0.455536716321505	-0.122041263414038
main_all_projected_reference	DefiniteViral_55	primary_viral	0.786266542817743	0.50064437934493	-0.149572118042268	-0.302865464233937	-0.395695624010049
main_all_projected_reference	DefiniteViral_56	primary_viral	-0.36251929592044	-0.229476931414336	0.196203937792078	0.248125180903598	0.111144646495133
main_all_projected_reference	DefiniteViral_57	primary_viral	-0.22075399197336	-0.172543369143516	-0.0679534679893233	-0.0753187913747491	0.231709763485728
main_all_projected_reference	DefiniteViral_58	primary_viral	-0.32144309455395	0.0132146323918989	0.235893061722819	0.29826297113574	-0.0617859320255156
main_all_projected_reference	DefiniteViral_59	primary_viral	0.343096234309623	0.162443216025396	-0.23659177606818	-0.291455726998473	-0.0378834976166034
main_all_projected_reference	DefiniteViral_60	primary_viral	0.0631269383367237	0.152892561983472	0.00481404463613316	-0.0103751715002134	0.00694979910736884
main_all_projected_reference	DefiniteViral_61	primary_viral	0.468665259696438	-0.0228256591892947	-0.182758002948999	-0.301350256548743	0.148085505627292
main_all_projected_reference	DefiniteViral_62	primary_viral	-0.510132836684016	-0.249846683993808	0.147910847549883	0.253436991954646	0.109789983634726
main_all_projected_reference	DefiniteViral_63	primary_viral	-0.577791057050161	-0.289600432913923	0.421620170047253	0.407344987935547	-0.113036328257012
main_all_projected_reference	DefiniteViral_64	primary_viral	-0.652272131561316	-0.349586776859502	0.391881878159304	0.383784650581029	0.0173658027976494
main_all_projected_reference	DefiniteViral_65	primary_viral	-0.522595046603884	0.110478983382209	0.184969927973383	0.258582434124806	0.00733005263890882
main_all_projected_reference	DefiniteViral_66	primary_viral	0.571149443435699	0.355186182561055	-0.0353248198787659	0.1903116141155	-0.24991761681935
main_all_projected_reference	DefiniteViral_67	primary_viral	-0.383018197877448	0.0268499141160775	0.376849127650042	0.567917795808732	-0.181639617475497
main_all_projected_reference	DefiniteViral_68	primary_viral	0.545038816047017	0.217968858447798	0.137673167633026	0.395485800563554	-0.314327143438497
main_all_projected_reference	DefiniteViral_69	primary_viral	0.354777545886081	0.322134387351779	0.0362272514171253	0.223418591398209	-0.151133939526075
main_all_projected_reference	DefiniteViral_70	primary_viral	0.424261967505159	0.447423220640266	0.131946080355974	0.272889357983499	-0.293032698510284
main_all_projected_reference	DefiniteViral_71	primary_viral	0.422359763190333	0.529962793454283	-0.263326105734483	-0.433139687127211	-0.109232111226057
main_all_projected_reference	DefiniteViral_72	primary_viral	-0.0604973102211602	-0.265520019540149	0.395082517239609	0.506952087605809	-0.241973817305944
main_all_projected_reference	DefiniteViral_73	primary_viral	0.405793335643027	0.449434295027413	0.102479900514778	0.251957076151639	-0.298655493164667
main_all_projected_reference	DefiniteViral_74	primary_viral	-0.469233604728619	-0.356249810795262	0.0843236157419282	0.0557591653283105	0.317917685737499
main_all_projected_reference	DefiniteViral_75	primary_viral	-0.400991376998178	-0.357996707540176	0.358319668931053	0.437026957096724	-0.00330937751047694
main_all_projected_reference	DefiniteViral_76	primary_viral	-0.553483024050592	-0.62145167085878	0.346274571907725	0.576470995730977	-0.00906585753402891
main_all_projected_reference	DefiniteViral_77	primary_viral	-0.0851181530854594	-0.391239669421486	0.352505446623093	0.466164891771426	-0.110623662952275
main_all_projected_reference	DefiniteViral_78	primary_viral	-0.542316212993114	-0.515100337055738	0.451236961318032	0.603175038541205	-0.0772241629510907
main_all_projected_reference	DefiniteViral_79	primary_viral	0.00219733195674543	-0.463711959915707	0.334706850913941	0.563064220740457	-0.200985184595949
main_all_projected_reference	DefiniteViral_80	primary_viral	-0.616212519848396	-0.696114784514768	0.552871049967103	0.625559830019123	-0.068205581343079
main_all_projected_reference	DefiniteViral_81	primary_viral	0.54486027886276	-0.235822171558847	-0.197232227670973	-0.429578681299137	0.0500338783670537
main_all_projected_reference	DefiniteViral_82	primary_viral	-0.0404367513039486	-0.29240121664364	-0.20689762304838	-0.220847422125138	0.351015872774813
main_all_projected_reference	DefiniteViral_83	primary_viral	0.491337425978005	0.0211008143933701	-0.185588913227104	-0.370082074402497	0.0441870940681078
main_all_projected_reference	DefiniteViral_84	primary_viral	0.185312616465146	-0.435472821886219	-0.273217441224223	-0.36561971490698	0.325727204942945
main_all_projected_reference	DefiniteViral_85	primary_viral	0.117154811715481	0.0724877121969353	-0.233289170849364	-0.308941085288005	0.111887120787508
main_all_projected_reference	DefiniteViral_86	primary_viral	-0.0889000092588111	0.188265845157342	0.149272528342296	0.0347308899079402	-0.0304027193190808
main_all_projected_reference	DefiniteViral_87	primary_viral	-0.31374710363567	-0.491397025887562	0.50808976345791	0.574066304587298	-0.27389302394666
main_all_projected_reference	DefiniteViral_88	primary_viral	0.749581941268018	0.569634723361303	-0.330192653874144	-0.394319231981906	-0.270944425630814
main_all_projected_reference	DefiniteViral_89	primary_viral	-0.136502821642357	-0.147265662631257	0.0414525351745077	0.447579310413178	0.159429880236721
main_all_projected_reference	DefiniteViral_90	primary_viral	0.592201537710002	0.225563463624169	-0.338626293118667	-0.482030698092603	-0.00797768807723032
main_all_projected_reference	DefiniteViral_91	primary_viral	0.283321556891757	0.0568903558286451	0.262150902093704	0.479882856499213	-0.386948448820269
main_all_projected_reference	DefiniteViral_92	primary_viral	-0.403493973895217	-0.18935112622539	0.0727717602543748	0.00682871820573827	0.122509972778095
